Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0,,,,,,,,,,,,,-558.62,-177.004,955.175,-544.076,-222.836,895.9,-555.369,-222.757,805.866,-526.703,-160.969,783.703,-315.535,107.679,944.574,-309.681,163.855,964.45,-275.923,102.673,945.917,-270.352,159.333,965.69,-315.615,361.189,1626.59,-419.578,323.335,1621.12,-307.762,481.494,1629.2,-404.148,531.217,1620.58
33,0,,,,,,,,,,,,,-558.607,-176.988,955.174,-544.075,-222.827,895.895,-555.364,-222.763,805.871,-526.647,-160.962,783.765,-315.529,107.692,944.553,-309.684,163.84,964.514,-275.928,102.697,945.89,-270.357,159.337,965.684,-315.645,361.145,1626.59,-419.514,323.251,1621.16,-307.759,481.458,1629.22,-404.159,531.177,1620.61
34,0,,,,,,,,,,,,,-558.612,-176.988,955.177,-544.083,-222.838,895.898,-555.371,-222.768,805.866,-526.685,-160.99,783.709,-315.55,107.717,944.533,-309.665,163.889,964.438,-275.924,102.709,945.874,-270.338,159.343,965.664,-315.663,361.082,1626.61,-419.637,323.28,1621.06,-307.784,481.414,1629.24,-404.18,531.13,1620.61
35,0,,,,,,,,,,,,,-558.615,-176.997,955.174,-544.079,-222.828,895.904,-555.364,-222.763,805.868,-526.656,-160.977,783.76,-315.552,107.717,944.524,-309.657,163.864,964.423,-275.937,102.684,945.865,-270.34,159.333,965.671,-315.673,361.044,1626.61,-419.604,323.192,1621.13,-307.777,481.387,1629.25,-404.196,531.094,1620.63
36,0,,,,,,,,,,,,,-558.608,-176.993,955.186,-544.075,-222.829,895.896,-555.357,-222.766,805.873,-526.701,-160.975,783.705,-315.558,107.749,944.5,-309.68,163.847,964.483,-275.951,102.705,945.841,-270.339,159.356,965.671,-315.695,360.998,1626.63,-419.232,323.258,1620.8,-307.804,481.352,1629.26,-404.203,531.053,1620.65
37,0,,,,,,,,,,,,,-558.608,-176.997,955.182,-544.077,-222.825,895.895,-555.367,-222.767,805.879,-526.637,-160.962,783.76,-315.57,107.764,944.48,-309.663,163.887,964.456,-275.953,102.735,945.818,-270.323,159.352,965.663,-315.713,360.949,1626.65,-419.64,323.142,1621.09,-307.811,481.328,1629.27,-404.233,531.023,1620.66
38,0,,,,,,,,,,,,,-558.609,-177,955.182,-544.079,-222.839,895.899,-555.365,-222.766,805.875,-526.698,-160.995,783.697,-315.564,107.788,944.442,-309.64,163.904,964.46,-275.93,102.735,945.803,-270.309,159.365,965.666,-315.72,360.938,1626.62,-419.59,323.096,1621.07,-307.841,481.29,1629.25,-404.23,530.994,1620.66
39,0,,,,,,,,,,,,,-558.621,-177,955.19,-544.081,-222.848,895.905,-555.366,-222.762,805.859,-526.662,-160.973,783.733,-315.563,107.791,944.439,-309.637,163.909,964.412,-275.93,102.727,945.797,-270.303,159.36,965.643,-315.734,360.926,1626.61,-419.551,323.054,1621.08,-307.835,481.257,1629.26,-404.248,530.974,1620.68
40,0,,,,,,,,,,,,,-558.62,-176.996,955.193,-544.076,-222.831,895.889,-555.365,-222.766,805.871,-526.679,-160.969,783.716,-315.57,107.793,944.423,-309.639,163.916,964.387,-275.933,102.742,945.784,-270.311,159.352,965.626,-315.741,360.898,1626.61,-419.673,323.068,1621.07,-307.846,481.244,1629.26,-404.27,530.945,1620.69
41,0,,,,,,,,,,,,,-558.614,-176.994,955.187,-544.085,-222.848,895.896,-555.364,-222.762,805.863,-526.755,-160.981,783.649,-315.571,107.803,944.386,-309.63,163.942,964.331,-275.943,102.735,945.758,-270.307,159.347,965.637,-315.731,360.89,1626.6,-419.172,323.147,1620.65,-307.849,481.234,1629.25,-404.287,530.93,1620.67
42,0,,,,,,,,,,,,,-558.622,-176.998,955.192,-544.08,-222.829,895.883,-555.381,-222.781,805.87,-526.744,-160.975,783.657,-315.561,107.817,944.354,-309.618,163.905,964.391,-275.935,102.762,945.724,-270.294,159.365,965.606,-315.734,360.888,1626.57,-419.178,323.089,1620.67,-307.848,481.221,1629.23,-404.288,530.911,1620.68
43,0,,,,,,,,,,,,,-558.616,-176.995,955.188,-544.093,-222.844,895.9,-555.367,-222.763,805.872,-526.698,-160.955,783.689,-315.565,107.822,944.336,-309.61,163.903,964.395,-275.937,102.754,945.725,-270.298,159.352,965.598,-315.727,360.881,1626.55,-419.558,323.004,1620.99,-307.858,481.222,1629.23,-404.316,530.899,1620.67
44,0,,,,,,,,,,,,,-558.612,-176.982,955.18,-544.078,-222.838,895.888,-555.363,-222.758,805.862,-526.482,-161.031,783.762,-315.577,107.843,944.303,-309.616,163.946,964.289,-275.941,102.784,945.7,-270.305,159.368,965.586,-315.714,360.885,1626.54,-419.63,323.02,1621,-307.871,481.216,1629.2,-404.333,530.892,1620.66
45,0,,,,,,,,,,,,,-558.605,-176.971,955.191,-544.075,-222.826,895.899,-555.373,-222.783,805.878,-526.724,-160.959,783.679,-315.579,107.837,944.311,-309.615,163.978,964.218,-275.944,102.782,945.699,-270.293,159.357,965.59,-315.714,360.895,1626.5,-419.181,323.07,1620.7,-307.876,481.228,1629.2,-404.332,530.868,1620.67
46,0,,,,,,,,,,,,,-558.609,-177,955.188,-544.08,-222.835,895.889,-555.36,-222.764,805.875,-526.717,-160.974,783.69,-315.561,107.845,944.286,-309.595,163.995,964.235,-275.922,102.804,945.682,-270.283,159.37,965.574,-315.694,360.914,1626.48,-419.553,322.975,1621.01,-307.861,481.249,1629.19,-404.355,530.865,1620.66
47,0,,,,,,,,,,,,,-558.605,-176.994,955.178,-544.072,-222.828,895.895,-555.365,-222.776,805.873,-526.491,-161.043,783.752,-315.558,107.852,944.289,-309.603,163.941,964.354,-275.924,102.818,945.675,-270.284,159.365,965.586,-315.669,360.916,1626.46,-419.489,322.999,1620.94,-307.874,481.247,1629.18,-404.353,530.856,1620.65
48,0,,,,,,,,,,,,,-558.606,-176.989,955.186,-544.073,-222.826,895.888,-555.388,-222.785,805.875,-526.734,-160.975,783.668,-315.58,107.858,944.257,-309.619,163.943,964.297,-275.936,102.798,945.677,-270.309,159.385,965.566,-315.67,360.93,1626.45,-419.476,322.958,1620.99,-307.88,481.257,1629.16,-404.376,530.849,1620.65
49,0,,,,,,,,,,,,,-558.605,-176.99,955.193,-544.094,-222.852,895.894,-555.365,-222.767,805.869,-526.7,-160.965,783.697,-315.582,107.835,944.261,-309.61,163.964,964.295,-275.938,102.795,945.661,-270.301,159.378,965.558,-315.654,360.941,1626.45,-419.508,322.984,1620.97,-307.865,481.274,1629.17,-404.366,530.85,1620.66
50,0,,,,,,,,,,,,,-558.622,-177,955.185,-544.089,-222.849,895.899,-555.37,-222.77,805.865,-526.516,-161.042,783.731,-315.571,107.863,944.256,-309.615,163.926,964.332,-275.94,102.816,945.654,-270.315,159.383,965.533,-315.636,360.966,1626.44,-419.487,322.961,1621,-307.877,481.272,1629.18,-404.388,530.842,1620.66
51,0,,,,,,,,,,,,,-558.615,-176.99,955.189,-544.086,-222.834,895.9,-555.368,-222.773,805.873,-526.509,-161.048,783.734,-315.579,107.849,944.251,-309.621,163.933,964.338,-275.934,102.804,945.642,-270.299,159.37,965.533,-315.636,360.976,1626.45,-419.428,322.948,1620.99,-307.878,481.285,1629.2,-404.412,530.852,1620.67
52,0,,,,,,,,,,,,,-558.619,-176.989,955.187,-544.078,-222.827,895.893,-555.37,-222.767,805.864,-526.708,-160.962,783.685,-315.586,107.831,944.241,-309.634,163.925,964.305,-275.953,102.785,945.642,-270.322,159.375,965.533,-315.604,360.973,1626.48,-419.442,322.978,1620.97,-307.876,481.293,1629.21,-404.419,530.838,1620.68
53,0,,,,,,,,,,,,,-558.628,-177.011,955.187,-544.106,-222.859,895.919,-555.372,-222.774,805.863,-526.73,-160.962,783.679,-315.601,107.835,944.227,-309.644,163.964,964.178,-275.966,102.792,945.626,-270.332,159.364,965.496,-315.598,360.98,1626.48,-419.427,322.939,1621,-307.887,481.315,1629.21,-404.437,530.846,1620.67
54,0,,,,,,,,,,,,,-558.615,-177.006,955.185,-544.076,-222.822,895.886,-555.366,-222.758,805.865,-526.49,-161.028,783.75,-315.602,107.814,944.226,-309.637,163.968,964.161,-275.964,102.767,945.622,-270.336,159.343,965.518,-315.585,360.979,1626.48,-419.354,323.033,1620.83,-307.906,481.309,1629.22,-404.455,530.842,1620.69
55,0,,,,,,,,,,,,,-558.606,-176.987,955.185,-544.078,-222.839,895.887,-555.359,-222.766,805.872,-526.724,-160.968,783.673,-315.605,107.692,944.394,-309.645,163.933,964.204,-275.962,102.782,945.618,-270.33,159.336,965.502,-315.594,360.995,1626.48,-419.415,322.923,1621.03,-307.905,481.317,1629.22,-404.459,530.838,1620.69
56,0,,,,,,,,,,,,,-558.601,-176.986,955.188,-544.082,-222.837,895.892,-555.359,-222.76,805.868,-526.507,-161.044,783.747,-315.608,107.692,944.35,-309.664,163.914,964.211,-275.968,102.759,945.624,-270.339,159.353,965.487,-315.599,360.988,1626.48,-419.406,322.966,1620.95,-307.901,481.327,1629.23,-404.471,530.837,1620.69
57,0,,,,,,,,,,,,,-558.616,-177.003,955.196,-544.07,-222.823,895.893,-555.373,-222.768,805.87,-526.502,-161.04,783.743,-315.616,107.697,944.362,-309.662,163.944,964.152,-275.974,102.758,945.612,-270.346,159.344,965.495,-315.596,361.001,1626.45,-419.491,322.902,1621.07,-307.924,481.318,1629.19,-404.486,530.845,1620.67
58,0,,,,,,,,,,,,,-558.61,-176.993,955.182,-544.106,-222.86,895.911,-555.363,-222.766,805.871,-526.7,-160.959,783.69,-315.593,107.775,944.223,-309.665,163.945,964.163,-275.958,102.749,945.634,-270.349,159.334,965.497,-315.609,361.001,1626.39,-419.446,322.93,1620.98,-307.919,481.316,1629.16,-404.483,530.836,1620.67
59,0,,,,,,,,,,,,,-558.617,-177.002,955.191,-544.081,-222.842,895.898,-555.364,-222.768,805.866,-526.715,-160.961,783.677,-315.583,107.739,944.223,-309.663,163.881,964.276,-275.948,102.72,945.645,-270.341,159.344,965.473,-315.615,360.994,1626.36,-419.339,323.023,1620.78,-307.911,481.295,1629.15,-404.488,530.842,1620.67
60,0,,,,,,,,,,,,,-558.628,-177.008,955.19,-544.093,-222.842,895.894,-555.364,-222.757,805.861,-526.489,-161.033,783.751,-315.572,107.726,944.243,-309.655,163.839,964.3,-275.932,102.713,945.658,-270.33,159.325,965.481,-315.628,361.005,1626.3,-419.532,322.953,1620.91,-307.923,481.296,1629.14,-404.501,530.834,1620.68
61,0,,,,,,,,,,,,,-558.608,-176.989,955.185,-544.104,-222.864,895.904,-555.365,-222.77,805.864,-526.485,-161.036,783.751,-315.56,107.605,944.425,-309.652,163.827,964.245,-275.921,102.666,945.678,-270.327,159.288,965.495,-315.641,360.999,1626.3,-419.485,322.927,1620.94,-307.903,481.281,1629.12,-404.48,530.83,1620.7
62,0,,,,,,,,,,,,,-558.621,-177.016,955.196,-544.078,-222.836,895.889,-555.372,-222.775,805.877,-526.484,-161.04,783.765,-315.508,107.563,944.45,-309.624,163.765,964.285,-275.802,102.839,945.622,-270.301,159.261,965.519,-315.645,360.993,1626.31,-419.587,322.921,1620.98,-307.895,481.274,1629.15,-404.453,530.83,1620.73
63,0,,,,,,,,,,,,,-558.625,-176.994,955.18,-544.074,-222.828,895.896,-555.368,-222.78,805.869,-526.717,-160.968,783.677,-315.463,107.53,944.49,-309.587,163.772,964.291,-275.754,102.811,945.673,-270.262,159.22,965.537,-315.661,360.97,1626.33,-419.082,323.037,1620.58,-307.886,481.259,1629.17,-404.427,530.812,1620.77
64,0,,,,,,,,,,,,,-558.637,-177.017,955.192,-544.073,-222.825,895.893,-555.368,-222.762,805.861,-526.692,-160.977,783.72,-315.403,107.48,944.529,-309.552,163.708,964.343,-275.723,102.774,945.705,-270.248,159.177,965.573,-315.649,360.956,1626.38,-419.533,322.97,1620.92,-307.85,481.25,1629.21,-404.398,530.823,1620.83
65,0,,,,,,,,,,,,,-558.627,-177.016,955.182,-544.087,-222.831,895.892,-555.373,-222.768,805.873,-526.694,-160.978,783.721,-315.364,107.493,944.451,-309.54,163.718,964.41,-275.694,102.739,945.746,-270.22,159.154,965.607,-315.637,360.907,1626.46,-419.351,322.986,1620.83,-307.842,481.236,1629.28,-404.346,530.818,1620.89
66,0,,,,,,,,,,,,,-558.606,-176.987,955.173,-544.077,-222.838,895.893,-555.363,-222.771,805.871,-526.689,-160.972,783.709,-315.329,107.46,944.506,-309.502,163.628,964.431,-275.664,102.687,945.815,-270.181,159.109,965.654,-315.628,360.878,1626.52,-419.489,322.967,1620.98,-307.813,481.217,1629.32,-404.29,530.824,1620.95
67,0,,,,,,,,,,,,,-558.614,-177.007,955.176,-544.075,-222.826,895.888,-555.361,-222.773,805.87,-526.694,-160.985,783.714,-315.298,107.421,944.567,-309.467,163.619,964.486,-275.621,102.646,945.88,-270.142,159.087,965.696,-315.601,360.858,1626.6,-419.47,322.964,1621.01,-307.778,481.193,1629.41,-404.218,530.841,1621.04
68,0,,,,,,,,,,,,,-558.608,-176.998,955.184,-544.085,-222.837,895.896,-555.36,-222.749,805.865,-526.694,-160.973,783.74,-315.272,107.381,944.63,-309.452,163.526,964.551,-275.641,102.479,945.992,-270.13,159.026,965.741,-315.561,360.824,1626.69,-419.457,322.99,1621.05,-307.734,481.19,1629.47,-404.14,530.851,1621.11
69,0,,,,,,,,,,,,,-558.611,-176.983,955.189,-544.078,-222.842,895.894,-555.378,-222.788,805.874,-526.707,-160.971,783.715,-315.234,107.34,944.694,-309.425,163.538,964.56,-275.626,102.421,946.049,-270.123,158.964,965.818,-315.539,360.799,1626.77,-419.454,323.01,1621.1,-307.676,481.164,1629.51,-404.043,530.889,1621.16
70,0,,,,,,,,,,,,,-558.614,-176.996,955.183,-544.092,-222.838,895.913,-555.362,-222.769,805.87,-526.698,-160.977,783.722,-315.203,107.299,944.756,-309.404,163.489,964.659,-275.605,102.391,946.086,-270.092,158.902,965.873,-315.506,360.794,1626.84,-419.449,323.033,1621.18,-307.593,481.151,1629.58,-403.929,530.917,1621.21
71,0,,,,,,,,,,,,,-558.613,-176.992,955.185,-544.077,-222.846,895.901,-555.37,-222.773,805.879,-526.687,-160.96,783.744,-315.179,107.265,944.799,-309.384,163.434,964.715,-275.568,102.368,946.142,-270.074,158.898,965.886,-315.443,360.763,1626.95,-419.42,323.09,1621.04,-307.525,481.132,1629.65,-403.779,530.964,1621.27
72,0,,,,,,,,,,,,,-558.615,-177,955.184,-544.083,-222.838,895.89,-555.37,-222.751,805.867,-526.717,-160.965,783.711,-315.166,107.224,944.848,-309.316,163.847,964.096,-275.553,102.333,946.186,-270.072,158.852,965.938,-315.429,360.74,1627.04,-419.223,323.205,1621.03,-307.414,481.106,1629.71,-403.638,531.033,1621.3
73,0,,,,,,,,,,,,,-558.621,-177.011,955.198,-544.077,-222.828,895.886,-555.38,-222.785,805.873,-526.743,-160.979,783.716,-315.161,107.18,944.87,-309.374,163.377,964.726,-275.554,102.315,946.209,-270.074,158.812,965.958,-315.383,360.746,1627.11,-418.98,323.242,1621.01,-307.307,481.085,1629.79,-403.513,531.061,1621.33
