rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:00.040	1440786201824	177.785	124.042			198.025	131.061
00:00:00.043	1440786201827						
00:00:00.045	1440786201829			157.544	117.023		
00:00:00.056	1440786201840	177.429	124.704			197.34	131.803
00:00:00.061	1440786201845			157.518	117.606		
00:00:00.073	1440786201857	177.588	123.964			197.59	131.137
00:00:00.076	1440786201860						
00:00:00.078	1440786201862			157.587	116.791		
00:00:00.090	1440786201874	177.481	124.303			197.449	131.318
00:00:00.095	1440786201879			157.512	117.287		
00:00:00.106	1440786201890	177.436	123.305			197.392	130.302
00:00:00.109	1440786201893						
00:00:00.111	1440786201895			157.479	116.309		
00:00:00.123	1440786201907	177.133	123.661			197.051	130.712
00:00:00.128	1440786201912			157.216	116.611		
00:00:00.140	1440786201924	176.97	122.793			196.947	129.935
00:00:00.142	1440786201926						
00:00:00.143	1440786201927						
00:00:00.145	1440786201929			156.994	115.651		
00:00:00.156	1440786201940	176.758	123.105			196.774	130.319
00:00:00.161	1440786201945			156.743	115.89		
00:00:00.173	1440786201957	176.535	122.324			196.524	129.539
00:00:00.175	1440786201959						
00:00:00.176	1440786201960						
00:00:00.178	1440786201962			156.545	115.108		
00:00:00.190	1440786201974	176.315	122.834			196.276	130.106
00:00:00.195	1440786201979			156.354	115.562		
00:00:00.206	1440786201990	176.185	122.212			196.201	129.545
00:00:00.208	1440786201992						
00:00:00.209	1440786201993						
00:00:00.211	1440786201995			156.168	114.878		
00:00:00.223	1440786202007	176.161	122.862			196.243	130.158
00:00:00.228	1440786202012			156.079	115.566		
00:00:00.240	1440786202024	176.206	122.457			196.279	129.942
00:00:00.243	1440786202027						
00:00:00.245	1440786202029			156.133	114.971		
00:00:00.256	1440786202040	176.296	123.406			196.37	130.951
00:00:00.261	1440786202045			156.222	115.861		
00:00:00.273	1440786202057	176.376	123.058			196.339	130.681
00:00:00.276	1440786202060						
00:00:00.278	1440786202062			156.413	115.434		
00:00:00.290	1440786202074	176.408	123.925			196.527	131.542
00:00:00.295	1440786202079			156.29	116.308		
00:00:00.306	1440786202090	176.433	123.601			196.493	131.274
00:00:00.309	1440786202093						
00:00:00.311	1440786202095			156.374	115.929		
00:00:00.323	1440786202107	176.482	124.555			196.515	132.112
00:00:00.328	1440786202112			156.449	116.998		
00:00:00.340	1440786202124	176.465	124.223			196.47	131.782
00:00:00.342	1440786202126						
00:00:00.343	1440786202127						
00:00:00.345	1440786202129			156.459	116.664		
00:00:00.356	1440786202140	176.476	125.076			196.462	132.534
00:00:00.361	1440786202145			156.491	117.618		
00:00:00.373	1440786202157	176.479	124.541			196.323	131.989
00:00:00.375	1440786202159						
00:00:00.376	1440786202160						
00:00:00.378	1440786202162			156.635	117.094		
00:00:00.390	1440786202174	176.571	125.035			196.556	132.388
00:00:00.395	1440786202179			156.586	117.681		
00:00:00.406	1440786202190	176.603	124.266			196.528	131.616
00:00:00.409	1440786202193						
00:00:00.411	1440786202195			156.678	116.916		
00:00:00.423	1440786202207	176.515	124.515			196.504	131.729
00:00:00.428	1440786202212			156.527	117.302		
00:00:00.440	1440786202224	176.448	123.605			196.462	130.823
00:00:00.443	1440786202227						
00:00:00.445	1440786202229			156.433	116.387		
00:00:00.456	1440786202240	176.408	123.89			196.589	131.085
00:00:00.461	1440786202245			156.227	116.695		
00:00:00.473	1440786202257	176.445	123.064			196.634	130.296
00:00:00.476	1440786202260						
00:00:00.478	1440786202262			156.257	115.832		
00:00:00.490	1440786202274	176.233	123.51			196.471	130.955
00:00:00.495	1440786202279			155.995	116.064		
00:00:00.506	1440786202290	175.991	122.802			196.286	130.403
00:00:00.509	1440786202293						
00:00:00.511	1440786202295			155.697	115.202		
00:00:00.523	1440786202307	175.87	123.356			196.125	131.077
00:00:00.528	1440786202312			155.615	115.635		
00:00:00.540	1440786202324	175.6	123.315			195.851	131.119
00:00:00.543	1440786202327						
00:00:00.545	1440786202329			155.348	115.512		
00:00:00.556	1440786202340	196.481	131.96			196.481	131.96
00:00:00.561	1440786202345			0	0		
00:00:00.573	1440786202357	0	0			0	0
00:00:00.576	1440786202360						
00:00:00.578	1440786202362			0	0		
00:00:00.590	1440786202374	0	0			0	0
00:00:00.595	1440786202379			0	0		
00:00:00.606	1440786202390	0	0			0	0
00:00:00.609	1440786202393						
00:00:00.611	1440786202395			0	0		
00:00:00.623	1440786202407	0	0			0	0
00:00:00.628	1440786202412			0	0		
00:00:00.640	1440786202424	0	0			0	0
00:00:00.642	1440786202426						
00:00:00.643	1440786202427						
00:00:00.645	1440786202429			0	0		
00:00:00.656	1440786202440	175.303	123.527			196.637	129.853
00:00:00.661	1440786202445			153.97	117.201		
00:00:00.673	1440786202457	175.733	123.084			196.737	129.744
00:00:00.675	1440786202459						
00:00:00.676	1440786202460						
00:00:00.678	1440786202462			154.729	116.424		
00:00:00.690	1440786202474	176.154	123.833			196.931	130.251
00:00:00.695	1440786202479			155.377	117.414		
00:00:00.706	1440786202490	176.668	123.291			197.332	129.509
00:00:00.709	1440786202493						
00:00:00.711	1440786202495			156.004	117.072		
00:00:00.723	1440786202507	177.189	123.987			197.868	130.075
00:00:00.728	1440786202512			156.511	117.899		
00:00:00.740	1440786202524	177.566	123.483			198.279	129.41
00:00:00.742	1440786202526						
00:00:00.743	1440786202527						
00:00:00.745	1440786202529			156.854	117.555		
00:00:00.756	1440786202540	177.824	124.329			198.602	130.168
00:00:00.761	1440786202545			157.047	118.489		
00:00:00.773	1440786202557	176.877	123.51			196.444	129.06
00:00:00.775	1440786202559						
00:00:00.776	1440786202560						
00:00:00.778	1440786202562			157.31	117.96		
00:00:00.790	1440786202574	178.331	124.475			199.179	130.201
00:00:00.795	1440786202579			157.483	118.75		
00:00:00.806	1440786202590	178.393	123.949			199.348	129.545
00:00:00.808	1440786202592						
00:00:00.809	1440786202593						
00:00:00.811	1440786202595			157.438	118.353		
00:00:00.823	1440786202607	178.39	124.705			199.26	130.321
00:00:00.828	1440786202612			157.521	119.089		
00:00:00.840	1440786202624	178.464	124.089			199.383	129.603
00:00:00.841	1440786202625						
00:00:00.842	1440786202626						
