Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
28,0,-147.438,320.943,1014.84,-159.444,235.619,975.965,-171.716,149.687,936.326,-176.052,120.868,923.093,,,,,,,,,,,,,-564.739,202.413,818.784,-531.622,252.178,832.413,-554.104,209.149,778.852,-521.864,256.956,793.454,-508.427,379.31,1642.74,-610.333,344.495,1619.35,-498.488,498.879,1651.9,-591.749,551.622,1630.93
29,0,-147.493,320.938,1014.85,-159.466,235.623,975.965,-171.733,149.695,936.317,-176.046,120.876,923.113,,,,,,,,,,,,,-564.734,202.386,818.793,-531.609,252.175,832.42,-554.066,209.219,778.844,-521.884,256.944,793.417,-508.43,379.246,1642.76,-610.337,344.474,1619.35,-498.472,498.842,1651.91,-591.741,551.592,1630.93
30,0,-147.544,320.946,1014.86,-159.501,235.619,975.973,-171.683,149.747,936.374,-176.033,120.85,923.114,,,,,,,,,,,,,-564.749,202.397,818.689,-531.618,252.172,832.396,-554.118,209.143,778.86,-521.85,256.906,793.412,-508.421,379.218,1642.75,-610.344,344.392,1619.36,-498.457,498.784,1651.91,-591.724,551.545,1630.94
31,0,-147.59,320.947,1014.89,-159.54,235.612,976,-171.723,149.741,936.388,-176.035,120.839,923.127,,,,,,,,,,,,,-564.749,202.404,818.767,-531.617,252.135,832.419,-554.132,209.105,778.848,-521.878,256.92,793.408,-508.427,379.164,1642.76,-610.336,344.386,1619.37,-498.463,498.738,1651.95,-591.72,551.516,1630.98
32,0,-147.635,320.961,1014.9,-159.561,235.624,976,-171.728,149.751,936.377,-176.036,120.86,923.12,,,,,,,,,,,,,-564.763,202.472,818.721,-531.627,252.122,832.393,-554.153,209.049,778.833,-521.853,256.905,793.395,-508.403,379.11,1642.77,-610.53,344.377,1619.23,-498.451,498.687,1651.94,-591.671,551.465,1630.98
33,0,-147.688,320.968,1014.91,-159.593,235.63,976,-171.82,149.685,936.337,-176.066,120.873,923.111,,,,,,,,,,,,,-564.699,202.571,818.61,-531.619,252.118,832.361,-554.16,209.017,778.788,-521.867,256.879,793.387,-508.406,379.069,1642.79,-610.298,344.3,1619.33,-498.416,498.653,1651.96,-591.665,551.434,1631
34,0,-147.724,320.976,1014.93,-159.616,235.639,976.006,-171.772,149.765,936.391,-176.049,120.859,923.124,,,,,,,,,,,,,-564.769,202.344,818.771,-531.602,252.082,832.373,-554.147,209.069,778.793,-521.849,256.856,793.368,-508.365,378.993,1642.8,-610.303,344.216,1619.37,-498.406,498.603,1651.98,-591.648,551.391,1631.04
35,0,-147.761,320.989,1014.94,-159.64,235.659,976.01,-171.734,149.821,936.385,-176.051,120.867,923.125,,,,,,,,,,,,,-564.772,202.409,818.698,-531.623,252.063,832.291,-554.184,208.994,778.766,-521.848,256.818,793.36,-508.353,378.968,1642.77,-610.279,344.183,1619.32,-498.38,498.558,1651.99,-591.603,551.336,1631.05
36,0,-147.795,321.003,1014.95,-159.667,235.659,976.015,-171.754,149.809,936.386,-176.059,120.875,923.113,,,,,,,,,,,,,-564.776,202.38,818.667,-531.624,252.041,832.323,-554.143,209.085,778.772,-521.867,256.81,793.341,-508.324,378.901,1642.79,-610.252,344.151,1619.29,-498.358,498.508,1652,-591.593,551.304,1631.08
37,0,-147.826,321.01,1014.95,-159.68,235.672,976.009,-171.798,149.787,936.38,-176.058,120.88,923.094,,,,,,,,,,,,,-564.823,202.217,818.701,-531.624,252.029,832.306,-553.955,209.535,778.772,-521.838,256.786,793.358,-508.294,378.834,1642.8,-610.201,344.121,1619.23,-498.32,498.452,1652.02,-591.558,551.265,1631.09
38,0,-147.858,321.035,1014.95,-159.699,235.687,976.002,-171.867,149.73,936.328,-176.086,120.91,923.098,,,,,,,,,,,,,-564.818,202.179,818.733,-531.602,251.995,832.304,-553.97,209.496,778.772,-521.841,256.754,793.333,-508.287,378.769,1642.81,-610.26,344.007,1619.31,-498.31,498.407,1652.02,-591.539,551.225,1631.11
39,0,-147.887,321.038,1014.95,-159.718,235.7,976.008,-171.795,149.831,936.39,-176.07,120.895,923.108,,,,,,,,,,,,,-564.793,202.259,818.704,-531.618,251.993,832.261,-554.113,209.168,778.753,-521.828,256.753,793.34,-508.284,378.714,1642.81,-610.226,344.036,1619.29,-498.287,498.366,1652.01,-591.5,551.17,1631.11
40,0,-147.91,321.049,1014.95,-159.726,235.7,975.999,-171.888,149.759,936.34,-176.079,120.919,923.104,,,,,,,,,,,,,-564.754,202.394,818.665,-531.592,251.974,832.251,-554.106,209.136,778.76,-521.811,256.745,793.336,-508.243,378.642,1642.8,-610.212,343.968,1619.28,-498.257,498.318,1652.01,-591.459,551.142,1631.15
41,0,-147.947,321.048,1014.97,-159.749,235.71,975.999,-171.803,149.854,936.399,-176.066,120.902,923.096,,,,,,,,,,,,,-564.769,202.284,818.627,-531.592,251.954,832.27,-554.111,209.152,778.759,-521.809,256.751,793.315,-508.24,378.588,1642.79,-610.192,343.968,1619.25,-498.238,498.273,1652,-591.416,551.086,1631.14
42,0,-147.98,321.07,1014.95,-159.778,235.738,976.002,-171.903,149.779,936.341,-176.082,120.925,923.11,,,,,,,,,,,,,-564.789,202.065,818.708,-531.568,251.966,832.248,-554.071,209.123,778.756,-521.798,256.729,793.314,-508.206,378.556,1642.78,-610.213,343.942,1619.32,-498.212,498.227,1652.01,-591.39,551.066,1631.16
43,0,-148.005,321.096,1014.95,-159.785,235.752,975.984,-171.847,149.869,936.392,-176.062,120.915,923.109,,,,,,,,,,,,,-564.725,202.275,818.606,-531.533,251.969,832.267,-554.08,209.159,778.742,-521.781,256.75,793.285,-508.172,378.483,1642.77,-610.193,343.879,1619.32,-498.165,498.19,1652.01,-591.337,551.021,1631.14
44,0,-148.029,321.11,1014.94,-159.813,235.765,975.994,-171.915,149.796,936.326,-176.091,120.948,923.104,,,,,,,,,,,,,-564.766,202.128,818.696,-531.521,251.977,832.219,-554.057,209.11,778.752,-521.779,256.761,793.274,-508.147,378.411,1642.76,-610.11,343.85,1619.23,-498.128,498.153,1651.98,-591.302,550.999,1631.14
45,0,-148.065,321.118,1014.94,-159.833,235.778,975.979,-171.945,149.792,936.331,-176.079,120.937,923.104,,,,,,,,,,,,,-564.618,202.654,818.445,-531.511,251.99,832.215,-554.046,209.117,778.733,-521.756,256.748,793.269,-508.109,378.379,1642.76,-610.153,343.825,1619.33,-498.108,498.13,1651.97,-591.27,550.967,1631.13
46,0,-148.095,321.128,1014.95,-159.852,235.788,975.981,-171.896,149.87,936.39,-176.074,120.929,923.111,,,,,,,,,,,,,-564.622,202.465,818.427,-531.465,251.99,832.204,-554.018,209.141,778.711,-521.742,256.737,793.284,-508.08,378.346,1642.73,-610.338,343.896,1619.12,-498.074,498.096,1651.96,-591.233,550.935,1631.14
47,0,-148.121,321.131,1014.95,-159.873,235.786,975.995,-171.886,149.898,936.389,-176.078,120.931,923.104,,,,,,,,,,,,,-564.67,202.285,818.49,-531.468,251.984,832.198,-554.008,209.111,778.704,-521.716,256.744,793.259,-508.041,378.313,1642.71,-610.419,343.801,1619.21,-498.04,498.07,1651.95,-591.196,550.897,1631.14
48,0,-148.145,321.134,1014.93,-159.881,235.792,975.983,-171.855,149.93,936.369,-176.067,120.931,923.097,,,,,,,,,,,,,-564.33,203.459,817.879,-531.419,251.961,832.177,-554.036,209.047,778.685,-521.68,256.748,793.247,-508.034,378.288,1642.67,-610.066,343.748,1619.29,-498.021,498.044,1651.93,-591.159,550.871,1631.11
49,0,-148.168,321.132,1014.91,-159.907,235.791,975.979,-171.875,149.928,936.361,-176.076,120.923,923.105,,,,,,,,,,,,,-564.589,202.534,818.447,-531.414,251.978,832.175,-554.026,209.024,778.681,-521.661,256.732,793.228,-507.987,378.263,1642.67,-610.014,343.745,1619.25,-497.987,498.033,1651.91,-591.137,550.853,1631.12
50,0,-148.206,321.146,1014.92,-159.935,235.801,975.981,-171.976,149.819,936.327,-176.111,120.957,923.088,,,,,,,,,,,,,-564.625,202.299,818.484,-531.388,251.954,832.158,-554.024,209.025,778.659,-521.67,256.736,793.23,-507.971,378.252,1642.66,-610.294,343.817,1619.12,-497.966,498.018,1651.92,-591.113,550.829,1631.13
51,0,-148.237,321.144,1014.93,-159.95,235.794,975.981,-171.891,149.934,936.366,-176.09,120.935,923.115,,,,,,,,,,,,,-564.536,202.591,818.336,-531.379,252.002,832.13,-554.039,208.975,778.675,-521.641,256.732,793.229,-507.929,378.242,1642.66,-610.008,343.692,1619.3,-497.961,498.007,1651.9,-591.109,550.806,1631.11
52,0,-148.265,321.144,1014.91,-159.985,235.804,975.984,-171.888,149.948,936.366,-176.086,120.938,923.101,,,,,,,,,,,,,-564.552,202.475,818.412,-531.352,251.992,832.116,-554.003,209.013,778.658,-521.616,256.763,793.217,-507.9,378.227,1642.64,-609.931,343.701,1619.21,-497.943,497.988,1651.89,-591.089,550.792,1631.11
53,0,-148.297,321.155,1014.93,-160.007,235.797,975.995,-171.94,149.911,936.378,-176.094,120.928,923.108,,,,,,,,,,,,,-564.556,202.417,818.439,-531.358,252.037,832.134,-554.02,208.898,778.661,-521.617,256.749,793.212,-507.891,378.211,1642.62,-609.887,343.672,1619.2,-497.926,497.984,1651.87,-591.076,550.776,1631.12
54,0,-148.343,321.159,1014.91,-160.028,235.815,975.983,-171.913,149.967,936.374,-176.096,120.938,923.109,,,,,,,,,,,,,-564.556,202.387,818.45,-531.326,252.03,832.125,-554.026,208.834,778.658,-521.605,256.759,793.231,-507.87,378.2,1642.62,-610.276,343.683,1619.18,-497.91,497.974,1651.86,-591.09,550.774,1631.11
55,0,-148.376,321.156,1014.93,-160.064,235.811,976.001,-171.968,149.927,936.382,-176.101,120.938,923.104,,,,,,,,,,,,,-564.24,203.544,817.821,-531.332,252.05,832.135,-554.02,208.829,778.664,-521.617,256.789,793.209,-507.855,378.188,1642.6,-610.272,343.665,1619.24,-497.911,497.973,1651.86,-591.071,550.748,1631.12
56,0,-148.41,321.145,1014.96,-160.07,235.823,976.003,-171.98,149.912,936.388,-176.089,120.935,923.112,,,,,,,,,,,,,-564.449,202.702,818.352,-531.336,252.056,832.138,-554.016,208.821,778.675,-521.571,256.785,793.197,-507.828,378.179,1642.6,-609.862,343.565,1619.24,-497.893,497.955,1651.84,-591.068,550.752,1631.14
57,0,-148.427,321.152,1014.95,-160.092,235.823,976.013,-172.004,149.892,936.322,-176.11,120.951,923.112,,,,,,,,,,,,,-564.428,202.741,818.295,-531.308,252.062,832.141,-553.979,208.877,778.667,-521.586,256.809,793.208,-507.833,378.167,1642.59,-609.853,343.526,1619.25,-497.886,497.948,1651.85,-591.06,550.718,1631.12
58,0,-148.462,321.148,1014.97,-160.117,235.823,976.018,-171.968,149.966,936.383,-176.116,120.931,923.11,,,,,,,,,,,,,-564.216,203.584,817.833,-531.292,252.094,832.136,-553.986,208.866,778.673,-521.573,256.794,793.206,-507.815,378.178,1642.6,-609.846,343.518,1619.26,-497.901,497.949,1651.85,-591.081,550.722,1631.15
59,0,-148.472,321.15,1014.99,-160.127,235.829,976.03,-171.978,149.968,936.382,-176.109,120.938,923.112,,,,,,,,,,,,,-564.424,202.673,818.366,-531.264,252.077,832.121,-553.979,208.803,778.659,-521.55,256.797,793.179,-507.793,378.155,1642.6,-609.803,343.549,1619.23,-497.887,497.934,1651.85,-591.059,550.686,1631.14
60,0,-148.484,321.137,1015.01,-160.125,235.833,976.039,-172.003,149.936,936.388,-176.105,120.951,923.097,,,,,,,,,,,,,-564.406,202.705,818.331,-531.251,252.073,832.118,-553.958,208.826,778.658,-521.518,256.81,793.193,-507.794,378.14,1642.61,-609.802,343.568,1619.24,-497.887,497.921,1651.85,-591.059,550.673,1631.15
61,0,-148.498,321.136,1015.02,-160.141,235.829,976.043,-172.001,149.919,936.362,-176.103,120.953,923.107,,,,,,,,,,,,,-564.153,203.598,817.767,-531.232,252.07,832.117,-553.958,208.757,778.673,-521.516,256.819,793.206,-507.787,378.124,1642.61,-609.742,343.516,1619.16,-497.881,497.907,1651.84,-591.057,550.666,1631.15
62,0,-148.516,321.131,1015.04,-160.149,235.823,976.056,-172.025,149.89,936.316,-176.139,120.97,923.098,,,,,,,,,,,,,-564.424,202.639,818.369,-531.227,252.065,832.119,-554.005,208.759,778.671,-521.498,256.803,793.198,-507.776,378.12,1642.61,-609.772,343.549,1619.21,-497.881,497.895,1651.85,-591.042,550.635,1631.16
63,0,-148.52,321.129,1015.06,-160.152,235.83,976.065,-172.026,149.93,936.378,-176.115,120.959,923.117,,,,,,,,,,,,,-564.405,202.637,818.266,-531.205,252.079,832.127,-554.019,208.675,778.688,-521.482,256.812,793.202,-507.777,378.093,1642.61,-610.112,343.566,1619.1,-497.853,497.883,1651.85,-591.039,550.617,1631.15
64,0,-148.53,321.122,1015.08,-160.15,235.824,976.075,-172.028,149.947,936.406,-176.113,120.969,923.104,,,,,,,,,,,,,-564.396,202.626,818.362,-531.198,252.067,832.113,-554.031,208.536,778.695,-521.457,256.808,793.187,-507.775,378.085,1642.6,-610.139,343.555,1619.12,-497.853,497.857,1651.84,-591.042,550.603,1631.16
65,0,-148.538,321.114,1015.1,-160.16,235.818,976.099,-171.948,150.008,936.37,-176.11,120.957,923.107,,,,,,,,,,,,,-564.399,202.575,818.331,-531.184,252.062,832.105,-553.939,208.72,778.669,-521.431,256.798,793.182,-507.765,378.06,1642.59,-610.138,343.532,1619.06,-497.84,497.838,1651.84,-591.018,550.589,1631.16
66,0,-148.549,321.099,1015.12,-160.173,235.815,976.108,-171.968,149.983,936.379,-176.11,120.96,923.108,,,,,,,,,,,,,-564.314,202.827,818.197,-531.13,252.055,832.111,-553.956,208.615,778.66,-521.413,256.787,793.165,-507.77,378.056,1642.57,-609.751,343.438,1619.21,-497.824,497.836,1651.84,-590.98,550.562,1631.15
67,0,-148.575,321.089,1015.13,-160.19,235.793,976.129,-171.966,149.976,936.383,-176.112,120.96,923.108,,,,,,,,,,,,,-564.339,202.663,818.294,-531.14,252.063,832.094,-553.951,208.628,778.688,-521.41,256.792,793.171,-507.746,378.025,1642.59,-609.756,343.408,1619.22,-497.814,497.792,1651.84,-590.97,550.558,1631.18
68,0,-148.582,321.08,1015.16,-160.184,235.787,976.139,-171.951,149.96,936.391,-176.104,120.939,923.108,,,,,,,,,,,,,-564.327,202.554,818.273,-531.107,252.056,832.123,-553.945,208.542,778.709,-521.376,256.825,793.16,-507.733,378.001,1642.57,-609.73,343.408,1619.18,-497.802,497.777,1651.83,-590.93,550.523,1631.15
69,0,-148.602,321.067,1015.19,-160.193,235.775,976.147,-171.981,149.959,936.405,-176.105,120.944,923.1,,,,,,,,,,,,,-564.296,202.588,818.302,-531.083,252.068,832.093,-553.902,208.515,778.647,-521.367,256.834,793.158,-507.706,377.986,1642.56,-609.727,343.403,1619.21,-497.774,497.764,1651.82,-590.92,550.523,1631.15
70,0,-148.623,321.052,1015.21,-160.222,235.768,976.168,-172.046,149.863,936.332,-176.139,120.96,923.102,,,,,,,,,,,,,-564,203.594,817.762,-531.07,252.075,832.124,-553.881,208.585,778.686,-521.346,256.811,793.168,-507.692,377.979,1642.55,-609.672,343.414,1619.15,-497.745,497.752,1651.81,-590.895,550.501,1631.13
71,0,-148.641,321.032,1015.23,-160.228,235.765,976.178,-172.097,149.847,936.354,-176.133,120.963,923.103,,,,,,,,,,,,,-564.186,202.789,818.138,-531.041,252.072,832.1,-553.841,208.551,778.655,-521.342,256.826,793.148,-507.664,377.976,1642.52,-609.678,343.356,1619.18,-497.726,497.744,1651.8,-590.86,550.491,1631.13
72,0,-148.659,321.016,1015.28,-160.242,235.761,976.202,-172.096,149.831,936.361,-176.14,120.963,923.104,,,,,,,,,,,,,-564.198,202.675,818.265,-531.041,252.079,832.087,-553.822,208.561,778.662,-521.295,256.823,793.163,-507.652,377.976,1642.51,-610.033,343.351,1619.26,-497.699,497.744,1651.77,-590.835,550.48,1631.12
73,0,-148.651,320.997,1015.32,-160.252,235.75,976.216,-172.052,149.88,936.341,-176.14,120.958,923.111,,,,,,,,,,,,,-564.219,202.468,818.37,-531.024,252.069,832.102,-553.867,208.445,778.663,-521.293,256.849,793.146,-507.619,377.979,1642.49,-609.616,343.408,1619.14,-497.678,497.753,1651.76,-590.809,550.481,1631.1
74,0,-148.67,320.979,1015.35,-160.255,235.736,976.232,-172.097,149.841,936.351,-176.153,120.959,923.099,,,,,,,,,,,,,-564.159,202.697,818.273,-531.021,252.084,832.1,-553.858,208.404,778.644,-521.286,256.861,793.15,-507.556,377.968,1642.48,-610,343.44,1619.03,-497.636,497.747,1651.74,-590.779,550.485,1631.09
