Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
32,0,-272.481,246.769,977.753,-239.996,160.607,953.575,-208.14,73.6622,929.524,-198.421,44.7606,921.704,,,,,,,,,,,,,-570.654,193.557,815.828,-537.993,244.686,824.762,-561.643,194.903,776.676,-528.782,246.187,786.511,-488.732,377.549,1634.35,-592.334,344.769,1615.94,-476.113,497.237,1643.06,-569.231,551.743,1626.57
33,0,-272.392,246.777,977.788,-239.945,160.615,953.598,-208.178,73.6924,929.527,-198.421,44.79,921.719,,,,,,,,,,,,,-570.376,194.392,815.219,-537.884,244.71,824.683,-561.57,194.891,776.635,-528.661,246.151,786.464,-488.576,377.44,1634.29,-592.184,344.651,1615.91,-475.938,497.129,1643.06,-569.08,551.657,1626.62
34,0,-272.326,246.791,977.818,-239.928,160.6,953.629,-208.186,73.6788,929.524,-198.455,44.7731,921.687,,,,,,,,,,,,,-570.278,194.412,815.162,-537.769,244.755,824.649,-561.482,194.931,776.602,-528.548,246.216,786.38,-488.367,377.286,1634.28,-592.08,344.623,1615.94,-475.753,497.038,1643.08,-568.937,551.573,1626.63
35,0,-272.263,246.799,977.859,-239.894,160.605,953.647,-208.199,73.6727,929.54,-198.498,44.725,921.687,,,,,,,,,,,,,-570.406,193.479,815.651,-537.654,244.812,824.639,-561.361,194.994,776.587,-528.471,246.216,786.33,-488.229,377.19,1634.26,-592.266,344.537,1615.73,-475.636,496.927,1643.11,-568.783,551.484,1626.64
36,0,-272.178,246.803,977.913,-239.852,160.607,953.688,-208.192,73.6766,929.531,-198.512,44.7103,921.703,,,,,,,,,,,,,-570.299,193.465,815.607,-537.55,244.803,824.563,-561.254,195.015,776.524,-528.366,246.106,786.383,-488.084,377.099,1634.24,-592.003,344.436,1615.78,-475.457,496.83,1643.1,-568.649,551.405,1626.66
37,0,-272.12,246.809,977.952,-239.824,160.604,953.722,-208.185,73.6646,929.549,-198.547,44.6085,921.675,,,,,,,,,,,,,-570.209,193.611,815.54,-537.438,244.733,824.576,-561.077,195.125,776.527,-528.245,246.128,786.289,-487.956,377.015,1634.22,-591.71,344.335,1615.76,-475.314,496.695,1643.12,-568.483,551.309,1626.68
38,0,-272.058,246.83,977.987,-239.779,160.619,953.723,-208.171,73.6654,929.538,-198.511,44.7417,921.679,,,,,,,,,,,,,-570.07,193.564,815.474,-537.299,244.75,824.539,-560.417,196.508,776.258,-528.119,246.138,786.21,-487.86,376.98,1634.19,-591.974,344.313,1615.75,-475.178,496.586,1643.12,-568.299,551.244,1626.7
39,0,-272.014,246.83,978.025,-239.756,160.617,953.742,-208.156,73.6658,929.545,-198.51,44.7414,921.678,,,,,,,,,,,,,-570,193.497,815.485,-537.18,244.79,824.477,-560.301,196.555,776.219,-527.984,246.129,786.166,-487.752,376.903,1634.17,-591.489,344.243,1615.7,-475.043,496.469,1643.15,-568.097,551.152,1626.73
40,0,-271.986,246.836,978.078,-239.73,160.623,953.783,-208.143,73.6754,929.537,-198.508,44.6971,921.681,,,,,,,,,,,,,-569.906,193.434,815.515,-537.063,244.802,824.463,-560.184,196.535,776.194,-527.865,246.159,786.065,-487.643,376.827,1634.16,-591.411,344.145,1615.7,-474.876,496.366,1643.17,-567.974,551.08,1626.78
41,0,-272.047,246.757,978.134,-239.716,160.619,953.815,-208.088,73.6516,929.548,-198.483,44.7235,921.676,,,,,,,,,,,,,-569.774,193.551,815.433,-536.955,244.81,824.441,-560.513,195.408,776.39,-527.725,246.183,786.025,-487.543,376.759,1634.15,-591.724,344.098,1615.67,-474.715,496.252,1643.2,-567.818,551.024,1626.8
42,0,-271.933,246.815,978.207,-239.692,160.618,953.857,-208.083,73.6496,929.56,-198.472,44.7268,921.679,,,,,,,,,,,,,-569.737,193.275,815.541,-536.867,244.823,824.4,-559.999,196.5,776.182,-527.601,246.181,785.915,-487.435,376.684,1634.15,-591.174,344.015,1615.62,-474.578,496.161,1643.21,-567.612,550.934,1626.83
43,0,-272.016,246.754,978.26,-239.688,160.602,953.917,-208.103,73.6846,929.571,-198.469,44.7153,921.705,,,,,,,,,,,,,-569.656,193.297,815.575,-536.768,244.833,824.378,-559.915,196.509,776.166,-527.445,246.178,785.846,-487.34,376.612,1634.14,-591.482,344.036,1615.6,-474.436,496.075,1643.24,-567.405,550.873,1626.85
44,0,-272.012,246.739,978.336,-239.696,160.589,953.964,-208.108,73.6893,929.577,-198.483,44.7156,921.692,,,,,,,,,,,,,-569.565,193.187,815.626,-536.682,244.854,824.32,-560.241,195.404,776.321,-527.36,246.178,785.829,-487.255,376.55,1634.13,-590.972,343.879,1615.59,-474.33,495.996,1643.26,-567.261,550.822,1626.86
45,0,-272.019,246.736,978.395,-239.692,160.589,954,-208.113,73.6949,929.577,-198.48,44.7016,921.706,,,,,,,,,,,,,-569.197,194.402,814.918,-536.623,244.846,824.27,-560.151,195.438,776.307,-527.266,246.202,785.781,-487.164,376.491,1634.13,-590.877,343.873,1615.58,-474.188,495.919,1643.3,-567.119,550.773,1626.88
46,0,-272.027,246.731,978.459,-239.699,160.579,954.028,-208.117,73.6994,929.591,-198.478,44.7136,921.693,,,,,,,,,,,,,-569.299,193.525,815.404,-536.546,244.874,824.26,-560.083,195.418,776.296,-527.139,246.209,785.795,-487.07,376.414,1634.14,-590.748,343.878,1615.54,-474.04,495.843,1643.32,-566.968,550.748,1626.91
47,0,-272.055,246.728,978.49,-239.729,160.588,954.041,-208.116,73.7056,929.593,-198.493,44.7151,921.695,,,,,,,,,,,,,-569.204,193.549,815.398,-536.474,244.868,824.263,-560.011,195.372,776.333,-527.091,246.247,785.794,-486.973,376.35,1634.15,-590.702,343.842,1615.6,-473.906,495.804,1643.35,-566.822,550.733,1626.91
48,0,-271.996,246.758,978.548,-239.743,160.588,954.067,-208.123,73.708,929.586,-198.499,44.7032,921.703,,,,,,,,,,,,,-569.069,193.642,815.353,-536.398,244.839,824.228,-559.94,195.399,776.321,-526.992,246.259,785.807,-486.881,376.284,1634.16,-590.975,343.848,1615.52,-473.76,495.779,1643.37,-566.66,550.709,1626.9
49,0,-272.03,246.768,978.575,-239.764,160.593,954.07,-208.131,73.7284,929.584,-198.502,44.7408,921.702,,,,,,,,,,,,,-568.951,193.719,815.366,-536.327,244.785,824.271,-559.785,195.688,776.152,-526.913,246.277,785.808,-486.78,376.23,1634.17,-590.516,343.86,1615.58,-473.657,495.752,1643.39,-566.529,550.698,1626.93
50,0,-272.07,246.748,978.599,-239.79,160.602,954.078,-208.146,73.7411,929.578,-198.494,44.7846,921.721,,,,,,,,,,,,,-568.848,193.838,815.264,-536.246,244.792,824.273,-559.727,195.656,776.146,-526.864,246.296,785.812,-486.668,376.177,1634.21,-590.66,343.877,1615.57,-473.517,495.731,1643.41,-566.392,550.691,1626.93
51,0,-272.108,246.739,978.622,-239.817,160.595,954.078,-208.161,73.7498,929.577,-198.505,44.795,921.728,,,,,,,,,,,,,-568.589,194.524,814.904,-536.171,244.785,824.29,-559.648,195.708,776.14,-526.794,246.311,785.808,-486.575,376.178,1634.21,-590.75,343.779,1615.66,-473.389,495.754,1643.42,-566.253,550.669,1626.93
52,0,-272.156,246.726,978.661,-239.853,160.591,954.096,-208.179,73.7477,929.579,-198.538,44.7484,921.735,,,,,,,,,,,,,-568.74,193.773,815.259,-536.094,244.76,824.312,-559.561,195.679,776.155,-526.735,246.342,785.819,-486.476,376.149,1634.24,-590.646,343.85,1615.57,-473.244,495.762,1643.43,-566.116,550.697,1626.95
53,0,-272.197,246.706,978.687,-239.89,160.575,954.115,-208.196,73.7424,929.58,-198.537,44.8085,921.721,,,,,,,,,,,,,-568.485,194.5,814.95,-536.003,244.787,824.299,-559.53,195.634,776.15,-526.663,246.351,785.807,-486.385,376.151,1634.25,-590.542,343.897,1615.55,-473.146,495.78,1643.44,-565.963,550.719,1626.94
54,0,-272.243,246.679,978.737,-239.925,160.558,954.138,-208.213,73.7345,929.582,-198.561,44.7825,921.721,,,,,,,,,,,,,-568.605,193.708,815.47,-535.935,244.808,824.273,-559.437,195.662,776.146,-526.626,246.354,785.807,-486.28,376.178,1634.27,-590.316,343.899,1615.6,-473.041,495.798,1643.43,-565.854,550.735,1626.94
55,0,-272.309,246.649,978.786,-239.97,160.54,954.161,-208.237,73.7375,929.586,-198.582,44.8007,921.71,,,,,,,,,,,,,-568.515,193.599,815.31,-535.839,244.803,824.275,-559.294,195.72,776.201,-526.535,246.357,785.791,-486.174,376.209,1634.28,-590.336,343.941,1615.66,-472.973,495.81,1643.41,-565.711,550.767,1626.96
56,0,-272.36,246.613,978.824,-240.011,160.513,954.187,-208.22,73.6942,929.591,-198.594,44.7377,921.716,,,,,,,,,,,,,-568.422,193.646,815.381,-535.73,244.804,824.281,-559.231,195.712,776.189,-526.483,246.363,785.815,-486.076,376.246,1634.3,-589.828,343.957,1615.62,-472.86,495.832,1643.42,-565.557,550.78,1626.93
57,0,-272.409,246.577,978.847,-240.051,160.484,954.207,-208.233,73.6776,929.598,-198.605,44.7325,921.71,,,,,,,,,,,,,-568.295,193.888,815.336,-535.639,244.806,824.294,-558.821,196.736,776.01,-526.414,246.375,785.825,-485.976,376.317,1634.29,-589.721,344.034,1615.61,-472.775,495.897,1643.44,-565.47,550.831,1626.93
58,0,-272.471,246.542,978.865,-240.086,160.458,954.222,-208.253,73.6715,929.6,-198.606,44.7447,921.714,,,,,,,,,,,,,-568.296,193.68,815.406,-535.543,244.775,824.306,-558.754,196.707,776.029,-526.401,246.396,785.829,-485.88,376.366,1634.29,-590.023,344.111,1615.53,-472.717,495.934,1643.41,-565.377,550.88,1626.92
59,0,-272.535,246.522,978.876,-240.14,160.436,954.229,-208.267,73.661,929.589,-198.622,44.7763,921.715,,,,,,,,,,,,,-568.17,193.823,815.347,-535.448,244.753,824.296,-558.662,196.751,776.082,-526.34,246.385,785.769,-485.777,376.423,1634.32,-589.948,344.102,1615.68,-472.625,495.979,1643.42,-565.293,550.924,1626.91
60,0,-272.605,246.499,978.873,-240.194,160.435,954.225,-208.287,73.6617,929.584,-198.672,44.6775,921.696,,,,,,,,,,,,,-567.84,194.768,814.797,-535.358,244.743,824.323,-558.563,196.743,776.058,-526.259,246.361,785.797,-485.703,376.491,1634.3,-589.468,344.193,1615.69,-472.547,496.039,1643.41,-565.236,551.004,1626.89
61,0,-272.667,246.473,978.845,-240.233,160.423,954.205,-208.31,73.6453,929.587,-198.676,44.6709,921.703,,,,,,,,,,,,,-567.996,194.138,815.316,-535.259,244.744,824.35,-558.484,196.755,776.089,-526.192,246.363,785.81,-485.615,376.564,1634.3,-589.414,344.204,1615.72,-472.45,496.084,1643.41,-565.143,551.073,1626.87
62,0,-272.729,246.455,978.826,-240.271,160.409,954.199,-208.358,73.6871,929.577,-198.656,44.7542,921.717,,,,,,,,,,,,,-567.908,194.15,815.306,-535.145,244.748,824.376,-558.373,196.711,776.144,-526.083,246.372,785.858,-485.503,376.614,1634.3,-589.673,344.338,1615.6,-472.36,496.133,1643.39,-565.066,551.137,1626.87
63,0,-272.789,246.432,978.82,-240.309,160.4,954.187,-208.385,73.6802,929.576,-198.694,44.6933,921.708,,,,,,,,,,,,,-567.681,194.578,814.978,-535.059,244.786,824.398,-558.699,195.612,776.331,-526.023,246.387,785.857,-485.391,376.635,1634.33,-589.217,344.355,1615.73,-472.303,496.19,1643.38,-565.025,551.221,1626.85
64,0,-272.84,246.424,978.794,-240.337,160.401,954.193,-208.391,73.6786,929.567,-198.675,44.7687,921.721,,,,,,,,,,,,,-567.918,193.375,815.771,-534.976,244.757,824.416,-558.213,196.652,776.209,-525.929,246.375,785.888,-485.318,376.694,1634.33,-589.515,344.393,1615.78,-472.245,496.256,1643.37,-564.968,551.274,1626.85
65,0,-272.858,246.423,978.777,-240.348,160.394,954.181,-208.392,73.6831,929.569,-198.696,44.6953,921.712,,,,,,,,,,,,,-567.769,193.623,815.736,-534.884,244.78,824.451,-558.109,196.635,776.218,-525.859,246.357,785.903,-485.244,376.759,1634.33,-589.008,344.444,1615.68,-472.165,496.318,1643.37,-564.897,551.317,1626.84
66,0,-272.87,246.425,978.759,-240.359,160.397,954.169,-208.408,73.6925,929.554,-198.7,44.714,921.704,,,,,,,,,,,,,-567.65,193.739,815.609,-534.806,244.768,824.446,-558.054,196.624,776.201,-525.789,246.356,785.907,-485.171,376.784,1634.37,-589.437,344.531,1615.69,-472.108,496.374,1643.36,-564.868,551.373,1626.84
67,0,-272.875,246.421,978.736,-240.357,160.398,954.136,-208.397,73.6933,929.551,-198.704,44.6709,921.696,,,,,,,,,,,,,-567.631,193.631,815.579,-534.737,244.781,824.474,-557.972,196.635,776.228,-525.679,246.32,785.906,-485.119,376.837,1634.37,-589.298,344.591,1615.81,-472.03,496.422,1643.37,-564.807,551.415,1626.84
68,0,-272.871,246.428,978.72,-240.345,160.402,954.131,-208.401,73.6814,929.544,-198.679,44.7311,921.717,,,,,,,,,,,,,-567.568,193.551,815.729,-534.695,244.734,824.5,-557.886,196.616,776.234,-525.601,246.301,785.942,-485.068,376.887,1634.39,-589.202,344.618,1615.71,-471.965,496.467,1643.38,-564.748,551.453,1626.84
69,0,-272.872,246.421,978.705,-240.342,160.398,954.109,-208.391,73.6643,929.553,-198.673,44.7416,921.688,,,,,,,,,,,,,-567.184,194.567,815.04,-534.639,244.736,824.493,-557.837,196.643,776.234,-525.533,246.294,785.951,-485.008,376.917,1634.41,-589.248,344.634,1615.73,-471.924,496.51,1643.39,-564.727,551.49,1626.86
70,0,-272.852,246.42,978.678,-240.334,160.396,954.099,-208.384,73.6697,929.546,-198.67,44.6808,921.721,,,,,,,,,,,,,-567.402,193.591,815.696,-534.569,244.698,824.505,-557.775,196.604,776.262,-525.43,246.287,785.999,-484.989,376.949,1634.41,-589.19,344.738,1615.73,-471.853,496.548,1643.42,-564.677,551.53,1626.87
