rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:00.015	1440786692525	174.767	130.66	153.585	125.051		
00:00:00.017	1440786692527					195.949	136.269
00:00:00.019	1440786692529						
00:00:00.031	1440786692541	174.736	130.72	153.627	125.789		
00:00:00.033	1440786692543					195.846	135.652
00:00:00.048	1440786692558	174.803	130.791	153.565	125.239		
00:00:00.050	1440786692560					196.04	136.343
00:00:00.052	1440786692562						
00:00:00.065	1440786692575	174.923	130.975	153.648	126.016		
00:00:00.067	1440786692577					196.198	135.934
00:00:00.081	1440786692591	174.905	130.945	153.611	125.428		
00:00:00.083	1440786692593					196.198	136.462
00:00:00.085	1440786692595						
00:00:00.098	1440786692608	175.026	131.147	153.728	126.185		
00:00:00.100	1440786692610					196.323	136.109
00:00:00.115	1440786692625	175.095	131.268	153.671	125.739		
00:00:00.117	1440786692627					196.519	136.798
00:00:00.118	1440786692628						
00:00:00.119	1440786692629						
00:00:00.131	1440786692641	175.065	131.388	153.701	126.565		
00:00:00.133	1440786692643					196.428	136.212
00:00:00.148	1440786692658	175.147	131.475	153.758	125.964		
00:00:00.150	1440786692660					196.536	136.987
00:00:00.151	1440786692661						
00:00:00.152	1440786692662						
00:00:00.165	1440786692675	175.145	131.543	153.832	126.733		
00:00:00.167	1440786692677					196.457	136.352
00:00:00.181	1440786692691	175.255	131.634	153.804	126.162		
00:00:00.183	1440786692693					196.705	137.106
00:00:00.184	1440786692694						
00:00:00.185	1440786692695						
00:00:00.198	1440786692708	175.231	131.7	153.803	126.87		
00:00:00.200	1440786692710					196.659	136.53
00:00:00.215	1440786692725	175.357	131.862	153.916	126.532		
00:00:00.217	1440786692727					196.798	137.193
00:00:00.219	1440786692729						
00:00:00.231	1440786692741	175.477	131.946	153.944	127.143		
00:00:00.233	1440786692743					197.011	136.75
00:00:00.248	1440786692758	175.443	132.083	154.019	126.812		
00:00:00.250	1440786692760					196.867	137.354
00:00:00.252	1440786692762						
00:00:00.265	1440786692775	175.492	132.127	153.905	127.395		
00:00:00.267	1440786692777					197.078	136.859
00:00:00.281	1440786692791	175.639	132.19	154.178	126.915		
00:00:00.283	1440786692793					197.1	137.465
00:00:00.285	1440786692795						
00:00:00.298	1440786692808	175.798	132.221	154.325	127.586		
00:00:00.300	1440786692810					197.27	136.855
00:00:00.315	1440786692825	175.892	132.232	154.32	127.061		
00:00:00.317	1440786692827					197.465	137.403
00:00:00.319	1440786692829						
00:00:00.331	1440786692841	175.797	133.249	154.714	128.711		
00:00:00.333	1440786692843					196.88	137.787
00:00:00.348	1440786692858	175.797	133.249	154.714	128.711		
00:00:00.350	1440786692860					196.88	137.787
00:00:00.352	1440786692862						
00:00:00.365	1440786692875	175.797	133.249	154.714	128.711		
