Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
58,0,-119.351,311.791,1031.65,-141.787,233.028,984.004,-164.006,153.511,936.325,-171.889,125.262,922.803,,,,,,,,,,,,,-547.762,206.874,816.463,-517.584,256.413,830.47,-538.886,211.981,777.684,-508.672,261.593,792.078,-526.447,362.821,1646.7,-629.604,334.861,1619.69,-509.801,481.63,1658.21,-598.876,539.971,1635.53
59,0,-119.117,311.331,1032.24,-141.678,232.774,984.378,-164.064,153.482,936.428,-171.834,125.674,922.873,,,,,,,,,,,,,-547.773,206.853,816.466,-517.582,256.351,830.449,-539.032,211.564,777.706,-508.682,261.588,792.085,-526.487,362.838,1646.78,-629.838,334.892,1619.62,-509.877,481.632,1658.32,-598.93,539.946,1635.62
60,0,-118.839,310.855,1033.04,-141.557,232.446,984.751,-164.088,153.384,936.556,-171.863,125.512,922.755,,,,,,,,,,,,,-547.801,206.838,816.48,-517.601,256.347,830.44,-538.968,211.896,777.707,-508.68,261.541,792.071,-526.512,362.845,1646.88,-629.614,334.812,1619.76,-509.965,481.628,1658.44,-599.038,539.967,1635.74
61,0,-118.551,310.363,1033.62,-141.422,232.129,985.168,-164.079,153.26,936.651,-171.897,125.476,922.748,,,,,,,,,,,,,-547.797,206.83,816.531,-517.603,256.34,830.43,-538.912,211.983,777.773,-508.688,261.493,792.077,-526.529,362.866,1646.94,-629.644,334.759,1619.85,-510.023,481.631,1658.57,-599.102,539.953,1635.82
62,0,-118.306,309.758,1034.32,-141.263,231.806,985.533,-164.057,153.124,936.736,-171.928,125.433,922.731,,,,,,,,,,,,,-547.807,206.816,816.53,-517.602,256.345,830.387,-538.873,212.177,777.689,-508.688,261.506,792.095,-526.549,362.864,1647,-629.652,334.774,1619.9,-510.072,481.631,1658.66,-599.156,539.944,1635.9
63,0,-117.976,309.194,1035.01,-141.071,231.44,985.888,-164.026,152.985,936.821,-171.965,125.34,922.75,,,,,,,,,,,,,-547.782,206.81,816.525,-517.581,256.325,830.381,-538.87,212.028,777.821,-508.684,261.495,792.101,-526.552,362.853,1647.07,-629.645,334.742,1619.92,-510.144,481.634,1658.72,-599.239,539.934,1635.97
64,0,-117.642,308.561,1035.6,-140.883,231.028,986.286,-164.004,152.798,936.898,-172.183,125.133,922.969,,,,,,,,,,,,,-547.733,206.811,816.586,-517.547,256.326,830.401,-539.001,211.659,777.856,-508.661,261.508,792.113,-526.535,362.835,1647.13,-629.674,334.743,1619.99,-510.159,481.631,1658.79,-599.27,539.908,1636.05
65,0,-117.351,307.915,1036.3,-140.755,230.593,986.712,-164.01,152.608,936.939,-172.24,125.013,922.957,,,,,,,,,,,,,-547.659,206.804,816.632,-517.505,256.356,830.435,-538.904,211.821,777.875,-508.638,261.503,792.101,-526.548,362.827,1647.16,-629.611,334.713,1619.95,-510.182,481.62,1658.85,-599.325,539.898,1636.12
66,0,-117.062,307.242,1036.98,-140.608,230.15,987.058,-164.029,152.349,937.056,-172.283,124.847,922.954,,,,,,,,,,,,,-547.568,206.814,816.639,-517.437,256.378,830.357,-538.883,211.779,777.906,-508.58,261.501,792.123,-526.534,362.813,1647.17,-629.608,334.634,1619.97,-510.201,481.611,1658.88,-599.336,539.871,1636.15
67,0,-116.773,306.514,1037.6,-140.458,229.682,987.412,-163.973,152.026,936.871,-172.346,124.686,922.942,,,,,,,,,,,,,-547.401,206.847,816.599,-517.361,256.426,830.338,-538.788,211.76,777.894,-508.522,261.583,792.029,-526.537,362.796,1647.16,-629.581,334.638,1619.98,-510.205,481.594,1658.91,-599.346,539.846,1636.17
