Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,-254.051,255.291,983.341,-222.644,169.65,956.873,-191.467,82.6569,930.849,-178.803,55.2173,922.761,,,,,,,,,,,,,-548.556,183.554,940.418,-531.456,238.563,954.338,-541.198,189.983,902.141,-523.785,245.739,915.778,-549.513,385.557,1610.45,-656.544,358.682,1602.9,-530.404,504.12,1622.9,-622.238,563.355,1620.69
11,0,-251.957,255.987,983.374,-220.826,170.278,956.882,-190.024,83.4475,930.808,-177.423,55.7503,922.849,,,,,,,,,,,,,-551.059,185.597,932.641,-535.335,241.883,943.862,-544.48,190.508,894.024,-528.063,247.291,905.307,-548.306,385.574,1610.99,-655.395,358.574,1603.26,-529.416,504.241,1623.35,-621.404,563.221,1620.94
12,0,-250.037,256.63,983.375,-219.167,170.795,956.865,-188.661,83.8107,930.739,-176.289,56.1368,922.825,,,,,,,,,,,,,-553.794,187.667,924.723,-539.239,244.755,933.609,-547.579,191.333,885.99,-531.812,248.662,895.689,-547.229,385.673,1611.39,-654.219,358.391,1603.66,-528.57,504.309,1623.72,-620.662,563.197,1621.24
13,0,-248.169,257.274,983.31,-217.756,171.279,956.796,-187.685,84.0441,930.639,-175.465,56.4833,922.768,,,,,,,,,,,,,-556.726,189.598,916.626,-542.87,246.994,924.378,-550.725,192.186,878.131,-536.316,250.054,884.809,-546.142,385.734,1611.86,-653.035,358.257,1604.01,-527.661,504.429,1624.05,-619.743,563.147,1621.51
14,0,-246.395,257.708,983.325,-216.497,171.704,956.765,-187.068,84.1507,930.546,-175.068,56.4637,922.773,,,,,,,,,,,,,-559.855,191.144,909.225,-546.536,248.908,915.635,-554.008,193.185,870.453,-540.006,251.233,875.993,-544.958,385.762,1612.26,-651.847,358.151,1604.39,-526.69,504.521,1624.43,-619.097,563.118,1621.78
15,0,-244.854,257.91,983.398,-215.558,171.713,956.75,-186.806,83.9588,930.481,-175.117,56.1333,922.78,,,,,,,,,,,,,-563.395,192.205,901.957,-550.147,250.248,907.344,-557.476,194.126,863.233,-543.594,252.47,866.831,-543.839,385.816,1612.59,-650.726,357.942,1604.66,-525.764,504.584,1624.77,-618.195,563.038,1621.98
16,0,-243.502,257.872,983.522,-214.969,171.41,956.764,-187.117,83.4514,930.406,-175.619,55.4763,922.717,,,,,,,,,,,,,-567.442,193.602,894.816,-552.902,251.915,899.697,-561.216,194.976,855.75,-546.841,253.028,858.755,-542.685,385.709,1613.14,-649.532,357.849,1604.95,-524.766,504.62,1625.02,-617.316,563.062,1622.2
17,0,-242.27,257.546,983.748,-214.682,170.833,956.911,-187.155,82.6848,930.059,-176.679,54.5151,922.666,,,,,,,,,,,,,-571.59,194.608,887.7,-555.805,252.669,892.563,-565.209,195.825,848.69,-549.479,253.793,852.37,-541.572,385.747,1613.46,-648.362,357.709,1605.23,-523.823,504.633,1625.24,-616.428,562.894,1622.3
18,0,-241.026,257.201,984.043,-214.574,170.146,957.106,-188.157,81.6867,930.117,-178.229,53.2271,922.729,,,,,,,,,,,,,-576.019,195.633,880.657,-558.636,253.029,886.065,-569.34,196.945,841.697,-551.28,254.27,847.231,-540.473,385.745,1613.75,-647.175,357.548,1605.47,-522.836,504.646,1625.46,-615.394,562.806,1622.42
19,0,-239.797,256.967,984.438,-214.696,169.508,957.257,-189.483,80.751,930.004,-180.221,52.212,922.501,,,,,,,,,,,,,-580.831,196.548,873.841,-561.35,253.039,880,-573.746,197.963,835.016,-554.103,254.485,841.145,-539.417,385.708,1614.01,-646.077,357.407,1605.68,-521.865,504.598,1625.79,-614.494,562.678,1622.51
20,0,-238.536,256.89,984.811,-214.894,169.13,957.345,-191.226,80.2562,930.135,-182.446,51.4419,922.407,,,,,,,,,,,,,-585.989,197.402,867.072,-564.044,252.942,874.33,-578.394,199.571,828.07,-556.266,254.91,835.36,-538.343,385.658,1614.3,-644.944,357.263,1605.94,-520.978,504.54,1626.04,-613.691,562.54,1622.7
21,0,-237.137,257.024,985.174,-215.002,168.93,957.412,-192.975,79.5711,930.301,-184.853,50.3102,922.53,,,,,,,,,,,,,-591.426,198.42,860.6,-566.594,252.454,868.886,-583.324,200.855,821.534,-558.302,254.579,830.383,-537.34,385.648,1614.55,-643.9,357.098,1606.19,-519.988,504.57,1626.26,-612.762,562.397,1622.86
22,0,-235.566,257.26,985.37,-215.071,168.771,957.516,-194.706,79.1745,930.471,-187.158,49.5348,922.589,,,,,,,,,,,,,-597.198,199.288,854.344,-569.125,251.709,864.148,-588.559,202.33,815.282,-560.331,254.25,825.479,-536.333,385.591,1614.83,-642.866,356.963,1606.4,-519.12,504.534,1626.45,-611.924,562.297,1623
23,0,-233.843,257.616,985.564,-214.893,168.801,957.575,-196.103,78.8642,930.489,-189.248,49.0515,922.566,,,,,,,,,,,,,-603.169,200.636,848.077,-571.708,250.708,859.66,-594.312,203.363,809.249,-562.452,253.758,820.896,-535.461,385.558,1615.03,-641.855,356.732,1606.6,-518.249,504.413,1626.68,-611.073,562.133,1623.11
24,0,-231.965,258.061,985.606,-214.529,168.695,957.646,-197.236,78.685,930.552,-190.955,48.5847,922.567,,,,,,,,,,,,,-609.789,200.445,842.588,-574.125,250.201,854.308,-600.006,205.23,803.453,-564.663,252.836,816.433,-534.612,385.523,1615.24,-640.924,356.55,1606.77,-517.301,504.31,1626.87,-610.122,561.97,1623.1
25,0,-229.999,258.536,985.566,-213.853,169.035,957.735,-197.861,78.6375,930.552,-192.102,48.4186,922.531,,,,,,,,,,,,,-615.662,202.501,836.828,-576.809,249.059,850.124,-605.578,207.445,797.79,-567.034,251.883,812.145,-533.711,385.395,1615.48,-640.035,356.344,1607.06,-516.492,504.158,1627.08,-609.286,561.882,1623.15
26,0,-227.967,258.939,985.629,-212.996,169.204,957.816,-198.196,78.5933,930.584,-192.924,48.2471,922.554,,,,,,,,,,,,,-621.241,204.647,831.583,-579.514,247.974,845.938,-610.831,210.489,792.565,-569.586,251.11,808.147,-532.845,385.223,1615.73,-639.168,356.205,1607.19,-515.714,503.986,1627.29,-608.521,561.662,1623.27
27,0,-226.009,259.322,985.735,-212.072,169.453,957.875,-198.368,78.6385,930.648,-193.555,48.0241,922.67,,,,,,,,,,,,,-626.276,206.792,826.929,-582.144,247.239,842.049,-616.5,210.826,788.451,-571.977,250.843,804.073,-532.121,385.047,1615.98,-638.301,356.004,1607.42,-514.936,503.867,1627.4,-607.866,561.583,1623.37
28,0,-224.105,259.733,985.829,-211.18,169.731,957.895,-198.556,78.6959,930.6,-193.969,48.258,922.598,,,,,,,,,,,,,-630.386,209.009,823.109,-584.495,246.73,838.678,-620.643,213.089,784.689,-574.443,250.64,800.621,-531.372,384.97,1616.2,-637.497,355.789,1607.55,-514.121,503.742,1627.56,-607.055,561.319,1623.36
29,0,-222.249,260.006,985.983,-210.288,170.015,957.93,-198.664,78.8284,930.482,-194.446,48.3562,922.585,,,,,,,,,,,,,-633.297,210.586,820.425,-586.323,247.132,835.86,-623.58,214.736,781.985,-576.505,250.964,798.012,-530.488,384.753,1616.48,-636.651,355.579,1607.78,-513.397,503.56,1627.84,-606.24,561.09,1623.35
30,0,-220.309,260.231,986.211,-209.371,170.273,957.976,-198.981,78.9492,930.368,-194.938,48.4233,922.476,,,,,,,,,,,,,-634.901,211.823,818.807,-587.45,248.022,833.693,-625.477,215.773,780.286,-577.988,251.492,795.934,-529.76,384.661,1616.68,-635.892,355.327,1607.85,-512.785,503.408,1628.02,-605.6,560.892,1623.36
31,0,-218.25,260.476,986.544,-208.455,170.478,958.174,-198.866,79.1194,930.541,-195.585,48.3356,922.56,,,,,,,,,,,,,-635.601,212.76,817.945,-587.924,249.064,832.145,-626.37,216.298,779.347,-578.751,252.455,793.906,-529.047,384.489,1616.94,-635.129,355.087,1608.07,-512.102,503.276,1628.15,-604.969,560.666,1623.34
32,0,-216.222,260.744,986.91,-207.573,170.661,958.4,-199.151,79.2068,930.645,-196.236,48.4559,922.602,,,,,,,,,,,,,-635.431,213.264,817.58,-588.013,250.006,831.137,-626.242,216.252,778.85,-578.948,252.634,793.275,-528.31,384.25,1617.19,-634.408,354.836,1608.16,-511.424,503.155,1628.3,-604.359,560.471,1623.37
33,0,-214.253,260.905,987.418,-206.657,170.838,958.672,-199.372,79.3456,930.681,-196.866,48.586,922.645,,,,,,,,,,,,,-634.74,213.573,817.402,-587.744,251.015,830.706,-625.414,216.045,778.68,-578.399,253.09,792.818,-527.706,384.125,1617.33,-633.683,354.616,1608.24,-510.814,503.018,1628.44,-603.803,560.318,1623.44
34,0,-212.227,261.083,987.851,-205.738,171.016,958.924,-199.538,79.4703,930.708,-197.437,48.7254,922.586,,,,,,,,,,,,,-633.853,213.866,817.253,-587.069,251.742,830.491,-624.211,216.027,778.66,-577.437,253.72,792.53,-526.954,383.915,1617.56,-632.914,354.344,1608.25,-510.169,502.785,1628.65,-603.19,560.061,1623.47
35,0,-210.256,261.202,988.27,-204.772,171.125,959.182,-199.622,79.5514,930.717,-197.977,48.906,922.483,,,,,,,,,,,,,-632.64,214.132,817.385,-586.217,252.306,830.653,-622.744,215.916,778.761,-576.086,253.959,792.698,-526.24,383.732,1617.75,-632.137,354.148,1608.38,-509.61,502.507,1628.86,-602.609,559.849,1623.48
36,0,-208.303,261.273,988.603,-203.803,171.198,959.407,-199.652,79.617,930.786,-198.466,48.9685,922.5,,,,,,,,,,,,,-631.239,214.249,817.642,-585.064,252.994,830.849,-621.141,215.775,779.094,-574.843,254.094,793.151,-525.59,383.555,1617.89,-631.492,353.911,1608.49,-509.017,502.321,1629.06,-602.057,559.585,1623.5
37,0,-206.385,261.314,988.971,-202.837,171.23,959.599,-199.653,79.6868,930.83,-198.856,49.0128,922.481,,,,,,,,,,,,,-629.409,214.017,818.14,-583.823,253.626,831.284,-619.072,215.589,779.525,-573.452,254.687,793.408,-525.064,383.388,1618.06,-630.836,353.655,1608.44,-508.452,502.149,1629.22,-601.53,559.371,1623.58
38,0,-204.459,261.239,989.253,-201.874,171.221,959.754,-199.597,79.6697,930.864,-199.209,49.0534,922.413,,,,,,,,,,,,,-627.595,214.18,818.591,-582.556,254.208,831.684,-617.274,215.433,780.096,-571.87,255.532,793.781,-524.547,383.231,1618.18,-630.266,353.386,1608.25,-507.947,502.018,1629.38,-600.896,559.203,1623.58
39,0,-202.593,261.18,989.549,-200.993,171.166,959.869,-199.684,79.7243,930.963,-199.547,48.9959,922.373,,,,,,,,,,,,,-625.359,213.902,819.173,-581.124,255.123,832.203,-614.938,215.399,780.519,-570.311,256.266,794.375,-523.896,382.986,1618.28,-629.672,353.168,1608.26,-507.406,501.85,1629.54,-600.264,558.984,1623.59
40,0,-200.733,260.987,989.817,-200.08,171.062,960.086,-199.595,79.5446,930.972,-199.906,48.9362,922.309,,,,,,,,,,,,,-623.2,213.803,819.667,-579.711,255.874,832.759,-612.649,215.213,781.022,-568.748,257.191,795.036,-523.169,382.699,1618.4,-629.062,352.93,1608.27,-506.892,501.664,1629.7,-599.772,558.784,1623.53
41,0,-198.942,260.794,990.175,-199.165,170.649,960.246,-199.574,79.471,931.052,-200.201,48.7534,922.258,,,,,,,,,,,,,-620.968,213.878,820.056,-578.325,256.677,833.258,-610.325,215.036,781.393,-567.276,257.882,795.802,-522.595,382.533,1618.41,-628.475,352.678,1608.23,-506.377,501.45,1629.84,-599.241,558.577,1623.71
42,0,-197.1,260.497,990.544,-198.222,170.39,960.486,-199.459,79.3123,931.128,-200.431,48.6222,922.22,,,,,,,,,,,,,-618.746,213.679,820.631,-576.911,257.282,833.987,-607.998,214.996,781.897,-565.792,258.91,796.543,-522.062,382.413,1618.47,-627.868,352.538,1608.11,-505.765,501.227,1630,-598.768,558.355,1623.78
43,0,-195.364,260.114,990.941,-197.297,170.163,960.662,-199.318,79.104,931.159,-200.664,48.4499,922.162,,,,,,,,,,,,,-616.489,213.472,821.15,-575.602,257.807,834.642,-605.639,215.112,782.493,-564.377,259.656,797.216,-521.498,382.237,1618.61,-627.347,352.414,1608.07,-505.193,501.03,1630.1,-598.228,558.177,1623.79
44,0,-193.629,259.667,991.353,-196.395,169.806,960.897,-199.152,78.7953,931.187,-200.821,48.2028,922.121,,,,,,,,,,,,,-614.32,213.262,821.622,-574.314,258.43,835.253,-603.416,215.05,783.143,-562.986,260.759,797.804,-520.999,382.111,1618.72,-626.793,352.208,1608.08,-504.598,500.895,1630.18,-597.648,557.972,1623.78
45,0,-191.928,259.124,991.839,-195.411,169.359,961.169,-198.914,78.4307,931.243,-200.886,47.9231,922.066,,,,,,,,,,,,,-612.251,212.971,822.139,-573.069,258.914,835.864,-601.421,214.902,783.58,-561.699,261.472,798.31,-520.506,381.985,1618.84,-626.247,352.096,1608.05,-504.066,500.767,1630.28,-597.025,557.836,1623.81
46,0,-190.3,258.495,992.277,-194.442,168.789,961.445,-198.648,78.0891,931.271,-200.839,47.5435,922.023,,,,,,,,,,,,,-610.35,212.775,822.591,-571.841,259.198,836.477,-599.556,214.938,784.001,-560.449,261.85,799.03,-519.883,381.751,1619.02,-625.734,351.94,1608.08,-503.6,500.653,1630.45,-596.445,557.67,1623.82
47,0,-188.685,257.871,992.684,-193.493,168.226,961.701,-198.165,77.5845,931.316,-200.677,47.057,921.996,,,,,,,,,,,,,-608.612,212.456,823.071,-570.759,259.364,837.118,-597.976,214.254,784.278,-559.405,262.395,799.816,-519.353,381.688,1619.09,-625.136,351.8,1608.13,-503.085,500.541,1630.6,-595.981,557.576,1623.78
48,0,-187.212,257.154,993.068,-192.516,167.527,961.922,-197.632,77.0567,931.317,-200.378,46.5292,921.934,,,,,,,,,,,,,-606.974,212.206,823.448,-569.749,259.579,837.556,-595.549,216.886,784.66,-558.253,262.706,800.408,-518.851,381.607,1619.2,-624.577,351.712,1608.21,-502.629,500.46,1630.75,-595.548,557.476,1623.75
49,0,-185.712,256.258,993.526,-191.528,166.806,962.155,-197.067,76.468,931.356,-200.035,45.947,921.9,,,,,,,,,,,,,-605.575,211.879,823.812,-568.771,259.612,838.225,-593.519,218.263,784.803,-557.424,262.92,800.91,-518.336,381.549,1619.42,-624.102,351.612,1608.33,-502.073,500.434,1630.87,-595.024,557.379,1623.74
50,0,-184.287,255.454,993.912,-190.573,165.979,962.478,-196.476,75.7895,931.392,-199.617,45.3468,921.833,,,,,,,,,,,,,-604.332,211.463,824.146,-567.875,259.406,838.771,-592.529,216.985,785.348,-556.495,263.257,801.482,-517.85,381.478,1619.64,-623.461,351.573,1608.54,-501.632,500.408,1630.98,-594.542,557.365,1623.76
51,0,-182.904,254.591,994.392,-189.617,165.194,962.678,-195.871,75.1511,931.435,-199.125,44.6972,921.783,,,,,,,,,,,,,-603.157,211.031,824.435,-567.013,259.2,839.231,-591.255,217.252,785.462,-555.655,263.414,801.863,-517.422,381.485,1619.82,-622.94,351.542,1608.71,-501.252,500.389,1631.07,-594.126,557.337,1623.72
52,0,-181.507,253.72,994.883,-188.646,164.454,962.989,-195.19,74.544,931.427,-198.662,44.1362,921.693,,,,,,,,,,,,,-602.149,210.539,824.683,-566.374,258.85,839.594,-590.357,216.524,785.958,-554.766,263.022,802.468,-516.96,381.468,1620.06,-622.909,351.595,1608.62,-500.817,500.379,1631.2,-593.752,557.294,1623.7
53,0,-180.208,252.971,995.272,-187.748,163.745,963.274,-194.635,73.9962,931.516,-198.29,43.5967,921.71,,,,,,,,,,,,,-601.335,209.984,824.874,-565.608,258.494,840.002,-589.389,216.131,786.154,-554.11,262.608,802.765,-516.471,381.44,1620.32,-621.95,351.461,1608.91,-500.409,500.388,1631.33,-593.421,557.255,1623.7
54,0,-178.843,252.183,995.757,-186.872,163.063,963.497,-194.162,73.4627,931.532,-198.01,43.0348,921.708,,,,,,,,,,,,,-600.615,209.339,825.067,-565.074,258.009,840.147,-588.706,215.389,786.335,-553.387,262.202,803.088,-515.953,381.381,1620.59,-621.476,351.374,1609.12,-500.103,500.387,1631.46,-593.033,557.169,1623.69
55,0,-177.608,251.439,996.143,-186.056,162.421,963.743,-193.832,72.9599,931.578,-197.849,42.6778,921.782,,,,,,,,,,,,,-600.008,208.855,825.057,-564.514,257.478,840.278,-588.031,215.145,786.374,-552.911,261.708,803.358,-515.518,381.375,1620.89,-620.996,351.278,1609.26,-499.746,500.386,1631.65,-592.699,557.162,1623.67
56,0,-176.341,250.697,996.605,-185.406,161.818,964.049,-193.592,72.4822,931.637,-197.792,42.1684,921.703,,,,,,,,,,,,,-599.502,208.316,825.049,-563.922,256.823,840.42,-587.468,214.708,786.432,-552.421,261.293,803.427,-515.053,381.338,1621.25,-620.599,351.226,1609.55,-499.358,500.404,1631.9,-592.4,557.121,1623.73
57,0,-175.222,250.054,997.089,-184.746,161.269,964.301,-193.492,72.0867,931.593,-197.902,41.8485,921.688,,,,,,,,,,,,,-599.173,207.652,825.001,-563.514,256.335,840.475,-587.152,213.735,786.446,-551.84,260.564,803.551,-514.637,381.359,1621.62,-620.087,351.131,1609.71,-499.014,500.391,1632.21,-592.097,557.035,1623.75
58,0,-174.114,249.375,997.577,-184.246,160.748,964.565,-193.544,71.7579,931.702,-198.122,41.4504,921.67,,,,,,,,,,,,,-598.946,207.109,824.849,-563.187,255.555,840.393,-586.869,213.007,786.26,-551.42,259.767,803.294,-514.308,381.399,1622,-620.153,351.123,1609.89,-498.791,500.424,1632.49,-591.865,556.99,1623.78
59,0,-173.033,248.733,998.116,-183.657,160.34,964.855,-193.599,71.4274,931.82,-198.365,41.1977,921.696,,,,,,,,,,,,,-598.754,206.509,824.679,-562.874,254.782,840.291,-586.627,212.778,785.911,-551.11,259.277,802.865,-513.961,381.413,1622.43,-619.363,350.955,1610.18,-498.573,500.476,1632.8,-591.615,556.947,1623.88
60,0,-171.976,248.232,998.631,-183.129,159.893,965.203,-193.627,71.1863,931.882,-198.56,41.0148,921.697,,,,,,,,,,,,,-598.75,206.022,824.417,-562.515,254.281,839.927,-586.714,212.083,785.6,-550.835,258.6,802.591,-513.614,381.413,1622.91,-618.956,350.909,1610.45,-498.392,500.528,1633.15,-591.372,556.856,1623.99
61,0,-170.825,247.774,999.142,-182.608,159.611,965.456,-193.571,71.0034,931.943,-198.696,40.9422,921.694,,,,,,,,,,,,,-598.751,205.375,824.186,-562.385,253.361,839.76,-586.756,211.488,785.333,-550.573,257.382,802.405,-513.302,381.41,1623.42,-618.637,350.788,1610.81,-498.231,500.544,1633.57,-591.209,556.808,1624.06
62,0,-169.682,247.376,999.612,-181.977,159.374,965.789,-193.456,70.9103,931.999,-198.782,40.8997,921.693,,,,,,,,,,,,,-598.893,204.909,823.785,-562.173,252.788,839.105,-586.312,212.455,784.728,-550.381,256.429,802.031,-513.079,381.424,1623.91,-618.272,350.669,1611.05,-498.094,500.53,1634,-591.022,556.697,1624.16
63,0,-168.555,247.034,1000.03,-181.273,159.166,966.032,-193.304,70.8352,932.066,-198.816,40.8964,921.685,,,,,,,,,,,,,-599.072,204.408,823.385,-562.033,252.247,838.629,-586.828,210.888,784.419,-550.318,255.594,801.515,-512.811,381.381,1624.49,-617.956,350.579,1611.29,-497.961,500.543,1634.48,-590.92,556.63,1624.26
64,0,-167.511,246.687,1000.49,-180.736,158.965,966.271,-193.169,70.7694,932.103,-198.86,40.8809,921.692,,,,,,,,,,,,,-599.268,204.018,822.863,-562.044,251.256,838.286,-587.188,209.68,784.138,-550.2,254.899,800.887,-512.564,381.353,1625.04,-617.648,350.457,1611.55,-497.923,500.535,1634.95,-590.866,556.57,1624.38
65,0,-166.413,246.329,1000.98,-180.156,158.714,966.528,-193.07,70.7135,932.177,-198.912,40.8881,921.687,,,,,,,,,,,,,-599.557,203.502,822.435,-561.994,250.707,837.617,-587.441,208.603,783.878,-550.083,253.974,800.376,-512.399,381.378,1625.55,-617.399,350.378,1611.79,-497.824,500.612,1635.44,-590.85,556.502,1624.53
66,0,-165.452,245.97,1001.38,-179.576,158.492,966.829,-192.962,70.6348,932.251,-198.951,40.884,921.673,,,,,,,,,,,,,-599.81,203.158,821.883,-561.882,250.305,837.027,-587.7,208.001,783.244,-550.02,253.128,799.695,-512.159,381.3,1626.12,-617.08,350.285,1612.02,-497.663,500.624,1635.9,-590.822,556.425,1624.66
67,0,-164.572,245.552,1001.81,-179.13,158.271,967.076,-192.908,70.532,932.335,-199.037,40.8407,921.688,,,,,,,,,,,,,-600.119,202.902,821.307,-562.141,248.74,836.766,-587.986,207.638,782.75,-549.971,252.283,799.195,-511.978,381.28,1626.7,-616.814,350.147,1612.26,-497.613,500.602,1636.41,-590.813,556.327,1624.81
68,0,-163.725,245.132,1002.32,-178.71,157.973,967.333,-192.883,70.4113,932.437,-199.179,40.752,921.689,,,,,,,,,,,,,-600.555,202.558,820.815,-562.151,248.212,836.173,-588.354,207.254,782.136,-550.019,251.712,798.475,-511.832,381.251,1627.28,-616.577,349.981,1612.48,-497.63,500.595,1636.96,-590.846,556.234,1624.98
69,0,-162.896,244.655,1002.77,-178.302,157.651,967.592,-192.868,70.2555,932.558,-199.332,40.6332,921.713,,,,,,,,,,,,,-600.968,202.297,820.268,-562.262,247.761,835.592,-588.861,206.822,781.591,-550.157,251.265,797.634,-511.726,381.237,1627.78,-616.312,349.857,1612.65,-497.615,500.551,1637.45,-590.829,556.077,1625.14
70,0,-162.197,244.191,1003.25,-177.995,157.369,967.881,-192.935,70.0602,932.629,-199.582,40.6985,921.779,,,,,,,,,,,,,-601.442,202.09,819.758,-562.378,247.37,834.799,-589.937,204.553,781.439,-550.373,250.864,797.044,-511.543,381.21,1628.28,-616.078,349.699,1612.8,-497.61,500.526,1637.9,-590.841,555.968,1625.29
71,0,-161.461,243.651,1003.7,-177.675,157.022,968.133,-193.089,69.8757,932.666,-199.812,40.5189,921.787,,,,,,,,,,,,,-601.822,202.066,819.168,-562.505,247.08,834.209,-589.415,207.326,780.428,-550.59,250.419,796.341,-511.417,381.156,1628.79,-615.917,349.484,1613.06,-497.623,500.5,1638.35,-590.852,555.8,1625.43
72,0,-160.77,243.154,1004.24,-177.432,156.594,968.445,-193.263,69.6891,932.7,-200.038,40.2044,921.755,,,,,,,,,,,,,-602.182,202.102,818.46,-562.64,246.867,833.367,-590.334,206.283,779.928,-550.852,249.999,795.806,-511.262,381.066,1629.39,-616.142,349.407,1613.18,-497.621,500.457,1638.95,-590.841,555.656,1625.57
73,0,-160.151,242.691,1004.62,-177.18,156.246,968.701,-193.361,69.4939,932.781,-200.269,40.0604,921.751,,,,,,,,,,,,,-602.528,202.224,817.837,-562.778,246.7,832.782,-590.785,206.353,779.259,-551.086,249.627,795.031,-511.208,380.968,1629.98,-615.467,349.182,1613.43,-497.682,500.395,1639.48,-590.847,555.498,1625.69
74,0,-159.504,242.23,1005.04,-176.881,156.019,968.906,-193.392,69.328,932.844,-200.424,39.9551,921.737,,,,,,,,,,,,,-602.532,203.991,816.41,-563.015,246.69,832.095,-590.766,207.672,778.415,-551.45,249.552,794.277,-511.137,380.867,1630.54,-615.718,348.988,1613.57,-497.721,500.324,1640.01,-590.857,555.334,1625.83
