rec_time	UTC	Dikablis Professional_Eye Data_Original_Pupil X	Dikablis Professional_Eye Data_Original_Pupil Y	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:00:06.054	1440787447400					197.743	139.789
00:00:06.068	1440787447414	177.05	142.316	156.444	145.615		
00:00:06.071	1440787447417					197.657	139.016
00:00:06.080	1440787447426						
00:00:06.085	1440787447431	177.108	142.661	156.561	145.896		
00:00:06.088	1440787447434					197.654	139.427
00:00:06.101	1440787447447	176.911	142.093	156.303	145.435		
00:00:06.104	1440787447450					197.519	138.752
00:00:06.113	1440787447459						
00:00:06.118	1440787447464	176.855	142.67	156.223	146.08		
00:00:06.121	1440787447467					197.487	139.26
00:00:06.135	1440787447481	176.849	142.051	156.201	145.536		
00:00:06.138	1440787447484					197.497	138.565
00:00:06.147	1440787447493						
00:00:06.151	1440787447497	177.032	142.562	156.392	146.057		
00:00:06.154	1440787447500					197.672	139.068
00:00:06.168	1440787447514	177.534	141.907	156.806	145.413		
00:00:06.171	1440787447517					198.263	138.402
00:00:06.180	1440787447526						
00:00:06.185	1440787447531	179.517	142.524	159.077	146.277		
00:00:06.188	1440787447534					199.956	138.77
00:00:06.201	1440787447547	179.646	142.016	159.364	145.766		
00:00:06.204	1440787447550					199.928	138.266
00:00:06.213	1440787447559						
00:00:06.218	1440787447564	180.104	142.61	159.71	146.461		
00:00:06.221	1440787447567					200.498	138.759
00:00:06.235	1440787447581	180.487	142.018	160.116	145.938		
00:00:06.238	1440787447584					200.858	138.097
00:00:06.247	1440787447593						
00:00:06.251	1440787447597	180.842	142.518	160.479	146.511		
00:00:06.254	1440787447600					201.205	138.524
00:00:06.268	1440787447614	181.249	141.978	160.971	146.082		
00:00:06.271	1440787447617					201.526	137.874
00:00:06.280	1440787447626						
00:00:06.285	1440787447631	181.584	142.473	161.242	146.615		
00:00:06.288	1440787447634					201.927	138.331
00:00:06.301	1440787447647	181.932	141.768	161.594	145.888		
00:00:06.304	1440787447650					202.271	137.648
00:00:06.313	1440787447659						
00:00:06.318	1440787447664	182.246	142.417	161.88	146.537		
00:00:06.321	1440787447667					202.612	138.298
00:00:06.335	1440787447681	182.41	141.696	162.087	145.908		
00:00:06.338	1440787447684					202.733	137.483
00:00:06.347	1440787447693						
00:00:06.351	1440787447697	182.374	142.233	162.013	146.529		
00:00:06.354	1440787447700					202.736	137.938
00:00:06.368	1440787447714	182.509	141.649	162.123	145.91		
00:00:06.371	1440787447717					202.894	137.388
00:00:06.380	1440787447726						
00:00:06.385	1440787447731	182.481	142.177	162.062	146.519		
00:00:06.388	1440787447734					202.9	137.835
00:00:06.401	1440787447747	182.415	141.449	161.952	145.707		
00:00:06.404	1440787447750					202.878	137.191
00:00:06.413	1440787447759						
00:00:06.418	1440787447764	182.286	141.805	161.791	146.152		
00:00:06.421	1440787447767					202.781	137.459
00:00:06.435	1440787447781	182.286	141.137	161.724	145.445		
00:00:06.438	1440787447784					202.849	136.829
00:00:06.447	1440787447793						
00:00:06.451	1440787447797	182.077	141.689	161.497	146.019		
00:00:06.454	1440787447800					202.657	137.359
00:00:06.468	1440787447814	181.023	141.407	160.668	145.733		
00:00:06.471	1440787447817					201.378	137.081
00:00:06.480	1440787447826						
00:00:06.485	1440787447831	180.014	142.339	159.49	146.827		
00:00:06.488	1440787447834					200.538	137.852
00:00:06.501	1440787447847	180.114	141.682	159.633	146.177		
00:00:06.504	1440787447850					200.595	137.188
00:00:06.513	1440787447859						
00:00:06.518	1440787447864	179.888	142.198	159.371	146.674		
00:00:06.521	1440787447867					200.406	137.722
00:00:06.535	1440787447881	179.681	141.446	159.033	145.911		
00:00:06.538	1440787447884					200.329	136.981
00:00:06.547	1440787447893						
00:00:06.551	1440787447897	179.596	141.939	158.89	146.261		
00:00:06.554	1440787447900					200.302	137.617
00:00:06.568	1440787447914	179.445	141.307	158.803	145.59		
00:00:06.571	1440787447917					200.087	137.024
00:00:06.580	1440787447926						
00:00:06.585	1440787447931	179.232	141.819	158.474	146.071		
00:00:06.588	1440787447934					199.99	137.567
00:00:06.601	1440787447947	178.876	141.16	158.079	145.274		
00:00:06.604	1440787447950					199.673	137.045
00:00:06.613	1440787447959						
00:00:06.618	1440787447964	178.691	141.737	157.839	145.843		
00:00:06.621	1440787447967					199.542	137.63
00:00:06.635	1440787447981	178.553	141.209	157.656	145.262		
00:00:06.638	1440787447984					199.449	137.156
00:00:06.647	1440787447993						
00:00:06.651	1440787447997	178.307	141.837	157.304	145.835		
00:00:06.654	1440787448000					199.31	137.839
00:00:06.668	1440787448014	178.118	141.36	157.054	145.22		
00:00:06.671	1440787448017					199.182	137.501
00:00:06.680	1440787448026						
00:00:06.685	1440787448031	177.899	142.012	156.844	145.829		
00:00:06.688	1440787448034					198.953	138.195
00:00:06.701	1440787448047	177.607	141.613	156.575	145.399		
00:00:06.704	1440787448050					198.639	137.827
00:00:06.713	1440787448059						
00:00:06.718	1440787448064	177.427	142.351	156.334	146.007		
00:00:06.721	1440787448067					198.521	138.695
00:00:06.735	1440787448081	177.192	141.944	156.118	145.565		
00:00:06.738	1440787448084					198.267	138.323
00:00:06.747	1440787448093						
00:00:06.751	1440787448097	177.035	142.7	155.925	146.237		
00:00:06.754	1440787448100					198.145	139.162
00:00:06.768	1440787448114	175.852	141.816	154.789	145.276		
00:00:06.771	1440787448117					196.915	138.356
00:00:06.780	1440787448126						
00:00:06.785	1440787448131	175.695	142.038	154.658	145.401		
00:00:06.788	1440787448134					196.732	138.676
00:00:06.801	1440787448147	175.794	141.378	154.747	144.652		
00:00:06.804	1440787448150					196.84	138.104
00:00:06.813	1440787448159						
00:00:06.818	1440787448164	175.612	142.141	154.52	145.482		
00:00:06.821	1440787448167					196.704	138.799
00:00:06.835	1440787448181	175.632	141.49	154.419	144.737		
00:00:06.838	1440787448184					196.845	138.242
00:00:06.847	1440787448193						
00:00:06.851	1440787448197	175.619	142.005	154.535	145.191		
00:00:06.854	1440787448200					196.703	138.818
00:00:06.868	1440787448214	175.479	141.462	154.307	144.602		
00:00:06.871	1440787448217					196.651	138.322
00:00:06.880	1440787448226						
00:00:06.885	1440787448231	175.626	142.083	154.511	145.193		
00:00:06.888	1440787448234					196.741	138.973
00:00:06.901	1440787448247	175.454	141.586	154.215	144.78		
00:00:06.904	1440787448250					196.694	138.391
00:00:06.913	1440787448259						
00:00:06.918	1440787448264	175.54	142.121	154.325	145.15		
00:00:06.921	1440787448267					196.755	139.092
00:00:06.935	1440787448281	175.333	141.396	154.16	144.387		
00:00:06.938	1440787448284					196.507	138.405
00:00:06.947	1440787448293						
00:00:06.951	1440787448297	174.607	141.763	153.581	144.7		
00:00:06.954	1440787448300					195.633	138.826
00:00:06.968	1440787448314	173.874	140.668	152.735	143.564		
00:00:06.971	1440787448317					195.014	137.772
00:00:06.980	1440787448326						
00:00:06.985	1440787448331	174.282	141.249	153.206	144.179		
00:00:06.988	1440787448334					195.358	138.319
00:00:07.001	1440787448347	174.245	140.702	153.104	143.561		
00:00:07.004	1440787448350					195.385	137.844
00:00:07.013	1440787448359						
00:00:07.018	1440787448364	174.897	141.149	153.603	143.991		
00:00:07.021	1440787448367					196.19	138.308
00:00:07.035	1440787448381	177.676	139.638	156.622	142.593		
00:00:07.038	1440787448384					198.73	136.682
00:00:07.047	1440787448393						
00:00:07.051	1440787448397	177.359	140.122	156.496	142.963		
00:00:07.054	1440787448400					198.222	137.281
00:00:07.068	1440787448414	177.468	139.644	156.447	142.445		
00:00:07.071	1440787448417					198.489	136.843
00:00:07.080	1440787448426						
00:00:07.085	1440787448431	177.537	140.055	156.622	142.837		
00:00:07.088	1440787448434					198.452	137.272
00:00:07.101	1440787448447	177.56	139.275	156.567	141.989		
00:00:07.104	1440787448450					198.552	136.561
00:00:07.113	1440787448459						
00:00:07.118	1440787448464	177.756	139.755	156.611	142.361		
00:00:07.121	1440787448467					198.902	137.148
00:00:07.135	1440787448481	177.827	139.046	156.7	141.618		
00:00:07.138	1440787448484					198.954	136.475
00:00:07.147	1440787448493						
00:00:07.151	1440787448497	177.975	139.509	156.798	141.978		
00:00:07.154	1440787448500					199.151	137.04
00:00:07.168	1440787448514	177.947	138.873	156.762	141.374		
00:00:07.171	1440787448517					199.131	136.371
00:00:07.180	1440787448526						
00:00:07.185	1440787448531	178.051	139.289	156.781	141.709		
00:00:07.188	1440787448534					199.322	136.869
00:00:07.201	1440787448547	178.057	138.724	156.84	141.098		
00:00:07.204	1440787448550					199.274	136.351
00:00:07.213	1440787448559						
00:00:07.218	1440787448564	178.073	139.358	156.776	141.679		
00:00:07.221	1440787448567					199.369	137.038
00:00:07.235	1440787448581	178.12	138.818	156.839	141.038		
00:00:07.238	1440787448584					199.401	136.597
00:00:07.247	1440787448593						
00:00:07.251	1440787448597	177.738	139.575	156.472	141.729		
00:00:07.254	1440787448600					199.004	137.42
00:00:07.268	1440787448614	176.626	139.577	155.28	141.743		
00:00:07.271	1440787448617					197.971	137.412
00:00:07.280	1440787448626						
00:00:07.285	1440787448631	177	140.273	155.617	142.466		
00:00:07.288	1440787448634					198.382	138.08
00:00:07.301	1440787448647	176.917	139.866	155.576	142.04		
00:00:07.304	1440787448650					198.259	137.692
00:00:07.313	1440787448659						
00:00:07.318	1440787448664	177.133	140.434	155.638	142.544		
00:00:07.321	1440787448667					198.627	138.324
00:00:07.335	1440787448681	177.141	139.904	155.595	142.035		
00:00:07.338	1440787448684					198.688	137.772
00:00:07.347	1440787448693						
00:00:07.351	1440787448697	177.202	140.446	155.616	142.467		
00:00:07.354	1440787448700					198.789	138.424
00:00:07.368	1440787448714	177.248	139.913	155.696	141.89		
00:00:07.371	1440787448717					198.801	137.937
00:00:07.380	1440787448726						
00:00:07.385	1440787448731	177.228	140.523	155.61	142.495		
00:00:07.388	1440787448734					198.845	138.551
00:00:07.401	1440787448747	177.16	140.03	155.503	141.972		
00:00:07.404	1440787448750					198.817	138.088
00:00:07.413	1440787448759						
00:00:07.418	1440787448764	177.288	140.694	155.591	142.502		
00:00:07.421	1440787448767					198.984	138.886
00:00:07.435	1440787448781	178.311	140.403	156.72	142.302		
00:00:07.438	1440787448784					199.902	138.503
00:00:07.447	1440787448793						
00:00:07.451	1440787448797	178.23	140.952	156.614	142.688		
00:00:07.454	1440787448800					199.845	139.216
00:00:07.468	1440787448814	178.155	140.271	156.532	142.004		
00:00:07.471	1440787448817					199.778	138.538
00:00:07.480	1440787448826						
00:00:07.485	1440787448831	178.233	140.688	156.591	142.279		
00:00:07.488	1440787448834					199.875	139.096
00:00:07.501	1440787448847	178.346	139.927	156.748	141.426		
00:00:07.504	1440787448850					199.943	138.428
00:00:07.513	1440787448859						
00:00:07.518	1440787448864	178.2	140.32	156.564	141.727		
00:00:07.521	1440787448867					199.835	138.914
00:00:07.535	1440787448881	178.121	139.651	156.489	140.952		
00:00:07.538	1440787448884					199.752	138.351
00:00:07.547	1440787448893						
00:00:07.551	1440787448897	177.898	140.261	156.237	141.526		
00:00:07.554	1440787448900					199.56	138.996
00:00:07.568	1440787448914	173.063	142.098	150.502	141.679		
00:00:07.571	1440787448917					195.625	142.517
00:00:07.580	1440787448926						
00:00:07.585	1440787448931	173.063	142.098	150.502	141.679		
00:00:07.588	1440787448934					195.625	142.517
00:00:07.601	1440787448947	173.063	142.098	150.502	141.679		
00:00:07.604	1440787448950					195.625	142.517
00:00:07.613	1440787448959						
00:00:07.618	1440787448964	173.063	142.098	150.502	141.679		
00:00:07.621	1440787448967					195.625	142.517
00:00:07.635	1440787448981	173.063	142.098	150.502	141.679		
00:00:07.638	1440787448984					195.625	142.517
00:00:07.647	1440787448993						
00:00:07.651	1440787448997	173.063	142.098	150.502	141.679		
00:00:07.654	1440787449000					195.625	142.517
00:00:07.668	1440787449014	173.063	142.098	150.502	141.679		
00:00:07.671	1440787449017					195.625	142.517
00:00:07.680	1440787449026						
00:00:07.685	1440787449031	173.063	142.098	150.502	141.679		
00:00:07.688	1440787449034					195.625	142.517
00:00:07.701	1440787449047	173.063	142.098	150.502	141.679		
00:00:07.704	1440787449050					195.625	142.517
00:00:07.713	1440787449059						
00:00:07.718	1440787449064	173.063	142.098	150.502	141.679		
00:00:07.721	1440787449067					195.625	142.517
00:00:07.735	1440787449081	173.063	142.098	150.502	141.679		
00:00:07.738	1440787449084					195.625	142.517
00:00:07.747	1440787449093						
00:00:07.751	1440787449097	173.063	142.098	150.502	141.679		
00:00:07.754	1440787449100					195.625	142.517
00:00:07.768	1440787449114	173.063	142.098	150.502	141.679		
00:00:07.771	1440787449117					195.625	142.517
00:00:07.780	1440787449126						
00:00:07.785	1440787449131	173.063	142.098	150.502	141.679		
00:00:07.788	1440787449134					195.625	142.517
00:00:07.801	1440787449147	173.063	142.098	150.502	141.679		
00:00:07.804	1440787449150					195.625	142.517
00:00:07.813	1440787449159						
00:00:07.818	1440787449164	173.063	142.098	150.502	141.679		
00:00:07.821	1440787449167					195.625	142.517
00:00:07.835	1440787449181	173.063	142.098	150.502	141.679		
00:00:07.838	1440787449184					195.625	142.517
00:00:07.847	1440787449193						
00:00:07.851	1440787449197	173.063	142.098	150.502	141.679		
00:00:07.854	1440787449200					195.625	142.517
00:00:07.868	1440787449214	173.063	142.098	150.502	141.679		
00:00:07.871	1440787449217					195.625	142.517
00:00:07.880	1440787449226						
00:00:07.885	1440787449231	173.063	142.098	150.502	141.679		
00:00:07.888	1440787449234					195.625	142.517
00:00:07.901	1440787449247	173.063	142.098	150.502	141.679		
00:00:07.904	1440787449250					195.625	142.517
00:00:07.913	1440787449259						
00:00:07.918	1440787449264	173.063	142.098	150.502	141.679		
00:00:07.921	1440787449267					195.625	142.517
00:00:07.935	1440787449281	173.063	142.098	150.502	141.679		
00:00:07.938	1440787449284					195.625	142.517
00:00:07.947	1440787449293						
00:00:07.951	1440787449297	173.063	142.098	150.502	141.679		
00:00:07.954	1440787449300					195.625	142.517
00:00:07.968	1440787449314	173.063	142.098	150.502	141.679		
00:00:07.971	1440787449317					195.625	142.517
00:00:07.980	1440787449326						
00:00:07.985	1440787449331	173.063	142.098	150.502	141.679		
00:00:07.988	1440787449334					195.625	142.517
00:00:08.001	1440787449347	173.063	142.098	150.502	141.679		
00:00:08.004	1440787449350					195.625	142.517
00:00:08.013	1440787449359						
00:00:08.018	1440787449364	173.063	142.098	150.502	141.679		
00:00:08.021	1440787449367					195.625	142.517
00:00:08.035	1440787449381	173.063	142.098	150.502	141.679		
00:00:08.038	1440787449384					195.625	142.517
00:00:08.047	1440787449393						
00:00:08.051	1440787449397	173.063	142.098	150.502	141.679		
00:00:08.054	1440787449400					195.625	142.517
00:00:08.068	1440787449414	172.916	141.402	150.368	140.775		
00:00:08.071	1440787449417					195.464	142.028
00:00:08.080	1440787449426						
00:00:08.085	1440787449431	172.673	142.119	150.037	141.565		
00:00:08.088	1440787449434					195.309	142.672
00:00:08.101	1440787449447	172.458	141.521	149.784	140.922		
00:00:08.104	1440787449450					195.132	142.12
00:00:08.113	1440787449459						
00:00:08.118	1440787449464	172.315	141.586	149.755	140.905		
00:00:08.121	1440787449467					194.874	142.268
00:00:08.135	1440787449481	172.341	140.146	149.877	139.199		
00:00:08.138	1440787449484					194.804	141.092
00:00:08.147	1440787449493						
00:00:08.151	1440787449497	172.117	140.92	149.592	140.168		
00:00:08.154	1440787449500					194.643	141.672
00:00:08.168	1440787449514	172.085	140.268	149.461	139.441		
00:00:08.171	1440787449517					194.709	141.094
00:00:08.180	1440787449526						
00:00:08.185	1440787449531	171.994	140.784	149.382	139.868		
00:00:08.188	1440787449534					194.605	141.701
00:00:08.201	1440787449547	171.716	140.307	148.98	139.45		
00:00:08.204	1440787449550					194.451	141.165
00:00:08.213	1440787449559						
00:00:08.218	1440787449564	171.716	140.82	149.083	139.728		
00:00:08.221	1440787449567					194.349	141.911
00:00:08.235	1440787449581	171.532	140.464	148.713	139.439		
00:00:08.238	1440787449584					194.352	141.489
00:00:08.247	1440787449593						
00:00:08.251	1440787449597	171.367	140.966	148.624	139.876		
00:00:08.254	1440787449600					194.111	142.057
00:00:08.268	1440787449614	171.036	140.354	148.236	139.16		
00:00:08.271	1440787449617					193.837	141.547
00:00:08.280	1440787449626						
00:00:08.285	1440787449631	170.836	140.914	148.025	139.679		
00:00:08.288	1440787449634					193.647	142.15
00:00:08.301	1440787449647	170.625	140.448	147.733	139.176		
00:00:08.304	1440787449650					193.516	141.721
00:00:08.313	1440787449659						
00:00:08.318	1440787449664	169.095	140.792	146.412	139.615		
00:00:08.321	1440787449667					191.778	141.97
00:00:08.335	1440787449681	168.106	139.766	145.252	138.328		
00:00:08.338	1440787449684					190.96	141.203
00:00:08.347	1440787449693						
00:00:08.351	1440787449697	168.157	140.441	145.373	138.933		
00:00:08.354	1440787449700					190.941	141.949
00:00:08.368	1440787449714	167.964	139.814	145.123	138.242		
00:00:08.371	1440787449717					190.805	141.387
00:00:08.380	1440787449726						
00:00:08.385	1440787449731	167.773	140.594	144.67	139.165		
00:00:08.388	1440787449734					190.875	142.023
00:00:08.401	1440787449747	167.628	140.06	144.537	138.727		
00:00:08.404	1440787449750					190.719	141.392
00:00:08.413	1440787449759						
00:00:08.418	1440787449764	167.742	140.571	144.589	138.999		
00:00:08.421	1440787449767					190.894	142.144
00:00:08.435	1440787449781	167.694	140.211	144.507	138.838		
00:00:08.438	1440787449784					190.881	141.584
00:00:08.447	1440787449793						
00:00:08.451	1440787449797	167.711	140.849	144.574	139.328		
00:00:08.454	1440787449800					190.849	142.37
00:00:08.468	1440787449814	167.739	140.488	144.351	139.098		
00:00:08.471	1440787449817					191.128	141.879
00:00:08.480	1440787449826						
00:00:08.485	1440787449831	167.701	140.982	144.33	139.608		
00:00:08.488	1440787449834					191.073	142.356
00:00:08.501	1440787449847	167.857	140.32	144.614	138.796		
00:00:08.504	1440787449850					191.101	141.843
00:00:08.513	1440787449859						
00:00:08.518	1440787449864	168.421	140.971	145.1	139.47		
00:00:08.521	1440787449867					191.743	142.472
00:00:08.535	1440787449881	169.18	140.254	145.933	138.754		
00:00:08.538	1440787449884					192.427	141.755
00:00:08.546	1440787449892						
00:00:08.547	1440787449893						
00:00:08.551	1440787449897	169.091	140.783	145.935	139.269		
00:00:08.554	1440787449900					192.247	142.297
00:00:08.568	1440787449914	169.21	140.138	145.997	138.556		
00:00:08.571	1440787449917					192.422	141.719
00:00:08.580	1440787449926						
00:00:08.585	1440787449931	169.207	140.892	145.694	139.496		
00:00:08.588	1440787449934					192.721	142.289
00:00:08.601	1440787449947	169.396	139.949	146.035	138.315		
00:00:08.604	1440787449950					192.756	141.582
00:00:08.613	1440787449959						
00:00:08.618	1440787449964	169.371	140.616	145.857	139.08		
00:00:08.621	1440787449967					192.885	142.151
00:00:08.635	1440787449981	169.443	140.068	145.921	138.54		
00:00:08.638	1440787449984					192.964	141.597
00:00:08.647	1440787449993						
00:00:08.651	1440787449997	169.672	140.307	146.279	138.619		
00:00:08.654	1440787450000					193.065	141.995
00:00:08.668	1440787450014	169.702	139.838	146.262	138.164		
00:00:08.671	1440787450017					193.141	141.511
00:00:08.680	1440787450026						
00:00:08.685	1440787450031	169.81	140.273	146.299	138.585		
00:00:08.688	1440787450034					193.321	141.961
00:00:08.701	1440787450047	169.782	139.62	146.2	138.036		
00:00:08.704	1440787450050					193.364	141.204
00:00:08.713	1440787450059						
00:00:08.718	1440787450064	169.999	140.251	146.473	138.575		
00:00:08.721	1440787450067					193.525	141.928
00:00:08.735	1440787450081	170.015	139.48	146.437	137.799		
00:00:08.738	1440787450084					193.592	141.162
00:00:08.747	1440787450093						
00:00:08.751	1440787450097	170.061	140.195	146.481	138.472		
00:00:08.754	1440787450100					193.641	141.917
00:00:08.768	1440787450114	170.149	139.585	146.533	137.938		
00:00:08.771	1440787450117					193.765	141.231
00:00:08.780	1440787450126						
00:00:08.785	1440787450131	170.358	139.974	146.772	138.134		
00:00:08.788	1440787450134					193.944	141.813
00:00:08.801	1440787450147	170.74	139.412	146.886	137.864		
00:00:08.804	1440787450150					194.594	140.96
00:00:08.813	1440787450159						
00:00:08.818	1440787450164	172.727	138.772	149.36	137.324		
00:00:08.821	1440787450167					196.095	140.219
00:00:08.835	1440787450181	171.861	137.85	148.648	136.153		
00:00:08.838	1440787450184					195.075	139.546
00:00:08.847	1440787450193						
00:00:08.851	1440787450197	171.992	138.568	148.672	136.884		
00:00:08.854	1440787450200					195.312	140.251
00:00:08.868	1440787450214	171.903	137.888	148.455	136.25		
00:00:08.871	1440787450217					195.351	139.526
00:00:08.880	1440787450226						
00:00:08.885	1440787450231	171.856	138.553	148.376	136.852		
00:00:08.888	1440787450234					195.336	140.254
00:00:08.901	1440787450247	171.994	137.84	148.576	136.078		
00:00:08.904	1440787450250					195.413	139.602
00:00:08.913	1440787450259						
00:00:08.918	1440787450264	171.859	138.5	148.375	136.762		
00:00:08.921	1440787450267					195.344	140.237
00:00:08.935	1440787450281	171.871	137.87	148.388	136.094		
00:00:08.938	1440787450284					195.355	139.646
00:00:08.947	1440787450293						
00:00:08.951	1440787450297	171.78	138.475	148.232	136.706		
00:00:08.954	1440787450300					195.328	140.244
00:00:08.968	1440787450314	170.935	137.916	147.696	136.05		
00:00:08.971	1440787450317					194.173	139.783
00:00:08.980	1440787450326						
00:00:08.985	1440787450331	169.304	138.78	145.834	136.802		
00:00:08.988	1440787450334					192.773	140.758
00:00:09.001	1440787450347	169.44	138.278	145.997	136.415		
00:00:09.004	1440787450350					192.884	140.141
00:00:09.013	1440787450359						
00:00:09.018	1440787450364	169.583	138.767	146.128	136.667		
00:00:09.021	1440787450367					193.037	140.866
00:00:09.035	1440787450381	169.579	138.036	146.147	135.896		
00:00:09.038	1440787450384					193.011	140.177
00:00:09.046	1440787450392						
00:00:09.047	1440787450393						
00:00:09.051	1440787450397	169.585	138.536	146.086	136.41		
00:00:09.054	1440787450400					193.083	140.662
00:00:09.068	1440787450414	169.627	137.948	146.194	135.669		
00:00:09.071	1440787450417					193.06	140.227
00:00:09.079	1440787450425						
00:00:09.080	1440787450426						
00:00:09.085	1440787450431	169.573	138.548	145.992	136.302		
00:00:09.088	1440787450434					193.154	140.795
00:00:09.101	1440787450447	169.508	138.096	145.891	135.898		
00:00:09.104	1440787450450					193.126	140.294
00:00:09.112	1440787450458						
00:00:09.113	1440787450459						
00:00:09.118	1440787450464	169.464	138.626	145.883	136.349		
00:00:09.121	1440787450467					193.044	140.902
00:00:09.135	1440787450481	169.348	137.932	145.765	135.617		
00:00:09.138	1440787450484					192.932	140.247
00:00:09.145	1440787450491						
00:00:09.147	1440787450493						
00:00:09.151	1440787450497	169.442	138.563	145.825	136.197		
00:00:09.154	1440787450500					193.059	140.93
00:00:09.168	1440787450514	169.408	137.899	145.82	135.503		
00:00:09.171	1440787450517					192.996	140.294
00:00:09.180	1440787450526						
00:00:09.185	1440787450531	169.422	138.493	145.759	136.03		
00:00:09.188	1440787450534					193.084	140.955
00:00:09.201	1440787450547	170.538	137.996	146.806	135.624		
00:00:09.204	1440787450550					194.27	140.368
00:00:09.213	1440787450559						
00:00:09.218	1440787450564	172.05	139.036	148.715	136.805		
00:00:09.221	1440787450567					195.386	141.267
00:00:09.235	1440787450581	171.9	138.298	148.554	135.944		
00:00:09.238	1440787450584					195.245	140.652
00:00:09.247	1440787450593						
00:00:09.251	1440787450597	171.899	138.965	148.416	136.697		
00:00:09.254	1440787450600					195.382	141.232
00:00:09.268	1440787450614	171.966	138.19	148.457	135.837		
00:00:09.271	1440787450617					195.475	140.543
00:00:09.280	1440787450626						
00:00:09.285	1440787450631	172.035	138.706	148.582	136.166		
00:00:09.288	1440787450634					195.487	141.246
00:00:09.301	1440787450647	172.041	137.919	148.496	135.364		
00:00:09.304	1440787450650					195.587	140.474
00:00:09.313	1440787450659						
00:00:09.318	1440787450664	172.063	138.368	148.442	135.845		
00:00:09.321	1440787450667					195.684	140.89
00:00:09.335	1440787450681	172.351	137.608	148.845	134.974		
00:00:09.338	1440787450684					195.856	140.243
00:00:09.347	1440787450693						
00:00:09.351	1440787450697	172.514	137.979	148.972	135.267		
00:00:09.354	1440787450700					196.056	140.692
00:00:09.368	1440787450714	172.791	137.344	149.189	134.667		
00:00:09.371	1440787450717					196.393	140.021
00:00:09.380	1440787450726						
00:00:09.385	1440787450731	173.611	137.584	150.039	134.749		
00:00:09.388	1440787450734					197.182	140.419
00:00:09.401	1440787450747	175.268	136.618	152.018	134.043		
00:00:09.404	1440787450750					198.519	139.193
00:00:09.413	1440787450759						
00:00:09.418	1440787450764	175.453	136.968	152.252	134.33		
00:00:09.421	1440787450767					198.653	139.606
00:00:09.435	1440787450781	175.698	136.208	152.603	133.524		
00:00:09.438	1440787450784					198.793	138.891
00:00:09.447	1440787450793						
00:00:09.451	1440787450797	175.893	136.668	152.689	133.962		
00:00:09.454	1440787450800					199.097	139.374
00:00:09.468	1440787450814	176.035	135.75	152.806	133.025		
00:00:09.471	1440787450817					199.264	138.475
00:00:09.480	1440787450826						
00:00:09.485	1440787450831	176.328	136.166	153.085	133.284		
00:00:09.488	1440787450834					199.572	139.048
00:00:09.501	1440787450847	176.499	135.342	153.319	132.433		
00:00:09.504	1440787450850					199.678	138.25
00:00:09.513	1440787450859						
00:00:09.518	1440787450864	176.578	135.737	153.298	132.821		
00:00:09.521	1440787450867					199.858	138.652
00:00:09.535	1440787450881	176.786	135.077	153.619	132.168		
00:00:09.538	1440787450884					199.953	137.986
00:00:09.547	1440787450893						
00:00:09.551	1440787450897	176.961	135.362	153.798	132.307		
00:00:09.554	1440787450900					200.125	138.416
00:00:09.568	1440787450914	177.975	134.76	154.847	131.895		
00:00:09.571	1440787450917					201.102	137.625
00:00:09.580	1440787450926						
00:00:09.585	1440787450931	178.329	135.316	155.43	132.618		
00:00:09.588	1440787450934					201.228	138.014
00:00:09.601	1440787450947	178.378	134.49	155.483	131.685		
00:00:09.604	1440787450950					201.272	137.295
00:00:09.613	1440787450959						
00:00:09.618	1440787450964	178.384	134.92	155.457	132.14		
00:00:09.621	1440787450967					201.31	137.699
00:00:09.635	1440787450981	178.462	134.074	155.526	131.215		
00:00:09.638	1440787450984					201.398	136.933
00:00:09.647	1440787450993						
00:00:09.651	1440787450997	178.552	134.367	155.7	131.508		
00:00:09.654	1440787451000					201.405	137.226
00:00:09.668	1440787451014	178.593	133.562	155.717	130.677		
00:00:09.671	1440787451017					201.469	136.446
00:00:09.680	1440787451026						
00:00:09.685	1440787451031	178.618	133.84	155.76	130.861		
00:00:09.688	1440787451034					201.476	136.82
00:00:09.701	1440787451047	178.61	133.122	155.798	130.076		
00:00:09.704	1440787451050					201.422	136.168
00:00:09.713	1440787451059						
00:00:09.718	1440787451064	178.6	133.428	155.829	130.287		
00:00:09.721	1440787451067					201.371	136.569
00:00:09.735	1440787451081	178.608	132.709	155.744	129.581		
00:00:09.738	1440787451084					201.473	135.837
00:00:09.747	1440787451093						
00:00:09.751	1440787451097	178.626	133.086	155.834	129.933		
00:00:09.754	1440787451100					201.419	136.239
00:00:09.768	1440787451114	178.618	132.384	155.821	129.127		
00:00:09.771	1440787451117					201.414	135.64
00:00:09.780	1440787451126						
00:00:09.785	1440787451131	178.582	132.691	155.779	129.373		
00:00:09.788	1440787451134					201.384	136.01
00:00:09.801	1440787451147	178.566	132.006	155.721	128.715		
00:00:09.804	1440787451150					201.412	135.296
00:00:09.813	1440787451159						
00:00:09.818	1440787451164	178.506	132.489	155.657	129.108		
00:00:09.821	1440787451167					201.355	135.869
00:00:09.835	1440787451181	178.603	131.782	155.781	128.403		
