Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,0,-156.67,233.49,1018.49,-177.025,151.169,976.661,-196.562,68.0424,934.474,-201.816,38.9896,921.503,,,,,,,,,,,,,-560.779,205.657,814.939,-528.762,253.946,830.953,-549.418,207.376,778.091,-516.824,257.077,793.173,-504.969,375.318,1629.36,-609.9,344.859,1615.26,-489.554,494.65,1636.87,-581.602,551.121,1624.13
14,0,-156.685,233.515,1018.46,-177.016,151.189,976.64,-196.528,68.0447,934.478,-201.769,39.0525,921.495,,,,,,,,,,,,,-560.775,205.632,814.931,-528.78,253.9,830.96,-549.114,208.157,777.982,-516.824,257.055,793.208,-505,375.356,1629.37,-609.9,344.888,1615.24,-489.576,494.672,1636.86,-581.615,551.137,1624.12
15,0,-156.698,233.58,1018.36,-177.007,151.213,976.611,-196.53,68.0787,934.412,-201.74,39.0542,921.511,,,,,,,,,,,,,-560.787,205.608,814.985,-528.766,253.884,830.981,-549.096,208.194,778,-516.829,257.04,793.213,-505.016,375.352,1629.36,-609.932,344.933,1615.23,-489.567,494.665,1636.85,-581.604,551.145,1624.09
16,0,-156.714,233.597,1018.35,-177.007,151.232,976.6,-196.461,68.0771,934.476,-201.71,39.0691,921.511,,,,,,,,,,,,,-560.748,205.605,814.989,-528.775,253.828,831.01,-549.147,208.058,778.007,-516.84,257.023,793.228,-505.037,375.36,1629.36,-609.937,344.927,1615.21,-489.58,494.686,1636.84,-581.612,551.163,1624.09
17,0,-156.745,233.615,1018.32,-177.033,151.248,976.594,-196.458,68.0725,934.467,-201.699,39.0622,921.499,,,,,,,,,,,,,-560.748,205.587,815.02,-528.746,253.823,831.031,-549.124,208.082,778.001,-516.831,256.995,793.271,-505.06,375.374,1629.35,-609.976,344.93,1615.24,-489.579,494.693,1636.82,-581.61,551.182,1624.06
18,0,-156.785,233.63,1018.33,-177.054,151.243,976.596,-196.452,68.0759,934.473,-201.702,39.0607,921.504,,,,,,,,,,,,,-560.762,205.576,815.027,-528.751,253.766,831.082,-549.118,208.047,778.056,-516.836,256.996,793.288,-505.063,375.399,1629.35,-610.01,344.948,1615.26,-489.602,494.713,1636.81,-581.607,551.188,1624.04
19,0,-156.802,233.627,1018.32,-177.05,151.255,976.585,-196.452,68.0689,934.464,-201.692,39.0545,921.501,,,,,,,,,,,,,-560.734,205.571,815.044,-528.739,253.745,831.105,-549.109,208.062,778.072,-516.848,257.001,793.289,-505.082,375.424,1629.34,-609.953,344.962,1615.17,-489.587,494.711,1636.81,-581.611,551.212,1624.03
20,0,-156.828,233.642,1018.33,-177.069,151.245,976.6,-196.438,68.0545,934.474,-201.673,39.0525,921.492,,,,,,,,,,,,,-560.715,205.548,815.052,-528.74,253.717,831.071,-549.378,207.367,778.138,-516.814,256.996,793.314,-505.075,375.416,1629.35,-610.017,344.97,1615.18,-489.595,494.722,1636.8,-581.603,551.209,1624.04
21,0,-156.863,233.615,1018.38,-177.088,151.231,976.621,-196.436,68.0473,934.487,-201.666,39.041,921.499,,,,,,,,,,,,,-560.708,205.551,815.058,-528.726,253.678,831.155,-549.057,208.076,778.095,-516.83,256.987,793.327,-505.107,375.431,1629.34,-610.044,344.974,1615.22,-489.581,494.727,1636.8,-581.6,551.235,1624.04
22,0,-156.887,233.621,1018.41,-177.088,151.244,976.631,-196.429,68.0401,934.484,-201.662,39.0184,921.5,,,,,,,,,,,,,-560.72,205.535,815.102,-528.709,253.72,831.166,-549.372,207.332,778.212,-516.831,256.97,793.34,-505.107,375.433,1629.33,-610.015,345.03,1615.2,-489.57,494.723,1636.8,-581.582,551.243,1624.04
23,0,-156.905,233.611,1018.42,-177.108,151.222,976.654,-196.428,68.0419,934.496,-201.651,39.0205,921.498,,,,,,,,,,,,,-560.696,205.534,815.112,-528.707,253.678,831.183,-549.354,207.398,778.194,-516.815,256.961,793.38,-505.106,375.421,1629.32,-610.017,344.942,1615.17,-489.562,494.712,1636.78,-581.574,551.301,1624.04
24,0,-156.928,233.61,1018.43,-177.109,151.22,976.653,-196.426,68.0433,934.468,-201.635,39.0373,921.484,,,,,,,,,,,,,-560.684,205.529,815.104,-528.725,253.656,831.194,-549.37,207.384,778.192,-516.808,256.956,793.373,-505.093,375.424,1629.3,-610.02,345.025,1615.17,-489.542,494.709,1636.77,-581.559,551.26,1624.01
25,0,-156.962,233.622,1018.48,-177.118,151.23,976.655,-196.427,68.0368,934.477,-201.64,39.0461,921.486,,,,,,,,,,,,,-560.707,205.521,815.137,-528.71,253.617,831.236,-549.418,207.322,778.203,-516.819,256.956,793.368,-505.09,375.44,1629.3,-610.019,344.967,1615.19,-489.521,494.712,1636.76,-581.517,551.254,1624.01
26,0,-156.984,233.617,1018.48,-177.14,151.214,976.674,-196.433,68.0333,934.482,-201.643,39.0244,921.487,,,,,,,,,,,,,-560.71,205.502,815.123,-528.737,253.605,831.237,-549.077,208.077,778.148,-516.833,256.916,793.389,-505.082,375.414,1629.29,-610.039,344.973,1615.19,-489.483,494.7,1636.75,-581.518,551.318,1624.03
27,0,-156.994,233.617,1018.47,-177.146,151.214,976.663,-196.438,68.0339,934.47,-201.63,39.0243,921.477,,,,,,,,,,,,,-560.729,205.506,815.145,-528.718,253.579,831.236,-549.456,207.284,778.221,-516.848,256.923,793.379,-505.062,375.411,1629.29,-610.04,345.018,1615.2,-489.448,494.696,1636.73,-581.49,551.291,1624
28,0,-156.997,233.628,1018.46,-177.14,151.216,976.663,-196.421,68.035,934.459,-201.626,39.0169,921.484,,,,,,,,,,,,,-560.732,205.515,815.127,-528.745,253.582,831.262,-549.477,207.262,778.245,-516.854,256.923,793.391,-505.046,375.406,1629.26,-609.964,345.02,1615.21,-489.438,494.684,1636.7,-581.461,551.291,1623.99
29,0,-157.02,233.613,1018.52,-177.144,151.211,976.681,-196.462,68.0477,934.423,-201.621,39.0185,921.495,,,,,,,,,,,,,-560.769,205.518,815.16,-528.754,253.573,831.266,-549.49,207.262,778.238,-516.858,256.887,793.408,-505.037,375.419,1629.24,-610.023,344.984,1615.17,-489.401,494.707,1636.68,-581.433,551.288,1623.98
30,0,-157.049,233.605,1018.54,-177.16,151.191,976.687,-196.422,68.0207,934.469,-201.605,39.0057,921.488,,,,,,,,,,,,,-560.789,205.513,815.171,-528.755,253.591,831.272,-549.49,207.301,778.233,-516.878,256.89,793.372,-505.011,375.399,1629.22,-610.014,344.977,1615.16,-489.371,494.707,1636.64,-581.423,551.307,1623.96
31,0,-157.072,233.594,1018.57,-177.164,151.183,976.719,-196.4,68.0219,934.487,-201.588,39.0199,921.472,,,,,,,,,,,,,-560.816,205.495,815.16,-528.779,253.566,831.248,-549.508,207.287,778.234,-516.9,256.905,793.364,-504.992,375.398,1629.2,-610.317,345.044,1614.96,-489.341,494.714,1636.61,-581.399,551.343,1623.96
32,0,-157.073,233.559,1018.64,-177.145,151.16,976.726,-196.39,68.0064,934.496,-201.571,39.0052,921.468,,,,,,,,,,,,,-560.818,205.506,815.142,-528.793,253.594,831.238,-549.526,207.213,778.264,-516.897,256.902,793.378,-504.978,375.421,1629.17,-609.956,345.003,1615.12,-489.306,494.71,1636.59,-581.381,551.335,1623.92
33,0,-157.091,233.541,1018.7,-177.145,151.165,976.758,-196.388,67.9908,934.493,-201.56,38.9964,921.468,,,,,,,,,,,,,-560.841,205.513,815.155,-528.827,253.596,831.208,-549.224,207.937,778.199,-516.919,256.903,793.365,-504.926,375.424,1629.15,-609.917,345.035,1615.09,-489.281,494.721,1636.55,-581.382,551.358,1623.91
34,0,-157.117,233.52,1018.75,-177.163,151.165,976.776,-196.379,67.9909,934.51,-201.563,39.0034,921.468,,,,,,,,,,,,,-560.835,205.536,815.139,-528.822,253.617,831.172,-549.248,207.928,778.16,-516.945,256.907,793.345,-504.912,375.45,1629.1,-609.921,345.003,1615.13,-489.244,494.746,1636.51,-581.36,551.359,1623.89
35,0,-157.115,233.501,1018.81,-177.155,151.158,976.802,-196.38,67.9989,934.506,-201.557,39.0115,921.478,,,,,,,,,,,,,-560.867,205.54,815.135,-528.855,253.653,831.16,-549.255,207.965,778.154,-516.941,256.919,793.332,-504.879,375.458,1629.1,-609.885,345.027,1615.1,-489.205,494.776,1636.48,-581.353,551.395,1623.89
36,0,-157.103,233.513,1018.83,-177.149,151.156,976.816,-196.357,68.0043,934.51,-201.545,39.0244,921.475,,,,,,,,,,,,,-560.871,205.564,815.136,-528.864,253.666,831.183,-549.259,207.981,778.161,-516.949,256.951,793.343,-504.866,375.503,1629.04,-609.846,345.059,1615.07,-489.179,494.79,1636.43,-581.342,551.419,1623.91
37,0,-157.103,233.507,1018.85,-177.152,151.155,976.837,-196.356,68.0133,934.509,-201.536,39.0125,921.488,,,,,,,,,,,,,-560.91,205.559,815.136,-528.867,253.714,831.144,-549.293,207.921,778.19,-516.964,256.958,793.331,-504.787,375.488,1629.05,-609.801,345.103,1615.03,-489.143,494.831,1636.4,-581.324,551.427,1623.85
38,0,-157.108,233.487,1018.92,-177.153,151.156,976.866,-196.353,68.0211,934.524,-201.541,39.034,921.494,,,,,,,,,,,,,-560.894,205.588,815.123,-528.871,253.725,831.163,-549.268,208.077,778.189,-516.964,256.962,793.347,-504.762,375.523,1629.02,-609.711,345.148,1614.98,-489.105,494.859,1636.37,-581.313,551.458,1623.84
39,0,-157.108,233.466,1018.96,-177.143,151.136,976.874,-196.362,68.0102,934.514,-201.526,39.0525,921.478,,,,,,,,,,,,,-560.919,205.596,815.137,-528.893,253.741,831.151,-549.32,207.969,778.215,-516.988,256.981,793.321,-504.714,375.591,1628.99,-609.683,345.166,1615,-489.078,494.892,1636.32,-581.3,551.49,1623.82
40,0,-157.097,233.436,1018.97,-177.135,151.125,976.885,-196.348,67.9944,934.529,-201.521,39.0249,921.488,,,,,,,,,,,,,-560.897,205.642,815.115,-528.91,253.754,831.165,-549.368,207.915,778.219,-516.999,257.023,793.319,-504.656,375.608,1628.98,-610.042,345.21,1614.86,-489.058,494.936,1636.28,-581.278,551.491,1623.8
41,0,-157.092,233.41,1019.04,-177.129,151.113,976.916,-196.35,67.9828,934.523,-201.51,38.999,921.48,,,,,,,,,,,,,-560.918,205.645,815.164,-528.886,253.837,831.162,-549.399,207.877,778.267,-516.989,257.027,793.351,-504.643,375.676,1628.92,-609.589,345.156,1615,-489.014,494.984,1636.25,-581.252,551.526,1623.78
42,0,-157.084,233.389,1019.06,-177.125,151.105,976.936,-196.341,67.9615,934.534,-201.504,39.0089,921.468,,,,,,,,,,,,,-560.925,205.688,815.174,-528.927,253.864,831.161,-549.416,207.886,778.291,-517.016,257.064,793.328,-504.599,375.734,1628.89,-609.56,345.261,1615.02,-488.981,495.032,1636.22,-581.236,551.564,1623.75
43,0,-157.071,233.366,1019.07,-177.113,151.077,976.927,-196.334,67.9581,934.533,-201.498,38.9951,921.466,,,,,,,,,,,,,-560.925,205.702,815.187,-528.927,253.858,831.208,-549.39,207.928,778.315,-517.006,257.081,793.341,-504.552,375.786,1628.86,-609.486,345.273,1614.95,-488.978,495.078,1636.17,-581.241,551.603,1623.74
44,0,-157.03,233.323,1019.11,-177.097,151.06,976.953,-196.313,67.9443,934.532,-201.472,38.9888,921.463,,,,,,,,,,,,,-560.924,205.716,815.175,-528.931,253.902,831.193,-549.693,207.209,778.425,-517.025,257.107,793.342,-504.508,375.827,1628.84,-609.447,345.306,1614.99,-488.952,495.11,1636.15,-581.205,551.618,1623.72
45,0,-157.014,233.315,1019.16,-177.076,151.053,976.966,-196.344,67.9544,934.489,-201.467,38.9892,921.468,,,,,,,,,,,,,-560.937,205.747,815.209,-528.939,253.931,831.208,-549.685,207.254,778.501,-517.021,257.127,793.353,-504.46,375.863,1628.83,-609.823,345.383,1614.96,-488.933,495.145,1636.15,-581.194,551.653,1623.7
46,0,-157,233.307,1019.12,-177.062,151.042,976.966,-196.298,67.934,934.534,-201.47,38.9916,921.468,,,,,,,,,,,,,-560.914,205.751,815.181,-528.934,253.974,831.223,-549.621,207.491,778.397,-517.027,257.162,793.362,-504.41,375.903,1628.84,-609.361,345.357,1615,-488.91,495.193,1636.11,-581.193,551.691,1623.68
47,0,-156.976,233.287,1019.14,-177.058,151.028,976.976,-196.338,67.9328,934.492,-201.467,38.9759,921.466,,,,,,,,,,,,,-560.917,205.785,815.201,-528.932,253.972,831.211,-549.63,207.371,778.532,-517.025,257.177,793.369,-504.388,375.939,1628.83,-609.32,345.395,1615.02,-488.88,495.224,1636.1,-581.174,551.728,1623.68
48,0,-156.946,233.26,1019.14,-177.032,151.022,976.985,-196.32,67.9176,934.486,-201.455,38.949,921.47,,,,,,,,,,,,,-560.881,205.803,815.192,-528.907,254.009,831.198,-549.653,207.291,778.532,-517.009,257.214,793.361,-504.346,375.983,1628.82,-609.721,345.471,1614.94,-488.862,495.277,1636.09,-581.157,551.752,1623.65
49,0,-156.92,233.245,1019.13,-177.008,151.012,976.973,-196.321,67.9063,934.487,-201.454,38.9482,921.469,,,,,,,,,,,,,-560.89,205.792,815.172,-528.929,254.017,831.197,-549.69,207.229,778.518,-516.992,257.222,793.355,-504.32,376.017,1628.81,-609.256,345.457,1615,-488.847,495.327,1636.07,-581.163,551.798,1623.64
50,0,-156.883,233.241,1019.13,-176.999,150.999,976.997,-196.3,67.9056,934.491,-201.446,38.9706,921.469,,,,,,,,,,,,,-560.881,205.813,815.206,-528.899,254.041,831.195,-549.585,207.638,778.365,-517.013,257.263,793.342,-504.278,376.042,1628.81,-609.632,345.59,1614.88,-488.834,495.369,1636.06,-581.131,551.825,1623.62
51,0,-156.849,233.236,1019.12,-176.969,150.994,977.003,-196.291,67.9117,934.488,-201.441,38.9746,921.45,,,,,,,,,,,,,-560.851,205.831,815.201,-528.888,254.056,831.204,-549.573,207.655,778.388,-516.988,257.275,793.337,-504.262,376.094,1628.79,-609.197,345.504,1615.03,-488.793,495.427,1636.05,-581.112,551.862,1623.61
52,0,-156.821,233.227,1019.12,-176.95,150.975,977,-196.281,67.9079,934.499,-201.435,38.9724,921.452,,,,,,,,,,,,,-560.842,205.825,815.182,-528.895,254.085,831.207,-549.564,207.61,778.375,-516.977,257.29,793.345,-504.237,376.123,1628.77,-609.146,345.562,1615,-488.768,495.468,1636.03,-581.106,551.873,1623.58
53,0,-156.77,233.209,1019.11,-176.929,150.955,977.028,-196.253,67.9112,934.502,-201.415,38.9557,921.462,,,,,,,,,,,,,-560.852,205.834,815.218,-528.888,254.109,831.175,-549.556,207.604,778.438,-516.954,257.288,793.344,-504.203,376.17,1628.76,-609.149,345.551,1615.02,-488.736,495.508,1636.02,-581.095,551.917,1623.58
54,0,-156.741,233.205,1019.14,-176.904,150.95,977.049,-196.248,67.8965,934.515,-201.419,38.9701,921.465,,,,,,,,,,,,,-560.792,205.817,815.199,-528.853,254.11,831.178,-549.519,207.688,778.355,-516.943,257.311,793.355,-504.164,376.188,1628.75,-609.504,345.683,1614.9,-488.721,495.548,1636.01,-581.078,551.939,1623.58
55,0,-156.718,233.195,1019.18,-176.878,150.935,977.057,-196.229,67.8883,934.524,-201.41,38.9646,921.464,,,,,,,,,,,,,-560.762,205.838,815.226,-528.811,254.136,831.218,-549.467,207.737,778.371,-516.94,257.316,793.346,-504.13,376.232,1628.72,-609.066,345.589,1615,-488.713,495.606,1635.99,-581.086,551.996,1623.56
56,0,-156.667,233.171,1019.16,-176.861,150.919,977.086,-196.209,67.882,934.521,-201.392,38.9594,921.45,,,,,,,,,,,,,-560.737,205.85,815.197,-528.792,254.138,831.208,-549.419,207.808,778.35,-516.901,257.318,793.364,-504.11,376.262,1628.7,-608.994,345.647,1614.92,-488.692,495.649,1635.96,-581.082,552.004,1623.55
57,0,-156.64,233.154,1019.2,-176.83,150.92,977.104,-196.197,67.8791,934.528,-201.377,38.9609,921.457,,,,,,,,,,,,,-560.701,205.848,815.212,-528.779,254.153,831.217,-549.401,207.803,778.379,-516.879,257.324,793.372,-504.079,376.272,1628.71,-609.011,345.69,1614.99,-488.681,495.678,1635.97,-581.049,551.996,1623.54
58,0,-156.607,233.16,1019.2,-176.812,150.905,977.118,-196.185,67.8913,934.52,-201.364,38.9731,921.454,,,,,,,,,,,,,-560.658,205.834,815.215,-528.746,254.167,831.228,-549.151,208.311,778.304,-516.855,257.364,793.368,-504.06,376.328,1628.7,-609.007,345.75,1615.01,-488.713,495.735,1635.93,-581.058,552.023,1623.53
59,0,-156.565,233.149,1019.2,-176.783,150.885,977.113,-196.163,67.8919,934.529,-201.352,38.9935,921.457,,,,,,,,,,,,,-560.604,205.851,815.219,-528.685,254.201,831.225,-549.094,208.306,778.325,-516.822,257.367,793.39,-504.042,376.35,1628.68,-608.971,345.744,1615.02,-488.682,495.798,1635.93,-581.076,552.079,1623.53
60,0,-156.519,233.143,1019.2,-176.748,150.88,977.132,-196.144,67.8899,934.546,-201.334,38.965,921.454,,,,,,,,,,,,,-560.548,205.86,815.209,-528.651,254.188,831.224,-549.062,208.282,778.31,-516.789,257.382,793.414,-504.037,376.394,1628.68,-609.36,345.837,1614.92,-488.694,495.829,1635.93,-581.084,552.096,1623.53
61,0,-156.476,233.142,1019.2,-176.711,150.886,977.125,-196.13,67.8907,934.533,-201.322,38.9683,921.446,,,,,,,,,,,,,-560.512,205.845,815.241,-528.599,254.233,831.245,-549.037,208.295,778.333,-516.766,257.411,793.418,-504.014,376.441,1628.67,-608.912,345.829,1614.98,-488.674,495.909,1635.91,-581.11,552.135,1623.53
62,0,-156.433,233.134,1019.2,-176.686,150.887,977.13,-196.13,67.8825,934.525,-201.316,38.9697,921.462,,,,,,,,,,,,,-560.452,205.881,815.207,-528.564,254.27,831.213,-548.982,208.329,778.305,-516.733,257.449,793.421,-504.028,376.478,1628.66,-609.311,345.935,1614.9,-488.705,495.95,1635.91,-581.133,552.158,1623.53
63,0,-156.396,233.11,1019.23,-176.663,150.869,977.136,-196.123,67.8946,934.526,-201.311,38.986,921.448,,,,,,,,,,,,,-560.382,205.882,815.206,-528.524,254.281,831.233,-548.879,208.441,778.303,-516.689,257.466,793.437,-504.033,376.537,1628.67,-608.881,345.89,1615,-488.714,496.008,1635.9,-581.147,552.197,1623.54
64,0,-156.355,233.111,1019.19,-176.641,150.874,977.124,-196.1,67.8933,934.536,-201.311,38.99,921.441,,,,,,,,,,,,,-560.309,205.858,815.229,-528.48,254.339,831.25,-548.834,208.472,778.317,-516.657,257.505,793.448,-504.031,376.569,1628.66,-608.872,345.932,1614.99,-488.712,496.041,1635.92,-581.168,552.24,1623.54
65,0,-156.347,233.121,1019.21,-176.622,150.886,977.125,-196.104,67.8976,934.5,-201.308,39.0139,921.452,,,,,,,,,,,,,-560.272,205.889,815.24,-528.43,254.374,831.228,-548.743,208.54,778.288,-516.61,257.518,793.47,-504.027,376.608,1628.69,-609.301,345.995,1614.88,-488.735,496.078,1635.91,-581.19,552.227,1623.54
66,0,-156.316,233.12,1019.22,-176.607,150.881,977.13,-196.097,67.9139,934.519,-201.3,39.0336,921.437,,,,,,,,,,,,,-560.225,205.907,815.236,-528.383,254.384,831.247,-548.99,207.783,778.446,-516.564,257.547,793.494,-504.033,376.653,1628.7,-609.294,346.012,1614.94,-488.733,496.118,1635.93,-581.224,552.287,1623.56
67,0,-156.291,233.11,1019.21,-176.592,150.888,977.11,-196.081,67.911,934.494,-201.299,39.0189,921.448,,,,,,,,,,,,,-560.195,205.92,815.265,-528.347,254.43,831.242,-548.953,207.833,778.479,-516.525,257.581,793.498,-504.05,376.689,1628.71,-609.266,346.078,1614.89,-488.771,496.147,1635.94,-581.231,552.313,1623.57
68,0,-156.288,233.113,1019.19,-176.591,150.894,977.1,-196.083,67.9212,934.516,-201.305,39.008,921.45,,,,,,,,,,,,,-560.139,205.931,815.261,-528.282,254.461,831.236,-548.947,207.78,778.465,-516.477,257.629,793.53,-504.07,376.728,1628.7,-608.908,346.032,1615.06,-488.777,496.193,1635.96,-581.268,552.348,1623.57
69,0,-156.272,233.108,1019.2,-176.585,150.901,977.106,-196.079,67.9158,934.475,-201.287,39.0208,921.439,,,,,,,,,,,,,-560.072,205.939,815.292,-528.257,254.489,831.249,-548.542,208.63,778.358,-516.414,257.634,793.556,-504.075,376.751,1628.72,-608.86,346.002,1615.01,-488.803,496.21,1635.96,-581.283,552.361,1623.58
70,0,-156.263,233.113,1019.2,-176.582,150.901,977.116,-196.043,67.8955,934.518,-201.285,39.0235,921.456,,,,,,,,,,,,,-560.034,205.979,815.293,-528.194,254.534,831.252,-548.497,208.601,778.406,-516.384,257.676,793.574,-504.097,376.79,1628.74,-609.297,346.057,1614.96,-488.812,496.25,1635.98,-581.32,552.405,1623.59
71,0,-156.238,233.089,1019.18,-176.569,150.898,977.103,-196.037,67.896,934.513,-201.272,38.997,921.456,,,,,,,,,,,,,-559.979,206.008,815.307,-528.165,254.593,831.275,-548.399,208.711,778.365,-516.358,257.721,793.568,-504.12,376.817,1628.75,-609.35,346.094,1615,-488.841,496.276,1635.99,-581.336,552.407,1623.59
72,0,-156.257,233.099,1019.2,-176.559,150.89,977.102,-196.027,67.8893,934.515,-201.268,38.997,921.453,,,,,,,,,,,,,-559.928,206.02,815.31,-528.127,254.596,831.269,-548.501,208.432,778.421,-516.317,257.769,793.554,-504.144,376.856,1628.77,-608.92,346.12,1615.08,-488.869,496.306,1636,-581.372,552.439,1623.59
73,0,-156.239,233.091,1019.2,-176.552,150.89,977.107,-196.025,67.8955,934.513,-201.269,39.0098,921.439,,,,,,,,,,,,,-559.882,206.035,815.314,-528.093,254.647,831.262,-548.461,208.444,778.424,-516.284,257.804,793.582,-504.186,376.895,1628.78,-608.964,346.13,1615.11,-488.899,496.329,1636.01,-581.398,552.471,1623.59
