
Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
26,0,-276.596,243.698,979.94,-245.106,157.605,954.025,-213.555,70.7816,928.871,-202.989,42.3912,922.408,,,,,,,,,,,,,-555.381,192.166,819.898,-525.389,243.377,834.772,-542.963,198.958,781.117,-514.121,247.435,797.019,-484.642,358.322,1622.35,-589.408,325.114,1609.82,-472.138,477.896,1631.5,-566.126,531.873,1621.43
27,0,-276.573,243.713,979.889,-245.093,157.619,953.996,-213.547,70.7742,928.832,-202.97,42.383,922.409,,,,,,,,,,,,,-555.156,192.245,819.95,-525.23,243.536,834.846,-542.685,199.13,781.247,-513.968,247.689,797.109,-485.806,358.476,1623.61,-590.444,325.202,1610.48,-473.446,478.07,1632.82,-567.199,532.053,1622.03
28,0,-276.553,243.741,979.832,-245.083,157.68,953.901,-213.526,70.774,928.804,-202.905,42.4154,922.605,,,,,,,,,,,,,-555.001,192.193,820.151,-525.092,243.705,834.955,-542.459,199.328,781.338,-513.84,247.851,797.188,-486.802,358.566,1624.72,-591.495,325.476,1610.86,-474.358,478.142,1634.15,-568.275,532.203,1622.61
29,0,-276.537,243.763,979.77,-245.072,157.7,953.846,-213.495,70.7796,928.773,-202.958,42.3589,922.394,,,,,,,,,,,,,-554.483,193.34,819.634,-524.985,243.803,835.016,-542.244,199.473,781.42,-513.728,248.033,797.23,-487.915,358.58,1625.92,-592.31,325.518,1611.37,-475.477,478.306,1635.29,-569.237,532.318,1623.11
30,0,-276.51,243.769,979.687,-245.051,157.648,953.877,-213.47,70.7741,928.786,-202.964,42.3394,922.391,,,,,,,,,,,,,-554.239,193.448,819.68,-524.863,243.912,835.054,-542.048,199.556,781.539,-513.621,248.209,797.28,-489.027,358.658,1626.91,-592.972,325.61,1611.74,-476.568,478.29,1636.36,-570.271,532.38,1623.62
31,0,-276.494,243.797,979.635,-245.018,157.653,953.842,-213.452,70.7804,928.773,-202.872,42.401,922.596,,,,,,,,,,,,,-554.067,193.593,819.758,-524.722,244.078,835.146,-541.859,199.692,781.579,-513.509,248.347,797.375,-489.877,358.685,1627.75,-594.319,325.724,1612.1,-477.422,478.307,1637.37,-571.15,532.412,1624.14
32,0,-276.477,243.806,979.597,-245.022,157.716,953.736,-213.446,70.763,928.756,-202.937,42.3159,922.401,,,,,,,,,,,,,-553.931,193.696,819.821,-524.595,244.287,835.234,-541.686,199.868,781.585,-513.409,248.503,797.44,-490.98,358.815,1628.69,-595.225,325.817,1612.39,-478.58,478.417,1638.39,-571.993,532.457,1624.61
33,0,-276.463,243.79,979.547,-244.991,157.64,953.776,-213.417,70.7424,928.752,-202.902,42.2918,922.4,,,,,,,,,,,,,-553.774,193.809,819.863,-524.497,244.409,835.313,-541.409,200.16,781.51,-513.303,248.627,797.481,-491.958,358.818,1629.6,-596.106,325.887,1612.65,-479.456,478.354,1639.26,-572.934,532.484,1625.1
34,0,-276.444,243.794,979.505,-244.972,157.639,953.757,-213.389,70.7247,928.737,-202.886,42.279,922.409,,,,,,,,,,,,,-553.651,193.883,819.893,-524.406,244.561,835.337,-541.369,200.158,781.695,-513.215,248.9,797.524,-492.733,358.775,1630.39,-596.779,325.776,1613.08,-480.464,478.393,1640.29,-573.725,532.485,1625.54
35,0,-276.429,243.785,979.479,-244.961,157.627,953.756,-213.309,70.7858,928.799,-202.811,42.372,922.451,,,,,,,,,,,,,-553.52,194.006,819.952,-524.323,244.729,835.384,-541.181,200.347,781.673,-513.125,249.078,797.571,-493.784,358.878,1631.24,-597.328,325.873,1613.3,-481.479,478.345,1641.26,-574.587,532.508,1626.1
36,0,-276.42,243.773,979.441,-244.946,157.609,953.731,-213.301,70.7823,928.792,-202.791,42.3519,922.446,,,,,,,,,,,,,-553.44,194.088,820.031,-524.275,244.872,835.417,-541.04,200.526,781.639,-513.068,249.231,797.598,-494.566,358.86,1631.99,-598.385,325.912,1613.41,-482.299,478.323,1642.14,-575.409,532.537,1626.55
37,0,-276.419,243.764,979.427,-244.932,157.613,953.719,-213.271,70.7761,928.778,-202.788,42.3427,922.436,,,,,,,,,,,,,-553.39,194.207,820.047,-524.23,245.01,835.414,-540.951,200.635,781.645,-512.998,249.383,797.58,-495.347,358.766,1632.76,-599.309,325.949,1613.7,-483.199,478.353,1643,-576.232,532.562,1626.95
38,0,-276.427,243.753,979.403,-244.941,157.588,953.702,-213.253,70.7602,928.783,-202.788,42.2924,922.417,,,,,,,,,,,,,-553.358,194.313,820.093,-524.215,245.111,835.476,-540.858,200.776,781.645,-512.962,249.51,797.613,-496.263,358.831,1633.41,-599.997,325.895,1613.94,-484.099,478.313,1643.8,-577.065,532.545,1627.37
39,0,-276.44,243.732,979.387,-244.935,157.577,953.694,-213.244,70.7481,928.771,-202.774,42.3017,922.412,,,,,,,,,,,,,-553.372,194.369,820.122,-524.224,245.241,835.522,-540.817,200.867,781.651,-512.915,249.641,797.638,-497.033,358.791,1634.04,-600.627,325.841,1614.11,-484.873,478.231,1644.6,-577.852,532.483,1627.76
40,0,-276.461,243.707,979.378,-244.936,157.563,953.701,-213.242,70.7302,928.775,-202.776,42.2869,922.394,,,,,,,,,,,,,-553.384,194.435,820.129,-524.254,245.315,835.57,-540.902,200.814,781.771,-512.868,249.744,797.692,-497.826,358.801,1634.68,-601.363,325.891,1614.23,-485.776,478.233,1645.44,-578.666,532.476,1628.22
41,0,-276.484,243.712,979.37,-244.949,157.543,953.701,-213.243,70.7136,928.781,-202.764,42.2755,922.371,,,,,,,,,,,,,-553.407,194.521,820.133,-524.242,245.388,835.637,-540.87,200.878,781.775,-512.851,249.801,797.707,-498.563,358.785,1635.24,-602.166,325.869,1614.33,-486.607,478.237,1646.05,-579.417,532.452,1628.59
42,0,-276.487,243.702,979.365,-244.954,157.532,953.705,-213.24,70.7115,928.783,-202.766,42.274,922.363,,,,,,,,,,,,,-553.391,194.63,820.107,-524.28,245.458,835.642,-540.821,200.978,781.764,-512.84,249.904,797.709,-499.419,358.8,1635.86,-602.782,325.83,1614.48,-487.452,478.179,1646.8,-580.231,532.404,1628.99
43,0,-276.486,243.699,979.353,-244.954,157.523,953.708,-213.25,70.6858,928.744,-202.762,42.2281,922.339,,,,,,,,,,,,,-553.417,194.723,820.143,-524.3,245.523,835.66,-540.811,201.076,781.723,-512.828,249.954,797.746,-500.102,358.644,1636.51,-603.325,325.712,1614.73,-488.276,478.155,1647.62,-580.998,532.385,1629.39
44,0,-276.483,243.689,979.362,-244.936,157.521,953.717,-213.239,70.6973,928.752,-202.752,42.2175,922.329,,,,,,,,,,,,,-553.432,194.819,820.118,-524.344,245.56,835.695,-540.786,201.153,781.715,-512.832,250.033,797.749,-500.778,358.559,1637.07,-603.855,325.683,1614.89,-489.131,478.063,1648.34,-581.704,532.317,1629.76
45,0,-276.477,243.694,979.36,-244.925,157.523,953.731,-213.22,70.7104,928.766,-202.734,42.2228,922.323,,,,,,,,,,,,,-553.797,193.737,820.794,-524.377,245.599,835.708,-540.755,201.227,781.736,-512.818,250.068,797.772,-501.604,358.516,1637.61,-604.776,325.711,1614.97,-489.955,477.939,1648.92,-582.424,532.238,1630.13
46,0,-276.469,243.701,979.351,-244.91,157.515,953.738,-213.205,70.7246,928.779,-202.711,42.2413,922.314,,,,,,,,,,,,,-553.446,194.983,820.114,-524.359,245.637,835.694,-540.741,201.298,781.7,-512.811,250.072,797.785,-502.421,358.516,1638.03,-605.384,325.652,1615.12,-490.668,477.887,1649.47,-583.128,532.173,1630.45
47,0,-276.468,243.704,979.351,-244.906,157.522,953.736,-213.188,70.7375,928.78,-202.69,42.2733,922.323,,,,,,,,,,,,,-553.872,193.876,820.677,-524.416,245.671,835.733,-540.763,201.321,781.758,-512.803,250.108,797.825,-503.138,358.322,1638.54,-606.007,325.499,1615.28,-491.507,477.829,1650.07,-583.791,532.132,1630.75
48,0,-276.481,243.708,979.335,-244.915,157.539,953.737,-213.184,70.7485,928.784,-202.683,42.2826,922.327,,,,,,,,,,,,,-553.861,193.998,820.718,-524.431,245.695,835.784,-540.717,201.4,781.744,-512.824,250.151,797.836,-503.72,358.225,1638.89,-606.342,325.461,1615.31,-492.301,477.672,1650.67,-584.478,532.009,1631.05
49,0,-276.504,243.71,979.295,-244.927,157.549,953.72,-213.189,70.7622,928.787,-202.675,42.3022,922.329,,,,,,,,,,,,,-553.892,194.014,820.755,-524.448,245.727,835.794,-540.707,201.472,781.738,-512.812,250.182,797.873,-504.5,358.126,1639.26,-607.191,325.426,1615.39,-492.916,477.509,1651.19,-585.098,531.919,1631.4
50,0,-276.538,243.715,979.28,-244.938,157.545,953.712,-213.174,70.7683,928.777,-202.657,42.3192,922.331,,,,,,,,,,,,,-553.549,195.169,820.143,-524.45,245.738,835.836,-540.703,201.494,781.81,-512.812,250.179,797.933,-505.258,358.092,1639.65,-607.954,325.5,1615.22,-493.544,477.385,1651.66,-585.726,531.838,1631.71
51,0,-276.574,243.717,979.244,-244.944,157.549,953.667,-213.142,70.7882,928.776,-202.636,42.339,922.328,,,,,,,,,,,,,-553.86,194.127,820.857,-524.483,245.754,835.898,-540.668,201.545,781.847,-512.79,250.213,797.975,-505.836,357.948,1639.98,-608.159,325.266,1615.48,-494.285,477.25,1652.05,-586.349,531.742,1631.95
52,0,-276.605,243.71,979.209,-244.975,157.494,953.68,-213.141,70.7845,928.774,-202.626,42.332,922.324,,,,,,,,,,,,,-553.746,194.429,820.892,-524.456,245.79,835.965,-540.686,201.555,781.936,-512.794,250.224,798.042,-506.51,357.838,1640.29,-608.765,325.229,1615.57,-494.954,477.138,1652.4,-586.956,531.654,1632.24
53,0,-276.674,243.713,979.184,-245.005,157.487,953.666,-213.14,70.7862,928.762,-202.598,42.3267,922.323,,,,,,,,,,,,,-553.782,194.237,820.922,-524.462,245.781,836.039,-540.694,201.522,782.034,-512.783,250.243,798.091,-507.041,357.694,1640.57,-609.758,325.223,1615.58,-495.467,477.048,1652.71,-587.491,531.541,1632.43
54,0,-276.732,243.679,979.137,-245.023,157.458,953.635,-213.134,70.7488,928.769,-202.576,42.3128,922.317,,,,,,,,,,,,,-553.8,194.244,821.047,-524.463,245.773,836.117,-540.707,201.493,782.127,-512.782,250.275,798.177,-507.584,357.583,1640.72,-610.383,325.121,1615.65,-495.99,476.919,1652.97,-587.915,531.452,1632.6
