rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:24.993	1440786285716	167.784	127.827			191.191	128.332
00:00:24.999	1440786285722	0	0	144.376	127.321		
00:00:25.010	1440786285733	167.757	127.327			191.258	127.887
00:00:25.016	1440786285739	0	0	144.257	126.768		
00:00:25.022	1440786285745						
00:00:25.023	1440786285746						
00:00:25.027	1440786285750	167.787	127.771			191.277	128.324
00:00:25.032	1440786285755	0	0	144.296	127.218		
00:00:25.043	1440786285766	167.731	127.225			191.269	127.823
00:00:25.049	1440786285772	0	0	144.192	126.627		
00:00:25.055	1440786285778						
00:00:25.056	1440786285779						
00:00:25.060	1440786285783	167.715	127.758			191.199	128.284
00:00:25.066	1440786285789	0	0	144.232	127.232		
00:00:25.077	1440786285800	167.739	127.199			191.293	127.677
00:00:25.082	1440786285805	0	0	144.185	126.722		
00:00:25.089	1440786285812						
00:00:25.093	1440786285816	167.76	127.737			191.214	128.271
00:00:25.099	1440786285822	0	0	144.306	127.202		
00:00:25.110	1440786285833	167.71	127.157			191.233	127.675
00:00:25.116	1440786285839	0	0	144.188	126.638		
00:00:25.123	1440786285846						
00:00:25.127	1440786285850	167.691	127.655			191.137	128.115
00:00:25.132	1440786285855	0	0	144.246	127.196		
00:00:25.143	1440786285866	167.737	127.065			191.214	127.584
00:00:25.149	1440786285872	0	0	144.259	126.546		
00:00:25.156	1440786285879						
00:00:25.160	1440786285883	167.702	127.595			191.031	128.054
00:00:25.166	1440786285889	0	0	144.373	127.136		
00:00:25.177	1440786285900	167.694	126.998			191.127	127.441
00:00:25.182	1440786285905	0	0	144.26	126.555		
00:00:25.189	1440786285912						
00:00:25.193	1440786285916	167.679	127.557			191.121	127.979
00:00:25.199	1440786285922	0	0	144.237	127.135		
00:00:25.210	1440786285933	167.7	126.973			191.182	127.36
00:00:25.216	1440786285939	0	0	144.218	126.586		
00:00:25.223	1440786285946						
00:00:25.227	1440786285950	167.722	127.596			191.196	128.012
00:00:25.232	1440786285955	0	0	144.248	127.18		
00:00:25.243	1440786285966	167.69	127.042			191.166	127.457
00:00:25.249	1440786285972	0	0	144.214	126.627		
00:00:25.256	1440786285979						
00:00:25.260	1440786285983	167.694	127.589			191.111	127.964
00:00:25.266	1440786285989	0	0	144.276	127.213		
00:00:25.277	1440786286000	167.66	126.983			191.092	127.353
00:00:25.282	1440786286005	0	0	144.228	126.613		
00:00:25.289	1440786286012						
00:00:25.293	1440786286016	167.659	127.589			191.103	127.981
00:00:25.299	1440786286022	0	0	144.216	127.197		
00:00:25.310	1440786286033	167.643	127.057			191.038	127.475
00:00:25.316	1440786286039	0	0	144.248	126.64		
00:00:25.322	1440786286045						
00:00:25.323	1440786286046						
00:00:25.327	1440786286050	167.588	127.62			191.031	128.048
00:00:25.332	1440786286055	0	0	144.144	127.192		
00:00:25.343	1440786286066	167.587	127.159			191.045	127.624
00:00:25.349	1440786286072	0	0	144.129	126.694		
00:00:25.356	1440786286079						
00:00:25.360	1440786286083	167.508	127.661			190.915	128.156
00:00:25.366	1440786286089	0	0	144.1	127.166		
00:00:25.377	1440786286100	167.631	127.404			190.925	127.75
00:00:25.382	1440786286105	0	0	144.337	127.058		
00:00:25.389	1440786286112						
00:00:25.393	1440786286116	167.776	127.662			191.215	128.267
00:00:25.399	1440786286122	0	0	144.337	127.058		
00:00:25.410	1440786286133	167.776	127.662			191.215	128.267
00:00:25.416	1440786286139	0	0	144.337	127.058		
00:00:25.423	1440786286146						
00:00:25.427	1440786286150	167.776	127.662			191.215	128.267
00:00:25.432	1440786286155	0	0	144.337	127.058		
00:00:25.443	1440786286166	167.776	127.662			191.215	128.267
00:00:25.449	1440786286172	0	0	144.337	127.058		
00:00:25.456	1440786286179						
00:00:25.460	1440786286183	167.776	127.662			191.215	128.267
00:00:25.466	1440786286189	0	0	144.337	127.058		
00:00:25.477	1440786286200	167.776	127.662			191.215	128.267
00:00:25.482	1440786286205	0	0	144.337	127.058		
00:00:25.489	1440786286212						
00:00:25.493	1440786286216	167.776	127.662			191.215	128.267
00:00:25.499	1440786286222	0	0	144.337	127.058		
00:00:25.510	1440786286233	167.776	127.662			191.215	128.267
00:00:25.516	1440786286239	0	0	144.337	127.058		
00:00:25.523	1440786286246						
00:00:25.527	1440786286250	167.776	127.662			191.215	128.267
00:00:25.532	1440786286255	0	0	144.337	127.058		
00:00:25.543	1440786286266	167.776	127.662			191.215	128.267
00:00:25.549	1440786286272	0	0	144.337	127.058		
00:00:25.556	1440786286279						
00:00:25.560	1440786286283	167.776	127.662			191.215	128.267
00:00:25.566	1440786286289	0	0	144.337	127.058		
00:00:25.577	1440786286300	167.776	127.662			191.215	128.267
00:00:25.582	1440786286305	0	0	144.337	127.058		
00:00:25.589	1440786286312						
00:00:25.593	1440786286316	167.776	127.662			191.215	128.267
00:00:25.599	1440786286322	0	0	144.337	127.058		
00:00:25.610	1440786286333	167.776	127.662			191.215	128.267
00:00:25.616	1440786286339	0	0	144.337	127.058		
00:00:25.622	1440786286345						
00:00:25.623	1440786286346						
00:00:25.627	1440786286350	167.776	127.662			191.215	128.267
00:00:25.632	1440786286355	0	0	144.337	127.058		
00:00:25.643	1440786286366	167.776	127.662			191.215	128.267
00:00:25.649	1440786286372	0	0	144.337	127.058		
00:00:25.656	1440786286379						
00:00:25.660	1440786286383	167.776	127.662			191.215	128.267
00:00:25.666	1440786286389	0	0	144.337	127.058		
00:00:25.677	1440786286400	167.776	127.662			191.215	128.267
00:00:25.682	1440786286405	0	0	144.337	127.058		
00:00:25.689	1440786286412						
00:00:25.693	1440786286416	167.776	127.662			191.215	128.267
00:00:25.699	1440786286422	0	0	144.337	127.058		
00:00:25.710	1440786286433	167.776	127.662			191.215	128.267
00:00:25.716	1440786286439	0	0	144.337	127.058		
00:00:25.722	1440786286445						
00:00:25.723	1440786286446						
00:00:25.727	1440786286450	167.776	127.662			191.215	128.267
00:00:25.732	1440786286455	0	0	144.337	127.058		
00:00:25.743	1440786286466	167.776	127.662			191.215	128.267
00:00:25.749	1440786286472	0	0	144.337	127.058		
00:00:25.755	1440786286478						
00:00:25.756	1440786286479						
00:00:25.760	1440786286483	167.776	127.662			191.215	128.267
00:00:25.766	1440786286489	0	0	144.337	127.058		
00:00:25.777	1440786286500	167.776	127.662			191.215	128.267
00:00:25.782	1440786286505	0	0	144.337	127.058		
00:00:25.788	1440786286511						
00:00:25.789	1440786286512						
00:00:25.793	1440786286516	167.776	127.662			191.215	128.267
00:00:25.799	1440786286522	0	0	144.337	127.058		
00:00:25.810	1440786286533	167.776	127.662			191.215	128.267
00:00:25.816	1440786286539	0	0	144.337	127.058		
00:00:25.823	1440786286546						
00:00:25.827	1440786286550	167.776	127.662			191.215	128.267
00:00:25.832	1440786286555	0	0	144.337	127.058		
00:00:25.843	1440786286566	167.858	127.134			191.203	127.671
00:00:25.849	1440786286572	0	0	144.514	126.597		
00:00:25.856	1440786286579						
00:00:25.860	1440786286583	167.766	127.682			191.136	128.322
00:00:25.866	1440786286589	0	0	144.396	127.042		
00:00:25.877	1440786286600	167.865	127.091			191.305	127.734
00:00:25.882	1440786286605	0	0	144.426	126.449		
00:00:25.889	1440786286612						
00:00:25.893	1440786286616	167.79	127.651			191.209	128.342
00:00:25.899	1440786286622	0	0	144.372	126.96		
00:00:25.910	1440786286633	167.897	127.085			191.356	127.74
00:00:25.916	1440786286639	0	0	144.438	126.429		
00:00:25.922	1440786286645						
00:00:25.923	1440786286646						
00:00:25.927	1440786286650	167.908	127.604			191.352	128.213
00:00:25.932	1440786286655	0	0	144.464	126.995		
00:00:25.943	1440786286666	167.951	127.032			191.385	127.683
00:00:25.949	1440786286672	0	0	144.517	126.38		
00:00:25.956	1440786286679						
00:00:25.960	1440786286683	167.89	127.576			191.298	128.227
00:00:25.966	1440786286689	0	0	144.482	126.924		
00:00:25.977	1440786286700	167.987	126.91			191.402	127.489
00:00:25.982	1440786286705	0	0	144.571	126.33		
00:00:25.989	1440786286712						
00:00:25.993	1440786286716	167.948	127.511			191.397	128.087
00:00:25.999	1440786286722	0	0	144.499	126.935		
00:00:26.010	1440786286733	167.988	126.937			191.436	127.609
00:00:26.016	1440786286739	0	0	144.54	126.264		
00:00:26.022	1440786286745						
00:00:26.023	1440786286746						
00:00:26.027	1440786286750	167.924	127.493			191.418	128.115
00:00:26.032	1440786286755	0	0	144.429	126.87		
00:00:26.043	1440786286766	167.873	126.842			191.333	127.512
00:00:26.049	1440786286772	0	0	144.412	126.171		
00:00:26.055	1440786286778						
00:00:26.056	1440786286779						
00:00:26.060	1440786286783	167.858	127.436			191.349	128.105
00:00:26.066	1440786286789	0	0	144.367	126.768		
00:00:26.077	1440786286800	167.888	126.889			191.445	127.503
00:00:26.082	1440786286805	0	0	144.331	126.275		
00:00:26.088	1440786286811						
00:00:26.089	1440786286812						
00:00:26.093	1440786286816	167.924	127.494			191.413	128.129
00:00:26.099	1440786286822	0	0	144.434	126.858		
00:00:26.110	1440786286833	167.866	126.984			191.368	127.651
00:00:26.116	1440786286839	0	0	144.364	126.318		
00:00:26.123	1440786286846						
00:00:26.127	1440786286850	167.72	127.568			191.307	128.193
00:00:26.132	1440786286855	0	0	144.133	126.944		
00:00:26.143	1440786286866	167.759	126.963			191.297	127.666
00:00:26.149	1440786286872	0	0	144.22	126.261		
00:00:26.156	1440786286879						
00:00:26.160	1440786286883	167.656	127.564			191.256	128.217
00:00:26.166	1440786286889	0	0	144.055	126.91		
00:00:26.177	1440786286900	167.59	127.083			191.125	127.802
00:00:26.182	1440786286905	0	0	144.055	126.363		
00:00:26.189	1440786286912						
00:00:26.193	1440786286916	167.658	127.635			191.258	128.353
00:00:26.199	1440786286922	0	0	144.057	126.917		
00:00:26.210	1440786286933	167.605	127.078			191.114	127.819
00:00:26.216	1440786286939	0	0	144.096	126.336		
00:00:26.222	1440786286945						
00:00:26.223	1440786286946						
00:00:26.227	1440786286950	167.556	127.676			191.129	128.434
00:00:26.232	1440786286955	0	0	143.982	126.918		
00:00:26.243	1440786286966	167.585	127.135			191.139	127.836
00:00:26.249	1440786286972	0	0	144.031	126.434		
00:00:26.255	1440786286978						
00:00:26.256	1440786286979						
00:00:26.260	1440786286983	167.564	127.724			191.12	128.523
00:00:26.266	1440786286989	0	0	144.009	126.926		
00:00:26.277	1440786287000	167.551	127.08			191.166	127.809
00:00:26.282	1440786287005	0	0	143.935	126.352		
00:00:26.289	1440786287012						
00:00:26.293	1440786287016	167.597	127.718			191.211	128.423
00:00:26.299	1440786287022	0	0	143.984	127.012		
00:00:26.310	1440786287033	167.607	127.059			191.253	127.907
00:00:26.316	1440786287039	0	0	143.96	126.212		
00:00:26.323	1440786287046						
00:00:26.327	1440786287050	167.606	127.719			191.276	128.444
00:00:26.332	1440786287055	0	0	143.937	126.994		
00:00:26.343	1440786287066	167.686	127.108			191.393	127.86
00:00:26.349	1440786287072	0	0	143.979	126.356		
00:00:26.356	1440786287079						
00:00:26.360	1440786287083	167.613	127.67			191.253	128.557
00:00:26.366	1440786287089	0	0	143.974	126.782		
00:00:26.377	1440786287100	167.656	127.14			191.345	127.927
00:00:26.382	1440786287105	0	0	143.967	126.353		
00:00:26.389	1440786287112						
00:00:26.393	1440786287116	167.631	127.736			191.313	128.648
00:00:26.399	1440786287122	0	0	143.949	126.824		
00:00:26.410	1440786287133	167.975	127.115			191.488	128.067
00:00:26.416	1440786287139	0	0	144.462	126.164		
00:00:26.423	1440786287146						
00:00:26.427	1440786287150	172.32	127.124			194.363	128.337
00:00:26.432	1440786287155	0	0	150.276	125.912		
00:00:26.443	1440786287166	181.592	125.054			203.495	126.167
00:00:26.449	1440786287172	0	0	159.689	123.942		
00:00:26.456	1440786287179						
00:00:26.460	1440786287183	189.682	124.123			211.318	125.049
00:00:26.466	1440786287189	0	0	168.046	123.197		
00:00:26.477	1440786287200					0	0
00:00:26.482	1440786287205	0	0	0	0		
00:00:26.489	1440786287212						
00:00:26.493	1440786287216					0	0
00:00:26.499	1440786287222	0	0	0	0		
00:00:26.510	1440786287233					0	0
00:00:26.516	1440786287239	0	0	0	0		
00:00:26.522	1440786287245						
00:00:26.523	1440786287246						
00:00:26.527	1440786287250					0	0
00:00:26.532	1440786287255	214.013	130.444	192.295	130.168		
00:00:26.543	1440786287266					235.731	130.721
00:00:26.549	1440786287272	214.827	131.861	194.363	131.889		
00:00:26.556	1440786287279						
00:00:26.560	1440786287283					235.29	131.834
