Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,,,,,,,,,,,,,-552.941,-175.984,955.203,-538.346,-221.785,895.939,-549.1,-221.463,805.76,-519.948,-160.033,783.764,-316.812,109.76,942.271,-306.949,165.222,962.864,-277.704,102.079,943.143,-268.08,157.665,964.174,-315.613,361.104,1627.93,-418.808,320.717,1622.35,-310.833,481.683,1629.49,-408.497,528.939,1620.4
11,0,,,,,,,,,,,,,-552.933,-175.967,955.2,-538.349,-221.802,895.946,-549.103,-221.469,805.759,-519.962,-160.041,783.766,-316.815,109.766,942.254,-306.961,165.204,962.853,-277.713,102.082,943.12,-268.089,157.639,964.165,-315.589,361.069,1627.91,-418.721,320.626,1622.4,-310.833,481.643,1629.45,-408.469,528.907,1620.4
12,0,,,,,,,,,,,,,-552.932,-175.968,955.197,-538.364,-221.822,895.947,-549.104,-221.468,805.765,-519.982,-160.023,783.774,-316.81,109.722,942.268,-306.97,165.19,962.841,-277.707,102.08,943.139,-268.095,157.62,964.156,-315.604,361.035,1627.88,-418.688,320.654,1622.27,-310.802,481.585,1629.46,-408.45,528.873,1620.4
13,0,,,,,,,,,,,,,-552.931,-175.963,955.199,-538.353,-221.801,895.947,-549.106,-221.472,805.77,-519.936,-160.024,783.773,-316.817,109.743,942.259,-306.962,165.192,962.833,-277.705,102.075,943.094,-268.099,157.625,964.156,-315.604,360.99,1627.84,-418.782,320.55,1622.38,-310.793,481.518,1629.44,-408.434,528.832,1620.39
14,0,,,,,,,,,,,,,-552.924,-175.964,955.202,-538.361,-221.821,895.955,-549.104,-221.479,805.778,-519.953,-160.036,783.769,-316.814,109.765,942.224,-306.967,165.183,962.849,-277.705,102.079,943.114,-268.086,157.628,964.136,-315.636,360.958,1627.8,-418.709,320.586,1622.22,-310.78,481.448,1629.42,-408.403,528.784,1620.37
15,0,,,,,,,,,,,,,-552.932,-175.958,955.198,-538.365,-221.822,895.961,-549.12,-221.492,805.788,-519.987,-160.026,783.763,-316.816,109.754,942.223,-306.97,165.172,962.849,-277.702,102.072,943.126,-268.091,157.609,964.132,-315.652,360.916,1627.79,-418.726,320.483,1622.29,-310.776,481.398,1629.41,-408.391,528.739,1620.38
16,0,,,,,,,,,,,,,-552.93,-175.952,955.208,-538.363,-221.829,895.958,-549.112,-221.48,805.78,-519.969,-160.049,783.745,-316.824,109.754,942.231,-306.962,165.178,962.836,-277.713,102.086,943.099,-268.083,157.619,964.138,-315.644,360.848,1627.77,-418.693,320.382,1622.08,-310.761,481.339,1629.41,-408.372,528.699,1620.37
17,0,,,,,,,,,,,,,-552.926,-175.955,955.205,-538.368,-221.843,895.964,-549.117,-221.492,805.783,-519.985,-160.043,783.751,-316.826,109.791,942.209,-306.956,165.181,962.841,-277.692,102.083,943.099,-268.08,157.602,964.146,-315.64,360.792,1627.75,-418.806,320.424,1622.23,-310.76,481.298,1629.37,-408.362,528.663,1620.36
18,0,,,,,,,,,,,,,-552.937,-175.977,955.197,-538.356,-221.825,895.959,-549.109,-221.485,805.785,-520.027,-160.017,783.733,-316.799,109.746,942.242,-306.944,165.186,962.855,-277.695,102.087,943.1,-268.07,157.609,964.161,-315.648,360.753,1627.72,-418.647,320.358,1622.22,-310.751,481.244,1629.37,-408.356,528.615,1620.36
19,0,,,,,,,,,,,,,-552.933,-175.972,955.209,-538.36,-221.821,895.953,-549.121,-221.494,805.778,-519.973,-160.045,783.769,-316.826,109.809,942.197,-306.945,165.215,962.853,-277.696,102.114,943.086,-268.071,157.627,964.157,-315.847,360.886,1627.54,-418.812,320.303,1622.3,-310.768,481.2,1629.35,-408.373,528.579,1620.36
20,0,,,,,,,,,,,,,-552.929,-175.967,955.19,-538.352,-221.818,895.952,-549.111,-221.482,805.779,-519.959,-160.053,783.769,-316.819,109.82,942.199,-306.93,165.23,962.844,-277.694,102.108,943.076,-268.075,157.628,964.165,-315.858,360.844,1627.52,-418.804,320.352,1622.12,-310.759,481.158,1629.36,-408.363,528.533,1620.36
21,0,,,,,,,,,,,,,-552.921,-175.95,955.199,-538.363,-221.821,895.958,-549.11,-221.485,805.783,-520.017,-160.033,783.735,-316.815,109.859,942.166,-306.932,165.227,962.846,-277.703,102.114,943.07,-268.072,157.631,964.162,-315.896,360.82,1627.51,-418.834,320.331,1622.1,-310.799,481.132,1629.35,-408.409,528.512,1620.39
22,0,,,,,,,,,,,,,-552.93,-175.97,955.206,-538.377,-221.845,895.962,-549.119,-221.48,805.78,-519.959,-160.048,783.762,-316.822,109.859,942.175,-306.928,165.242,962.857,-277.693,102.127,943.057,-268.064,157.663,964.15,-315.764,360.659,1627.64,-418.762,320.292,1622.07,-310.824,481.09,1629.34,-408.428,528.468,1620.38
23,0,,,,,,,,,,,,,-552.926,-175.954,955.207,-538.357,-221.824,895.954,-549.108,-221.482,805.784,-519.984,-160.041,783.754,-316.828,109.862,942.175,-306.926,165.265,962.842,-277.7,102.144,943.034,-268.051,157.665,964.127,-315.791,360.639,1627.64,-418.74,320.275,1622.06,-310.853,481.072,1629.35,-408.453,528.442,1620.41
24,0,,,,,,,,,,,,,-552.938,-175.982,955.211,-538.364,-221.828,895.953,-549.121,-221.495,805.792,-519.974,-160.015,783.771,-316.835,109.904,942.129,-306.933,165.288,962.836,-277.712,102.147,943.041,-268.066,157.664,964.145,-315.822,360.619,1627.65,-418.953,320.182,1622.25,-310.891,481.044,1629.37,-408.493,528.408,1620.41
25,0,,,,,,,,,,,,,-552.942,-175.981,955.21,-538.364,-221.836,895.959,-549.113,-221.49,805.778,-519.96,-160.045,783.763,-316.846,109.917,942.109,-306.918,165.305,962.81,-277.707,102.163,943.052,-268.067,157.672,964.136,-315.848,360.595,1627.67,-418.869,320.218,1622.13,-310.918,481.022,1629.39,-408.53,528.384,1620.41
26,0,,,,,,,,,,,,,-552.934,-175.978,955.205,-538.375,-221.844,895.961,-549.115,-221.486,805.775,-520.015,-160.051,783.736,-316.84,109.94,942.107,-306.917,165.322,962.81,-277.719,102.176,942.993,-268.065,157.688,964.135,-315.881,360.591,1627.68,-418.879,320.171,1622.19,-310.971,481.009,1629.42,-408.566,528.362,1620.44
27,0,,,,,,,,,,,,,-552.942,-175.971,955.207,-538.368,-221.841,895.969,-549.112,-221.491,805.776,-519.98,-160.033,783.768,-316.846,109.945,942.094,-306.912,165.328,962.797,-277.716,102.188,943.011,-268.052,157.696,964.13,-315.902,360.571,1627.71,-418.998,320.164,1622.2,-311.005,481.001,1629.45,-408.612,528.357,1620.47
28,0,,,,,,,,,,,,,-552.937,-175.963,955.227,-538.365,-221.825,895.958,-549.107,-221.48,805.778,-520.013,-160.036,783.732,-316.818,109.939,942.093,-306.897,165.351,962.783,-277.714,102.194,942.997,-268.054,157.698,964.125,-315.936,360.56,1627.74,-418.852,320.126,1622.02,-311.075,481,1629.46,-408.665,528.348,1620.47
29,0,,,,,,,,,,,,,-552.919,-175.959,955.209,-538.362,-221.826,895.956,-549.119,-221.49,805.793,-519.923,-160.054,783.774,-316.837,109.96,942.073,-306.889,165.355,962.794,-277.713,102.196,942.971,-268.035,157.699,964.133,-315.989,360.559,1627.77,-419.119,320.18,1622.17,-311.124,481.002,1629.5,-408.726,528.342,1620.49
30,0,,,,,,,,,,,,,-552.927,-175.961,955.2,-538.352,-221.828,895.958,-549.129,-221.497,805.789,-519.975,-160.05,783.75,-316.827,109.994,942.051,-306.871,165.376,962.801,-277.709,102.219,942.986,-268.034,157.708,964.143,-316.035,360.555,1627.79,-419.036,320.137,1622.21,-311.162,481.01,1629.51,-408.781,528.341,1620.5
31,0,,,,,,,,,,,,,-552.924,-175.96,955.196,-538.346,-221.813,895.957,-549.118,-221.478,805.794,-520,-160.031,783.747,-316.82,110.008,942.056,-306.862,165.404,962.807,-277.704,102.229,942.962,-268.027,157.732,964.138,-316.085,360.558,1627.81,-419.173,320.161,1622.23,-311.222,481.007,1629.53,-408.823,528.335,1620.5
32,0,,,,,,,,,,,,,-552.928,-175.967,955.216,-538.344,-221.808,895.961,-549.111,-221.489,805.784,-519.949,-160.022,783.775,-316.821,110.017,942.043,-306.848,165.409,962.796,-277.7,102.225,942.976,-268.015,157.722,964.151,-316.124,360.549,1627.84,-419.071,320.075,1622.07,-311.285,481.01,1629.54,-408.864,528.336,1620.5
33,0,,,,,,,,,,,,,-552.931,-175.955,955.2,-538.354,-221.809,895.951,-549.119,-221.487,805.794,-519.952,-160.038,783.777,-316.796,110.002,942.059,-306.823,165.437,962.794,-277.702,102.245,942.985,-268.006,157.738,964.144,-316.177,360.541,1627.86,-419.386,320.129,1622.37,-311.355,481.024,1629.56,-408.917,528.337,1620.49
34,0,,,,,,,,,,,,,-552.934,-175.967,955.209,-538.359,-221.817,895.956,-549.116,-221.487,805.78,-519.961,-160.055,783.766,-316.818,110.034,942.043,-306.832,165.421,962.831,-277.697,102.249,942.974,-267.987,157.744,964.159,-316.258,360.569,1627.88,-419.099,320.149,1622.05,-311.355,481.03,1629.6,-408.948,528.339,1620.47
35,0,,,,,,,,,,,,,-552.938,-175.967,955.216,-538.353,-221.818,895.959,-549.118,-221.483,805.785,-519.953,-160.039,783.771,-316.798,110.056,942.049,-306.812,165.425,962.832,-277.686,102.26,942.944,-267.965,157.742,964.172,-316.318,360.581,1627.9,-419.316,320.218,1622.21,-311.418,481.046,1629.6,-409,528.345,1620.47
36,0,,,,,,,,,,,,,-552.937,-175.965,955.218,-538.354,-221.802,895.954,-549.12,-221.49,805.771,-519.936,-160.047,783.789,-316.781,110.032,942.077,-306.813,165.437,962.85,-277.688,102.27,942.942,-267.961,157.749,964.162,-316.376,360.567,1627.92,-419.397,320.167,1622.36,-311.47,481.034,1629.59,-409.039,528.355,1620.47
37,0,,,,,,,,,,,,,-552.928,-175.967,955.213,-538.346,-221.811,895.953,-549.111,-221.478,805.785,-519.941,-160.04,783.778,-316.794,110.06,942.077,-306.803,165.437,962.853,-277.693,102.262,942.947,-267.961,157.734,964.2,-316.424,360.592,1627.95,-419.341,320.077,1622.3,-311.51,481.059,1629.62,-409.082,528.37,1620.47
38,0,,,,,,,,,,,,,-552.935,-175.973,955.196,-538.356,-221.826,895.962,-549.115,-221.496,805.786,-519.931,-160.041,783.766,-316.791,110.073,942.072,-306.794,165.434,962.863,-277.689,102.258,942.968,-267.96,157.742,964.207,-316.508,360.602,1627.98,-419.506,320.232,1622.3,-311.577,481.068,1629.63,-409.135,528.38,1620.47
39,0,,,,,,,,,,,,,-552.929,-175.958,955.218,-538.365,-221.826,895.958,-549.117,-221.493,805.794,-519.981,-160.062,783.735,-316.798,110.054,942.114,-306.793,165.427,962.888,-277.682,102.263,942.964,-267.961,157.731,964.217,-316.592,360.64,1627.99,-419.565,320.25,1622.34,-311.611,481.08,1629.68,-409.185,528.391,1620.47
40,0,,,,,,,,,,,,,-552.921,-175.963,955.226,-538.357,-221.84,895.959,-549.109,-221.479,805.769,-519.998,-160.045,783.749,-316.803,109.975,942.309,-306.792,165.414,962.892,-277.676,102.254,942.982,-267.944,157.724,964.222,-316.655,360.646,1628.02,-419.555,320.263,1622.34,-311.686,481.093,1629.67,-409.226,528.399,1620.47
41,0,,,,,,,,,,,,,-552.937,-175.974,955.198,-538.369,-221.836,895.96,-549.116,-221.489,805.779,-519.951,-160.058,783.778,-316.812,109.948,942.342,-306.806,165.399,962.92,-277.684,102.246,943.005,-267.95,157.723,964.24,-316.716,360.652,1628.07,-419.606,320.25,1622.41,-311.74,481.094,1629.69,-409.269,528.407,1620.48
42,0,,,,,,,,,,,,,-552.937,-175.969,955.21,-538.358,-221.819,895.956,-549.114,-221.485,805.786,-519.995,-160.036,783.743,-316.77,109.989,942.192,-306.79,165.407,962.925,-277.685,102.249,943.044,-267.948,157.716,964.246,-316.788,360.683,1628.07,-419.685,320.308,1622.39,-311.795,481.119,1629.71,-409.306,528.419,1620.48
43,0,,,,,,,,,,,,,-552.938,-175.976,955.196,-538.361,-221.834,895.958,-549.118,-221.497,805.787,-519.979,-160.045,783.758,-316.785,110.006,942.193,-306.801,165.396,962.936,-277.687,102.229,943.024,-267.953,157.711,964.258,-316.823,360.684,1628.12,-419.797,320.368,1622.33,-311.822,481.132,1629.74,-409.354,528.438,1620.48
44,0,,,,,,,,,,,,,-552.934,-175.951,955.192,-538.363,-221.827,895.961,-549.108,-221.486,805.784,-519.973,-160.04,783.778,-316.797,109.855,942.441,-306.807,165.374,962.947,-277.683,102.23,943.056,-267.959,157.713,964.256,-316.895,360.718,1628.13,-419.928,320.189,1622.44,-311.865,481.143,1629.78,-409.404,528.452,1620.49
45,0,,,,,,,,,,,,,-552.936,-175.964,955.206,-538.364,-221.817,895.951,-549.114,-221.478,805.776,-519.968,-160.037,783.763,-316.787,109.94,942.266,-306.816,165.371,962.972,-277.686,102.221,943.068,-267.961,157.693,964.275,-316.951,360.735,1628.16,-419.967,320.397,1622.43,-311.913,481.163,1629.76,-409.442,528.477,1620.48
46,0,,,,,,,,,,,,,-552.933,-175.954,955.208,-538.362,-221.835,895.954,-549.118,-221.491,805.783,-519.986,-160.035,783.758,-316.779,109.917,942.299,-306.806,165.354,962.999,-277.692,102.211,943.07,-267.963,157.681,964.285,-316.999,360.72,1628.19,-419.911,320.202,1622.41,-311.966,481.157,1629.77,-409.486,528.504,1620.47
47,0,,,,,,,,,,,,,-552.94,-175.98,955.199,-538.36,-221.829,895.959,-549.118,-221.484,805.785,-520.011,-160.026,783.739,-316.784,109.926,942.316,-306.82,165.334,963.012,-277.691,102.201,943.1,-267.961,157.68,964.31,-317.054,360.743,1628.2,-419.977,320.404,1622.46,-312.038,481.187,1629.75,-409.514,528.523,1620.47
48,0,,,,,,,,,,,,,-552.932,-175.964,955.211,-538.357,-221.829,895.951,-549.119,-221.488,805.783,-519.984,-160.033,783.757,-316.776,109.902,942.342,-306.826,165.324,962.994,-277.691,102.198,943.123,-267.961,157.681,964.319,-317.087,360.75,1628.2,-420.185,320.299,1622.41,-312.072,481.186,1629.76,-409.544,528.545,1620.46
49,0,,,,,,,,,,,,,-552.925,-175.953,955.203,-538.361,-221.826,895.961,-549.114,-221.49,805.782,-519.994,-160.053,783.726,-316.782,109.914,942.351,-306.826,165.305,963.05,-277.68,102.177,943.149,-267.972,157.66,964.323,-317.135,360.767,1628.21,-419.993,320.455,1622.41,-312.12,481.208,1629.75,-409.602,528.583,1620.46
50,0,,,,,,,,,,,,,-552.932,-175.963,955.21,-538.369,-221.836,895.962,-549.118,-221.485,805.787,-519.984,-160.035,783.749,-316.785,109.87,942.395,-306.829,165.275,963.076,-277.687,102.177,943.176,-267.962,157.657,964.34,-317.206,360.785,1628.21,-420.11,320.477,1622.45,-312.158,481.218,1629.74,-409.63,528.607,1620.45
51,0,,,,,,,,,,,,,-552.932,-175.972,955.207,-538.348,-221.816,895.956,-549.103,-221.483,805.772,-519.997,-160.033,783.742,-316.791,109.906,942.382,-306.828,165.264,963.098,-277.687,102.166,943.193,-267.965,157.637,964.353,-317.237,360.804,1628.23,-420.22,320.511,1622.47,-312.191,481.243,1629.73,-409.649,528.63,1620.45
52,0,,,,,,,,,,,,,-552.921,-175.945,955.204,-538.336,-221.803,895.956,-549.105,-221.478,805.784,-519.991,-160.046,783.755,-316.788,109.895,942.393,-306.83,165.246,963.121,-277.682,102.161,943.218,-267.96,157.642,964.366,-317.281,360.817,1628.23,-419.79,320.662,1622.07,-312.224,481.257,1629.74,-409.67,528.645,1620.45
53,0,,,,,,,,,,,,,-552.937,-175.973,955.205,-538.365,-221.831,895.954,-549.114,-221.486,805.784,-519.968,-160.038,783.759,-316.796,109.876,942.421,-306.839,165.244,963.137,-277.683,102.15,943.218,-267.965,157.617,964.391,-317.368,360.854,1628.24,-420.219,320.588,1622.38,-312.268,481.281,1629.74,-409.7,528.664,1620.45
54,0,,,,,,,,,,,,,-552.927,-175.959,955.208,-538.361,-221.824,895.956,-549.113,-221.472,805.781,-519.997,-160.048,783.748,-316.791,109.89,942.447,-306.838,165.248,963.161,-277.686,102.151,943.241,-267.957,157.611,964.401,-317.389,360.869,1628.23,-420.177,320.636,1622.34,-312.289,481.293,1629.73,-409.723,528.7,1620.44
55,0,,,,,,,,,,,,,-552.934,-175.958,955.194,-538.368,-221.834,895.954,-549.126,-221.507,805.79,-520.001,-160.044,783.761,-316.784,109.86,942.486,-306.837,165.222,963.181,-277.69,102.146,943.245,-267.958,157.617,964.433,-317.435,360.89,1628.26,-420.214,320.561,1622.45,-312.318,481.312,1629.74,-409.749,528.723,1620.44
56,0,,,,,,,,,,,,,-552.934,-175.949,955.21,-538.344,-221.806,895.951,-549.116,-221.482,805.789,-519.957,-160.035,783.765,-316.792,109.903,942.48,-306.827,165.232,963.205,-277.682,102.154,943.263,-267.955,157.622,964.43,-317.448,360.911,1628.27,-420.201,320.606,1622.41,-312.368,481.338,1629.73,-409.782,528.751,1620.44
57,0,,,,,,,,,,,,,-552.937,-175.963,955.209,-538.357,-221.829,895.952,-549.107,-221.485,805.783,-519.99,-160.045,783.765,-316.779,109.901,942.498,-306.809,165.221,963.239,-277.674,102.147,943.291,-267.935,157.611,964.46,-317.458,360.935,1628.28,-420.223,320.589,1622.49,-312.387,481.347,1629.75,-409.798,528.767,1620.44
58,0,,,,,,,,,,,,,-552.939,-175.974,955.207,-538.37,-221.839,895.962,-549.11,-221.487,805.789,-520.014,-160.046,783.741,-316.785,109.916,942.531,-306.816,165.223,963.265,-277.677,102.169,943.304,-267.941,157.642,964.467,-317.512,360.978,1628.29,-420.246,320.61,1622.51,-312.395,481.381,1629.76,-409.815,528.787,1620.43
59,0,,,,,,,,,,,,,-552.937,-175.975,955.2,-538.349,-221.816,895.949,-549.11,-221.486,805.79,-519.947,-160.023,783.785,-316.779,109.936,942.525,-306.796,165.226,963.296,-277.677,102.175,943.327,-267.927,157.634,964.506,-317.539,361.007,1628.31,-420.22,320.669,1622.46,-312.438,481.408,1629.76,-409.857,528.824,1620.43
60,0,,,,,,,,,,,,,-552.932,-175.976,955.199,-538.352,-221.825,895.95,-549.112,-221.481,805.781,-519.956,-160.007,783.774,-316.764,109.938,942.536,-306.784,165.22,963.331,-277.655,102.173,943.352,-267.911,157.628,964.53,-317.528,361.051,1628.32,-420.266,320.652,1622.53,-312.455,481.441,1629.77,-409.89,528.846,1620.44
61,0,,,,,,,,,,,,,-552.925,-175.97,955.204,-538.354,-221.814,895.959,-549.125,-221.481,805.792,-519.933,-160.049,783.775,-316.758,109.932,942.581,-306.774,165.235,963.349,-277.653,102.185,943.36,-267.898,157.637,964.56,-317.554,361.072,1628.32,-420.312,320.669,1622.54,-312.484,481.476,1629.76,-409.914,528.877,1620.44
62,0,,,,,,,,,,,,,-552.929,-175.968,955.207,-538.36,-221.828,895.954,-549.124,-221.489,805.782,-519.976,-160.053,783.751,-316.759,109.948,942.584,-306.766,165.257,963.355,-277.652,102.19,943.383,-267.891,157.655,964.564,-317.584,361.111,1628.32,-420.344,320.701,1622.54,-312.49,481.513,1629.78,-409.923,528.899,1620.44
63,0,,,,,,,,,,,,,-552.932,-175.961,955.21,-538.352,-221.813,895.949,-549.115,-221.488,805.786,-520.009,-160.053,783.741,-316.754,109.961,942.587,-306.763,165.259,963.382,-277.652,102.188,943.388,-267.887,157.649,964.555,-317.562,361.128,1628.34,-420.352,320.71,1622.52,-312.495,481.528,1629.8,-409.938,528.924,1620.45
64,0,,,,,,,,,,,,,-552.937,-175.966,955.193,-538.37,-221.827,895.956,-549.124,-221.495,805.788,-520.021,-160.041,783.758,-316.761,109.973,942.605,-306.766,165.259,963.365,-277.654,102.212,943.377,-267.889,157.666,964.571,-317.606,361.172,1628.32,-420.436,320.663,1622.66,-312.536,481.567,1629.8,-409.96,528.941,1620.46
65,0,,,,,,,,,,,,,-552.937,-175.969,955.207,-538.363,-221.821,895.963,-549.118,-221.485,805.787,-520.017,-160.031,783.763,-316.761,109.986,942.607,-306.764,165.281,963.36,-277.657,102.221,943.376,-267.887,157.677,964.566,-317.619,361.204,1628.3,-420.32,320.724,1622.49,-312.54,481.603,1629.79,-409.99,528.984,1620.46
66,0,,,,,,,,,,,,,-552.935,-175.968,955.209,-538.368,-221.814,895.962,-549.119,-221.488,805.784,-519.966,-160.034,783.763,-316.774,109.994,942.609,-306.771,165.277,963.388,-277.668,102.223,943.359,-267.892,157.669,964.582,-317.621,361.206,1628.31,-420.468,320.702,1622.65,-312.54,481.625,1629.79,-409.988,529,1620.45
67,0,,,,,,,,,,,,,-552.939,-175.976,955.202,-538.358,-221.826,895.958,-549.112,-221.474,805.773,-519.978,-160.03,783.758,-316.786,109.981,942.621,-306.779,165.292,963.383,-277.683,102.214,943.352,-267.91,157.695,964.58,-317.624,361.234,1628.3,-420.453,320.78,1622.57,-312.555,481.644,1629.8,-410.004,529.021,1620.46
68,0,,,,,,,,,,,,,-552.927,-175.97,955.208,-538.371,-221.838,895.957,-549.106,-221.476,805.773,-519.962,-160.04,783.768,-316.789,110.013,942.608,-306.783,165.303,963.379,-277.684,102.236,943.361,-267.909,157.7,964.577,-317.646,361.27,1628.27,-420.418,320.753,1622.61,-312.56,481.656,1629.79,-409.994,529.043,1620.45
69,0,,,,,,,,,,,,,-552.931,-175.973,955.205,-538.359,-221.82,895.961,-549.106,-221.487,805.772,-519.947,-160.058,783.771,-316.782,110.022,942.613,-306.763,165.318,963.388,-277.684,102.241,943.354,-267.899,157.724,964.576,-317.668,361.264,1628.28,-420.452,320.822,1622.52,-312.556,481.661,1629.79,-409.987,529.062,1620.45
70,0,,,,,,,,,,,,,-552.929,-175.956,955.2,-538.363,-221.833,895.952,-549.115,-221.481,805.784,-519.999,-160.019,783.767,-316.791,110.055,942.629,-306.77,165.323,963.376,-277.681,102.249,943.367,-267.893,157.715,964.593,-317.675,361.284,1628.26,-420.471,320.754,1622.67,-312.554,481.684,1629.78,-409.985,529.091,1620.45
71,0,,,,,,,,,,,,,-552.928,-175.971,955.202,-538.359,-221.822,895.963,-549.118,-221.481,805.784,-520.007,-160.024,783.751,-316.806,110.059,942.641,-306.764,165.331,963.388,-277.688,102.251,943.38,-267.897,157.721,964.605,-317.682,361.277,1628.27,-420.472,320.755,1622.62,-312.548,481.694,1629.77,-409.984,529.093,1620.43
72,0,,,,,,,,,,,,,-552.928,-175.967,955.192,-538.356,-221.82,895.959,-549.104,-221.471,805.776,-519.97,-160.012,783.772,-316.809,110.087,942.658,-306.76,165.362,963.39,-277.69,102.263,943.389,-267.874,157.749,964.63,-317.696,361.296,1628.25,-420.456,320.833,1622.59,-312.547,481.706,1629.75,-409.983,529.128,1620.43
73,0,,,,,,,,,,,,,-552.935,-175.962,955.216,-538.363,-221.829,895.961,-549.115,-221.484,805.774,-520.03,-160.005,783.759,-316.81,110.09,942.675,-306.749,165.369,963.43,-277.689,102.266,943.397,-267.864,157.737,964.661,-317.71,361.308,1628.23,-420.579,320.757,1622.61,-312.548,481.718,1629.73,-409.97,529.148,1620.42
