rec_time	UTC	Dikablis Professional_Eye Data_Original_Pupil X	Dikablis Professional_Eye Data_Original_Pupil Y	Dikablis Professional_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional_Eye Data_Original_Right Eye_Pupil Y
00:00:00.883	1440787367556	174.178	136.174	151.189	133.277		
00:00:00.888	1440787367561					197.168	139.07
00:00:00.899	1440787367572	174.203	135.541	151.22	132.628		
00:00:00.904	1440787367577					197.187	138.455
00:00:00.906	1440787367579						
00:00:00.916	1440787367589	174.142	136.102	151.216	133.236		
00:00:00.921	1440787367594					197.067	138.968
00:00:00.933	1440787367606	174.202	135.544	151.234	132.598		
00:00:00.938	1440787367611					197.171	138.489
00:00:00.940	1440787367613						
00:00:00.949	1440787367622	174.1	136.179	151.178	133.297		
00:00:00.954	1440787367627					197.022	139.061
00:00:00.966	1440787367639	174.18	135.547	151.245	132.675		
00:00:00.971	1440787367644					197.115	138.42
00:00:00.973	1440787367646						
00:00:00.983	1440787367656	174.096	136.126	151.171	133.236		
00:00:00.988	1440787367661					197.02	139.017
00:00:00.999	1440787367672	174.174	135.514	151.162	132.609		
00:00:01.004	1440787367677					197.186	138.419
00:00:01.006	1440787367679						
00:00:01.016	1440787367689	174.159	136.099	151.204	133.188		
00:00:01.021	1440787367694					197.113	139.009
00:00:01.033	1440787367706	174.179	135.486	151.199	132.572		
00:00:01.038	1440787367711					197.159	138.401
00:00:01.040	1440787367713						
00:00:01.049	1440787367722	174.171	136.127	151.249	133.22		
00:00:01.054	1440787367727					197.093	139.034
00:00:01.066	1440787367739	174.217	135.568	151.273	132.72		
00:00:01.071	1440787367744					197.161	138.415
00:00:01.073	1440787367746						
00:00:01.083	1440787367756	174.184	136.072	151.227	133.139		
00:00:01.088	1440787367761					197.14	139.006
00:00:01.099	1440787367772	174.298	135.47	151.297	132.509		
00:00:01.104	1440787367777					197.298	138.431
00:00:01.106	1440787367779						
00:00:01.116	1440787367789	174.328	135.999	151.367	133.053		
00:00:01.121	1440787367794					197.29	138.944
00:00:01.133	1440787367806	174.325	135.52	151.402	132.63		
00:00:01.138	1440787367811					197.248	138.41
00:00:01.140	1440787367813						
00:00:01.149	1440787367822	174.29	136.042	151.329	133.099		
00:00:01.154	1440787367827					197.252	138.984
00:00:01.166	1440787367839	174.356	135.5	151.411	132.556		
00:00:01.171	1440787367844					197.301	138.445
00:00:01.173	1440787367846						
00:00:01.183	1440787367856	174.342	136.027	151.471	133.148		
00:00:01.188	1440787367861					197.214	138.905
00:00:01.199	1440787367872	174.393	135.499	151.435	132.576		
00:00:01.204	1440787367877					197.35	138.422
00:00:01.206	1440787367879						
00:00:01.216	1440787367889	174.407	136.023	151.492	133.065		
00:00:01.221	1440787367894					197.322	138.981
00:00:01.233	1440787367906	174.459	135.492	151.525	132.556		
00:00:01.238	1440787367911					197.392	138.427
00:00:01.240	1440787367913						
00:00:01.249	1440787367922	174.499	136.094	151.652	133.188		
00:00:01.254	1440787367927					197.346	139.001
00:00:01.266	1440787367939	174.5	135.491	151.584	132.573		
00:00:01.271	1440787367944					197.417	138.41
00:00:01.273	1440787367946						
00:00:01.283	1440787367956	174.582	136.135	151.687	133.173		
00:00:01.288	1440787367961					197.478	139.097
00:00:01.299	1440787367972	174.595	135.516	151.683	132.569		
00:00:01.304	1440787367977					197.506	138.463
00:00:01.306	1440787367979						
00:00:01.316	1440787367989	174.598	136.162	151.671	133.185		
00:00:01.321	1440787367994					197.524	139.14
00:00:01.333	1440787368006	174.629	135.542	151.708	132.559		
00:00:01.338	1440787368011					197.55	138.526
00:00:01.340	1440787368013						
00:00:01.349	1440787368022	174.66	136.237	151.791	133.28		
00:00:01.354	1440787368027					197.528	139.194
00:00:01.366	1440787368039	174.609	135.545	151.767	132.574		
00:00:01.371	1440787368044					197.451	138.515
00:00:01.373	1440787368046						
00:00:01.383	1440787368056	174.69	136.2	151.716	133.187		
00:00:01.388	1440787368061					197.663	139.212
00:00:01.399	1440787368072	174.623	135.547	151.726	132.596		
00:00:01.404	1440787368077					197.52	138.498
00:00:01.406	1440787368079						
00:00:01.416	1440787368089	174.708	136.246	151.797	133.266		
00:00:01.421	1440787368094					197.62	139.226
00:00:01.433	1440787368106	174.724	135.652	151.82	132.705		
00:00:01.438	1440787368111					197.628	138.599
00:00:01.439	1440787368112						
00:00:01.440	1440787368113						
00:00:01.449	1440787368122	174.741	136.251	151.855	133.295		
00:00:01.454	1440787368127					197.627	139.206
00:00:01.466	1440787368139	174.734	135.568	151.859	132.594		
00:00:01.471	1440787368144					197.609	138.542
00:00:01.473	1440787368146						
00:00:01.483	1440787368156	174.8	136.256	151.903	133.296		
00:00:01.488	1440787368161					197.697	139.216
00:00:01.499	1440787368172	174.883	135.604	151.915	132.604		
00:00:01.504	1440787368177					197.852	138.603
00:00:01.506	1440787368179						
00:00:01.516	1440787368189	174.727	136.23	151.857	133.343		
00:00:01.521	1440787368194					197.597	139.116
00:00:01.533	1440787368206	174.776	135.74	151.84	132.843		
00:00:01.538	1440787368211					197.712	138.638
00:00:01.540	1440787368213						
00:00:01.549	1440787368222	174.77	136.36	151.843	133.422		
00:00:01.554	1440787368227					197.697	139.299
00:00:01.566	1440787368239	174.733	135.771	151.843	132.967		
00:00:01.571	1440787368244					197.623	138.575
00:00:01.573	1440787368246						
00:00:01.583	1440787368256	174.846	136.356	152.067	133.453		
00:00:01.588	1440787368261					197.625	139.26
00:00:01.599	1440787368272	174.759	135.748	151.921	132.893		
00:00:01.604	1440787368277					197.597	138.603
00:00:01.606	1440787368279						
00:00:01.616	1440787368289	174.764	136.363	151.968	133.46		
00:00:01.621	1440787368294					197.561	139.267
00:00:01.633	1440787368306	174.766	135.762	151.972	132.934		
00:00:01.638	1440787368311					197.561	138.591
00:00:01.640	1440787368313						
00:00:01.649	1440787368322	174.786	136.289	151.974	133.361		
00:00:01.654	1440787368327					197.597	139.217
00:00:01.666	1440787368339	174.738	135.781	151.839	132.962		
00:00:01.671	1440787368344					197.637	138.6
00:00:01.673	1440787368346						
00:00:01.683	1440787368356	174.683	136.321	151.819	133.428		
00:00:01.688	1440787368361					197.547	139.213
00:00:01.699	1440787368372	174.691	135.77	151.794	132.982		
00:00:01.704	1440787368377					197.587	138.558
00:00:01.706	1440787368379						
00:00:01.716	1440787368389	173.61	136.437	150.871	133.612		
00:00:01.721	1440787368394					196.349	139.261
00:00:01.733	1440787368406	173.965	135.757	151.028	132.857		
00:00:01.738	1440787368411					196.902	138.657
00:00:01.740	1440787368413						
00:00:01.749	1440787368422	174.253	136.336	151.437	133.547		
00:00:01.754	1440787368427					197.069	139.126
00:00:01.766	1440787368439	174.25	135.762	151.316	132.958		
00:00:01.771	1440787368444					197.184	138.566
00:00:01.773	1440787368446						
00:00:01.783	1440787368456	174.199	136.321	151.353	133.582		
00:00:01.788	1440787368461					197.044	139.061
00:00:01.799	1440787368472	174.27	135.734	151.378	132.95		
00:00:01.804	1440787368477					197.162	138.518
00:00:01.806	1440787368479						
00:00:01.816	1440787368489	174.211	136.304	151.35	133.54		
00:00:01.821	1440787368494					197.073	139.067
00:00:01.833	1440787368506	174.24	135.716	151.349	132.871		
00:00:01.838	1440787368511					197.132	138.562
00:00:01.839	1440787368512						
00:00:01.840	1440787368513						
00:00:01.849	1440787368522	174.095	136.316	151.192	133.573		
00:00:01.854	1440787368527					196.997	139.059
00:00:01.866	1440787368539	174.148	135.725	151.229	132.902		
00:00:01.871	1440787368544					197.066	138.549
00:00:01.873	1440787368546						
00:00:01.883	1440787368556	174.07	136.331	151.179	133.566		
00:00:01.888	1440787368561					196.961	139.096
00:00:01.899	1440787368572	174.153	135.815	151.258	132.958		
00:00:01.904	1440787368577					197.048	138.672
00:00:01.906	1440787368579						
00:00:01.916	1440787368589	174.07	136.373	151.191	133.648		
00:00:01.921	1440787368594					196.949	139.098
00:00:01.933	1440787368606	174.152	135.771	151.294	133.001		
00:00:01.938	1440787368611					197.01	138.541
00:00:01.940	1440787368613						
00:00:01.949	1440787368622	174.205	136.415	151.282	133.626		
00:00:01.954	1440787368627					197.128	139.204
00:00:01.966	1440787368639	174.143	135.862	151.216	133.108		
00:00:01.971	1440787368644					197.071	138.616
00:00:01.973	1440787368646						
00:00:01.983	1440787368656	174.154	136.39	151.283	133.654		
00:00:01.988	1440787368661					197.025	139.125
00:00:01.999	1440787368672	174.16	135.824	151.305	133.018		
00:00:02.004	1440787368677					197.015	138.629
00:00:02.006	1440787368679						
00:00:02.016	1440787368689	174.14	136.456	151.224	133.723		
00:00:02.021	1440787368694					197.055	139.189
00:00:02.033	1440787368706	174.161	135.833	151.308	133.052		
00:00:02.038	1440787368711					197.014	138.615
00:00:02.040	1440787368713						
00:00:02.049	1440787368722	174.069	136.436	151.12	133.738		
00:00:02.054	1440787368727					197.018	139.133
00:00:02.066	1440787368739	174.129	135.821	151.269	133.05		
00:00:02.071	1440787368744					196.99	138.592
00:00:02.073	1440787368746						
00:00:02.083	1440787368756	174.095	136.324	151.138	133.58		
00:00:02.088	1440787368761					197.053	139.069
00:00:02.099	1440787368772	174.124	135.75	151.199	132.992		
00:00:02.104	1440787368777					197.049	138.508
00:00:02.106	1440787368779						
00:00:02.116	1440787368789	174.19	136.375	151.21	133.569		
00:00:02.121	1440787368794					197.17	139.181
00:00:02.133	1440787368806	177.499	136.413	153.699	133.64		
00:00:02.138	1440787368811					201.299	139.186
00:00:02.140	1440787368813						
00:00:02.149	1440787368822	185.081	139.182	161.092	136.585		
00:00:02.154	1440787368827					209.07	141.779
00:00:02.166	1440787368839	191.045	141.74	167.321	138.902		
00:00:02.171	1440787368844					214.769	144.578
00:00:02.173	1440787368846						
00:00:02.183	1440787368856	197.198	146.646	173.974	143.924		
00:00:02.188	1440787368861					220.422	149.368
00:00:02.199	1440787368872	200.551	149.195	180.664	148.736		
00:00:02.204	1440787368877					220.438	149.654
00:00:02.206	1440787368879						
00:00:02.216	1440787368889	207.506	156.355	185.201	154.007		
00:00:02.221	1440787368894					229.811	158.703
00:00:02.233	1440787368906	212.275	160.561	190.06	158.192		
00:00:02.238	1440787368911					234.491	162.929
00:00:02.240	1440787368913						
00:00:02.249	1440787368922	216.041	165.207	194.047	163.01		
00:00:02.254	1440787368927					238.035	167.404
00:00:02.266	1440787368939	218.966	168.376	197.178	166.007		
00:00:02.271	1440787368944					240.753	170.745
00:00:02.273	1440787368946						
00:00:02.283	1440787368956	221.204	172.36	199.832	169.525		
00:00:02.288	1440787368961					242.577	175.194
00:00:02.299	1440787368972	222.859	173.802	201.723	171.04		
00:00:02.304	1440787368977					243.996	176.564
00:00:02.306	1440787368979						
00:00:02.316	1440787368989	225.385	176.458	204.018	173.871		
00:00:02.321	1440787368994					246.753	179.044
00:00:02.333	1440787369006	225.904	177.442	204.873	174.682		
00:00:02.338	1440787369011					246.934	180.202
00:00:02.340	1440787369013						
00:00:02.349	1440787369022	224.577	178.253	203.768	175.815		
00:00:02.354	1440787369027					245.385	180.691
00:00:02.366	1440787369039	222.35	175.406	201.812	173.04		
00:00:02.371	1440787369044					242.889	177.771
00:00:02.373	1440787369046						
00:00:02.383	1440787369056	221.003	172.7	200.242	170.168		
00:00:02.388	1440787369061					241.763	175.232
00:00:02.399	1440787369072	219.644	168.141	198.718	166.023		
00:00:02.404	1440787369077					240.57	170.259
00:00:02.406	1440787369079						
00:00:02.416	1440787369089	217.779	165.382	196.79	162.9		
00:00:02.421	1440787369094					238.768	167.863
00:00:02.433	1440787369106	218.715	164.106	197.518	161.377		
00:00:02.438	1440787369111					239.913	166.834
00:00:02.440	1440787369113						
00:00:02.449	1440787369122	217.845	163.909	197.429	161.276		
00:00:02.454	1440787369127					238.26	166.541
00:00:02.466	1440787369139	216.063	160.292	195.459	157.319		
00:00:02.471	1440787369144					236.666	163.264
00:00:02.473	1440787369146						
00:00:02.483	1440787369156	214.538	158.304	194.007	154.947		
00:00:02.488	1440787369161					235.07	161.661
00:00:02.499	1440787369172	212.637	155.192	192.206	151.311		
00:00:02.504	1440787369177					233.068	159.074
00:00:02.506	1440787369179						
00:00:02.516	1440787369189	210.489	156.696	190.505	152.231		
00:00:02.521	1440787369194					230.473	161.161
00:00:02.533	1440787369206	209.858	157.907	189.944	154.383		
00:00:02.538	1440787369211					229.773	161.431
00:00:02.540	1440787369213						
00:00:02.549	1440787369222	208.723	156.287	188.828	152.365		
00:00:02.554	1440787369227					228.619	160.21
00:00:02.566	1440787369239	207.465	154.053	187.258	149.794		
00:00:02.571	1440787369244					227.672	158.312
00:00:02.573	1440787369246						
00:00:02.583	1440787369256	206.245	152.901	185.902	148.346		
00:00:02.588	1440787369261					226.589	157.456
00:00:02.599	1440787369272	204.99	150.575	184.54	145.673		
00:00:02.604	1440787369277					225.44	155.477
00:00:02.606	1440787369279						
00:00:02.616	1440787369289	203.849	149.712	183.315	144.574		
00:00:02.621	1440787369294					224.384	154.849
00:00:02.633	1440787369306	202.954	147.966	182.224	142.252		
00:00:02.638	1440787369311					223.685	153.68
00:00:02.640	1440787369313						
00:00:02.649	1440787369322	205.224	149.32	184.536	143.839		
00:00:02.654	1440787369327					225.912	154.801
00:00:02.666	1440787369339	204.328	148.024	184.047	142.327		
00:00:02.671	1440787369344					224.609	153.722
00:00:02.673	1440787369346						
00:00:02.683	1440787369356	203.815	147.812	183.266	141.999		
00:00:02.688	1440787369361					224.364	153.625
00:00:02.699	1440787369372	203.204	146.26	182.467	140.221		
00:00:02.704	1440787369377					223.94	152.299
00:00:02.706	1440787369379						
00:00:02.716	1440787369389	202.832	146.298	181.99	140.093		
00:00:02.721	1440787369394					223.673	152.502
00:00:02.733	1440787369406	202.462	145.09	181.614	138.881		
00:00:02.738	1440787369411					223.309	151.3
00:00:02.740	1440787369413						
00:00:02.749	1440787369422	202.308	145.212	181.452	139.013		
00:00:02.754	1440787369427					223.164	151.412
00:00:02.766	1440787369439	202.315	144.323	181.382	137.922		
00:00:02.771	1440787369444					223.249	150.723
00:00:02.773	1440787369446						
00:00:02.783	1440787369456	202.176	144.706	181.263	138.303		
00:00:02.788	1440787369461					223.089	151.11
00:00:02.799	1440787369472	202.021	143.889	181.052	137.453		
00:00:02.804	1440787369477					222.99	150.325
00:00:02.806	1440787369479						
00:00:02.816	1440787369489	201.957	144.246	181.01	137.861		
00:00:02.821	1440787369494					222.903	150.63
00:00:02.833	1440787369506	201.917	143.502	180.999	137.063		
00:00:02.838	1440787369511					222.836	149.941
00:00:02.840	1440787369513						
00:00:02.849	1440787369522	201.874	144.017	180.88	137.695		
00:00:02.854	1440787369527					222.868	150.338
00:00:02.866	1440787369539	201.766	143.273	180.678	136.931		
00:00:02.871	1440787369544					222.854	149.616
00:00:02.873	1440787369546						
00:00:02.883	1440787369556	201.679	143.83	180.615	137.462		
00:00:02.888	1440787369561					222.743	150.197
00:00:02.899	1440787369572	201.669	143.203	180.619	136.832		
00:00:02.904	1440787369577					222.719	149.574
00:00:02.906	1440787369579						
00:00:02.916	1440787369589	201.606	143.762	180.554	137.503		
00:00:02.921	1440787369594					222.657	150.02
00:00:02.933	1440787369606	201.623	143.287	180.576	136.888		
00:00:02.938	1440787369611					222.671	149.685
00:00:02.939	1440787369612						
00:00:02.940	1440787369613						
00:00:02.949	1440787369622	201.473	143.801	180.529	137.354		
00:00:02.954	1440787369627					222.417	150.248
00:00:02.966	1440787369639	201.377	143.106	180.338	136.529		
00:00:02.971	1440787369644					222.417	149.682
00:00:02.972	1440787369645						
00:00:02.973	1440787369646						
00:00:02.983	1440787369656	201.082	143.699	180.123	137.155		
00:00:02.988	1440787369661					222.04	150.242
00:00:02.999	1440787369672	200.841	142.923	179.863	136.254		
00:00:03.004	1440787369677					221.82	149.591
00:00:03.006	1440787369679						
00:00:03.016	1440787369689	200.582	143.361	179.585	136.623		
00:00:03.021	1440787369694					221.579	150.098
00:00:03.033	1440787369706	200.265	142.71	179.298	135.895		
00:00:03.038	1440787369711					221.231	149.525
00:00:03.040	1440787369713						
00:00:03.049	1440787369722	200.168	143.422	179.151	136.575		
00:00:03.054	1440787369727					221.184	150.269
00:00:03.066	1440787369739	200.03	143.892	179.184	136.83		
00:00:03.071	1440787369744					220.875	150.954
00:00:03.073	1440787369746						
00:00:03.083	1440787369756	199.87	145.213	179.071	138.448		
00:00:03.088	1440787369761					220.668	151.979
00:00:03.099	1440787369772	196.507	145.58	178.919	137.944		
00:00:03.104	1440787369777					214.096	153.217
00:00:03.106	1440787369779						
00:00:03.116	1440787369789	193.188	148.266	172.28	143.315		
00:00:03.121	1440787369794					214.096	153.217
00:00:03.133	1440787369806	193.188	148.266	172.28	143.315		
00:00:03.138	1440787369811					214.096	153.217
00:00:03.140	1440787369813						
00:00:03.149	1440787369822	193.188	148.266	172.28	143.315		
00:00:03.154	1440787369827					214.096	153.217
00:00:03.166	1440787369839	193.188	148.266	172.28	143.315		
00:00:03.171	1440787369844					214.096	153.217
00:00:03.173	1440787369846						
00:00:03.183	1440787369856	193.188	148.266	172.28	143.315		
00:00:03.188	1440787369861					214.096	153.217
00:00:03.199	1440787369872	193.188	148.266	172.28	143.315		
00:00:03.204	1440787369877					214.096	153.217
00:00:03.206	1440787369879						
00:00:03.216	1440787369889	193.188	148.266	172.28	143.315		
00:00:03.221	1440787369894					214.096	153.217
00:00:03.233	1440787369906	193.188	148.266	172.28	143.315		
00:00:03.238	1440787369911					214.096	153.217
00:00:03.240	1440787369913						
00:00:03.249	1440787369922	193.188	148.266	172.28	143.315		
00:00:03.254	1440787369927					214.096	153.217
00:00:03.266	1440787369939	193.188	148.266	172.28	143.315		
00:00:03.271	1440787369944					214.096	153.217
00:00:03.273	1440787369946						
00:00:03.283	1440787369956	193.188	148.266	172.28	143.315		
00:00:03.288	1440787369961					214.096	153.217
00:00:03.299	1440787369972	193.188	148.266	172.28	143.315		
00:00:03.304	1440787369977					214.096	153.217
00:00:03.306	1440787369979						
00:00:03.316	1440787369989	193.188	148.266	172.28	143.315		
00:00:03.321	1440787369994					214.096	153.217
00:00:03.333	1440787370006	193.188	148.266	172.28	143.315		
00:00:03.338	1440787370011					214.096	153.217
00:00:03.340	1440787370013						
00:00:03.349	1440787370022	193.188	148.266	172.28	143.315		
00:00:03.354	1440787370027					214.096	153.217
00:00:03.366	1440787370039	193.188	148.266	172.28	143.315		
00:00:03.371	1440787370044					214.096	153.217
00:00:03.373	1440787370046						
00:00:03.383	1440787370056	193.188	148.266	172.28	143.315		
00:00:03.388	1440787370061					214.096	153.217
00:00:03.399	1440787370072	193.188	148.266	172.28	143.315		
00:00:03.404	1440787370077					214.096	153.217
00:00:03.406	1440787370079						
00:00:03.416	1440787370089	193.188	148.266	172.28	143.315		
00:00:03.421	1440787370094					214.096	153.217
00:00:03.433	1440787370106	193.188	148.266	172.28	143.315		
00:00:03.438	1440787370111					214.096	153.217
00:00:03.440	1440787370113						
00:00:03.449	1440787370122	193.188	148.266	172.28	143.315		
00:00:03.454	1440787370127					214.096	153.217
00:00:03.466	1440787370139	193.188	148.266	172.28	143.315		
00:00:03.471	1440787370144					214.096	153.217
00:00:03.473	1440787370146						
00:00:03.483	1440787370156	193.188	148.266	172.28	143.315		
00:00:03.488	1440787370161					214.096	153.217
00:00:03.499	1440787370172	193.188	148.266	172.28	143.315		
00:00:03.504	1440787370177					214.096	153.217
00:00:03.506	1440787370179						
00:00:03.516	1440787370189	193.188	148.266	172.28	143.315		
00:00:03.521	1440787370194					214.096	153.217
00:00:03.533	1440787370206	193.188	148.266	172.28	143.315		
00:00:03.538	1440787370211					214.096	153.217
00:00:03.539	1440787370212						
00:00:03.540	1440787370213						
00:00:03.549	1440787370222	193.188	148.266	172.28	143.315		
00:00:03.554	1440787370227					214.096	153.217
00:00:03.566	1440787370239	193.051	147.75	172.11	142.853		
00:00:03.571	1440787370244					213.992	152.648
00:00:03.573	1440787370246						
00:00:03.583	1440787370256	192.82	148.273	171.972	143.483		
00:00:03.588	1440787370261					213.668	153.063
00:00:03.599	1440787370272	192.968	148.203	172.179	143.377		
00:00:03.604	1440787370277					213.757	153.029
00:00:03.606	1440787370279						
00:00:03.616	1440787370289	192.709	149.225	172.062	144.662		
00:00:03.621	1440787370294					213.356	153.787
00:00:03.633	1440787370306	192.215	148.537	171.439	144.022		
00:00:03.638	1440787370311					212.991	153.052
00:00:03.640	1440787370313						
00:00:03.649	1440787370322	191.911	148.942	171.209	144.606		
00:00:03.654	1440787370327					212.613	153.278
00:00:03.666	1440787370339	191.626	148.511	170.813	144.117		
00:00:03.671	1440787370344					212.439	152.904
00:00:03.673	1440787370346						
00:00:03.683	1440787370356	191.166	148.996	170.416	144.845		
00:00:03.688	1440787370361					211.915	153.148
00:00:03.699	1440787370372	190.937	148.367	170.143	144.203		
00:00:03.704	1440787370377					211.731	152.53
00:00:03.706	1440787370379						
00:00:03.716	1440787370389	190.654	148.923	169.896	144.992		
00:00:03.721	1440787370394					211.413	152.854
00:00:03.733	1440787370406	190.52	148.268	169.744	144.466		
