rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:02.189	1440787052302			156.025	136.21		
00:00:02.200	1440787052313	177.803	138.372			199.606	141.21
00:00:02.205	1440787052318			155.999	135.534		
00:00:02.217	1440787052330	177.818	138.4			199.658	140.531
00:00:02.218	1440787052331						
00:00:02.222	1440787052335			155.978	136.269		
00:00:02.234	1440787052347	177.781	138.414			199.614	141.175
00:00:02.239	1440787052352			155.948	135.652		
00:00:02.250	1440787052363	177.8	138.437			199.702	140.609
00:00:02.252	1440787052365						
00:00:02.255	1440787052368			155.898	136.266		
00:00:02.267	1440787052380	177.844	138.462			199.661	141.215
00:00:02.272	1440787052385			156.026	135.71		
00:00:02.284	1440787052397	177.806	138.407			199.685	140.567
00:00:02.285	1440787052398						
00:00:02.289	1440787052402			155.927	136.247		
00:00:02.300	1440787052413	177.917	138.466			199.765	141.183
00:00:02.305	1440787052418			156.068	135.749		
00:00:02.317	1440787052430	177.833	138.374			199.715	140.506
00:00:02.318	1440787052431						
00:00:02.322	1440787052435			155.951	136.242		
00:00:02.334	1440787052447	177.917	138.495			199.837	141.243
00:00:02.339	1440787052452			155.997	135.747		
00:00:02.350	1440787052463	177.913	138.422			199.783	140.532
00:00:02.352	1440787052465						
00:00:02.355	1440787052468			156.042	136.313		
00:00:02.367	1440787052480	177.958	138.508			199.867	141.286
00:00:02.372	1440787052485			156.05	135.729		
00:00:02.384	1440787052497	177.971	138.408			199.866	140.523
00:00:02.385	1440787052498						
00:00:02.389	1440787052502			156.075	136.292		
00:00:02.400	1440787052513	178.009	138.476			199.895	141.227
00:00:02.405	1440787052518			156.124	135.724		
00:00:02.417	1440787052530	178.023	138.359			199.945	140.431
00:00:02.418	1440787052531						
00:00:02.422	1440787052535			156.101	136.287		
00:00:02.434	1440787052547	178.073	138.372			200.072	141.159
00:00:02.439	1440787052552			156.074	135.584		
00:00:02.450	1440787052563	178.003	138.349			199.936	140.398
00:00:02.452	1440787052565						
00:00:02.455	1440787052568			156.071	136.3		
00:00:02.467	1440787052580	178.068	138.432			200.076	141.157
00:00:02.472	1440787052585			156.06	135.707		
00:00:02.484	1440787052597	178.132	138.316			200.145	140.361
00:00:02.485	1440787052598						
00:00:02.489	1440787052602			156.119	136.272		
00:00:02.500	1440787052613	178.6	138.789			200.306	141.354
00:00:02.505	1440787052618			156.893	136.224		
00:00:02.517	1440787052630	183.783	141.554			204.296	142.463
00:00:02.518	1440787052631						
00:00:02.522	1440787052635			163.27	140.644		
00:00:02.534	1440787052647	192.468	147.221			212.326	148.106
00:00:02.539	1440787052652			172.609	146.336		
00:00:02.550	1440787052663	201.005	154.332			220.195	154.162
00:00:02.552	1440787052665						
00:00:02.555	1440787052668			181.815	154.502		
00:00:02.567	1440787052680	207.727	161.021			226.953	161.763
00:00:02.572	1440787052685			188.501	160.279		
00:00:02.584	1440787052697	213.322	166.656			232.589	167.248
00:00:02.585	1440787052698						
00:00:02.589	1440787052702			194.054	166.065		
00:00:02.600	1440787052713	217.085	170.702			236.841	172.783
00:00:02.605	1440787052718			197.329	168.621		
00:00:02.617	1440787052730	220.916	174.41			240.657	175.972
00:00:02.618	1440787052731						
00:00:02.622	1440787052735			201.176	172.848		
00:00:02.634	1440787052747	224.409	178.213			244.607	180.3
00:00:02.639	1440787052752			204.211	176.125		
00:00:02.650	1440787052763	225.464	181.886			245.144	184.177
00:00:02.652	1440787052765						
00:00:02.655	1440787052768			205.785	179.596		
00:00:02.667	1440787052780	227.37	183.726			246.816	186.928
00:00:02.672	1440787052785			207.924	180.524		
00:00:02.684	1440787052797	228.783	184.849			248.576	187.788
00:00:02.685	1440787052798						
00:00:02.689	1440787052802			208.99	181.909		
00:00:02.700	1440787052813	227.428	183.158			247.771	187.435
00:00:02.705	1440787052818			207.086	178.881		
00:00:02.717	1440787052830	225.485	178.727			245.898	182.589
00:00:02.718	1440787052831						
00:00:02.722	1440787052835			205.072	174.865		
00:00:02.734	1440787052847	223.966	173.33			244.922	177.422
00:00:02.739	1440787052852			203.01	169.237		
00:00:02.750	1440787052863	221.585	168.573			242.77	172.141
00:00:02.752	1440787052865						
00:00:02.755	1440787052868			200.401	165.005		
00:00:02.767	1440787052880	219.04	164.666			239.839	169.281
00:00:02.772	1440787052885			198.241	160.051		
00:00:02.784	1440787052897	217.178	160.575			237.806	164.657
00:00:02.785	1440787052898						
00:00:02.789	1440787052902			196.551	156.493		
00:00:02.800	1440787052913	217.718	161.329			237.506	164.981
00:00:02.805	1440787052918			197.931	157.677		
00:00:02.817	1440787052930	215.984	160.004			236.213	164.203
00:00:02.818	1440787052931						
00:00:02.822	1440787052935			195.754	155.805		
00:00:02.834	1440787052947	213.632	156.476			233.491	161.559
00:00:02.839	1440787052952			193.773	151.392		
00:00:02.850	1440787052963	211.731	153.497			231.754	158.307
00:00:02.852	1440787052965						
00:00:02.855	1440787052968			191.708	148.687		
00:00:02.867	1440787052980	210.09	151.027			230.289	156.911
00:00:02.872	1440787052985			189.892	145.143		
00:00:02.884	1440787052997	208.775	149.333			228.547	154.844
00:00:02.885	1440787052998						
00:00:02.889	1440787053002			189.003	143.822		
00:00:02.900	1440787053013	211.343	149.87			229.959	155.23
00:00:02.905	1440787053018			192.728	144.509		
00:00:02.917	1440787053030	212.785	149.923			232.445	155.425
00:00:02.918	1440787053031						
00:00:02.922	1440787053035			193.125	144.42		
00:00:02.934	1440787053047	211.19	148.462			230.812	155.014
00:00:02.939	1440787053052			191.569	141.909		
00:00:02.950	1440787053063	210.495	147.376			230.186	153.417
00:00:02.952	1440787053065						
00:00:02.955	1440787053068			190.804	141.335		
00:00:02.967	1440787053080	209.803	146.382			229.554	153.229
00:00:02.972	1440787053085			190.051	139.536		
00:00:02.984	1440787053097	209.317	145.571			229.051	151.845
00:00:02.985	1440787053098						
00:00:02.989	1440787053102			189.584	139.296		
