Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
165,0,,,,,,,,,,,,,-559.544,-168.931,955.316,-542.584,-213.755,895.888,-553.988,-214.186,805.927,-528.619,-151.624,783.487,-266.638,149.11,962.168,-276.45,93.822,941.456,-304.653,158.861,956.115,-314.782,103.275,935.863,-322.849,357.487,1620.26,-426.749,321.477,1613.52,-313.012,477.222,1630.21,-408.806,528.711,1626.13
166,0,,,,,,,,,,,,,-559.54,-168.935,955.33,-542.573,-213.748,895.887,-553.99,-214.2,805.946,-528.659,-151.587,783.468,-266.639,149.123,962.15,-276.474,93.8204,941.461,-304.656,158.847,956.11,-314.783,103.405,935.714,-322.826,357.431,1620.28,-426.796,321.536,1613.59,-313.017,477.193,1630.23,-408.799,528.698,1626.13
167,0,,,,,,,,,,,,,-559.537,-168.927,955.309,-542.562,-213.742,895.89,-553.995,-214.213,805.938,-528.628,-151.616,783.463,-266.639,149.117,962.17,-276.479,93.8199,941.466,-304.663,158.842,956.102,-314.784,103.261,935.864,-322.841,357.43,1620.28,-427.078,321.518,1613.72,-313.013,477.158,1630.24,-408.81,528.671,1626.15
168,0,,,,,,,,,,,,,-559.53,-168.925,955.325,-542.565,-213.745,895.898,-553.99,-214.193,805.939,-528.627,-151.608,783.464,-266.632,149.091,962.183,-276.467,93.8165,941.462,-304.666,158.846,956.112,-314.778,103.401,935.736,-322.761,357.381,1620.28,-427.128,321.463,1613.77,-313.028,477.155,1630.25,-408.815,528.654,1626.15
169,0,,,,,,,,,,,,,-559.523,-168.924,955.308,-542.563,-213.751,895.884,-553.988,-214.195,805.927,-528.681,-151.601,783.44,-266.647,149.086,962.172,-276.485,93.8102,941.471,-304.671,158.835,956.116,-314.795,103.272,935.883,-322.748,357.312,1620.35,-427.168,321.401,1613.79,-313.034,477.124,1630.26,-408.818,528.639,1626.17
170,0,,,,,,,,,,,,,-559.539,-168.93,955.333,-542.563,-213.745,895.888,-553.998,-214.196,805.935,-528.624,-151.616,783.5,-266.659,149.101,962.17,-276.492,93.815,941.467,-304.682,158.838,956.126,-314.799,103.397,935.734,-322.765,357.328,1620.32,-427.076,321.372,1613.83,-313.018,477.119,1630.29,-408.828,528.622,1626.18
171,0,,,,,,,,,,,,,-559.533,-168.925,955.321,-542.568,-213.743,895.889,-554.004,-214.205,805.937,-528.659,-151.59,783.441,-266.665,149.096,962.17,-276.492,93.8148,941.461,-304.682,158.833,956.114,-314.811,103.254,935.817,-322.754,357.327,1620.35,-427.115,321.485,1613.75,-313.015,477.114,1630.32,-408.822,528.59,1626.21
172,0,,,,,,,,,,,,,-559.541,-168.939,955.327,-542.573,-213.752,895.884,-553.987,-214.197,805.942,-528.637,-151.611,783.468,-266.662,149.088,962.172,-276.486,93.7963,941.472,-304.684,158.816,956.105,-314.802,103.226,935.886,-322.768,357.299,1620.36,-427.171,321.413,1613.77,-313.019,477.096,1630.33,-408.824,528.586,1626.22
173,0,,,,,,,,,,,,,-559.548,-168.937,955.318,-542.574,-213.757,895.895,-553.984,-214.189,805.935,-528.67,-151.618,783.455,-266.672,149.099,962.148,-276.485,93.7919,941.462,-304.694,158.816,956.083,-314.799,103.352,935.73,-322.747,357.278,1620.38,-427.14,321.204,1613.8,-313.018,477.071,1630.37,-408.821,528.578,1626.24
174,0,,,,,,,,,,,,,-559.553,-168.943,955.336,-542.572,-213.75,895.883,-554.01,-214.209,805.947,-528.635,-151.623,783.476,-266.69,149.082,962.14,-276.504,93.7814,941.454,-304.719,158.808,956.074,-314.807,103.344,935.705,-322.765,357.255,1620.41,-427.137,321.366,1613.76,-313.004,477.063,1630.38,-408.827,528.559,1626.25
175,0,,,,,,,,,,,,,-559.533,-168.925,955.321,-542.575,-213.749,895.888,-553.997,-214.191,805.932,-528.611,-151.619,783.494,-266.694,149.074,962.127,-276.509,93.7658,941.456,-304.722,158.794,956.079,-314.811,103.332,935.704,-322.764,357.251,1620.41,-427.273,321.334,1613.91,-312.993,477.035,1630.41,-408.803,528.539,1626.28
176,0,,,,,,,,,,,,,-559.534,-168.929,955.318,-542.566,-213.752,895.89,-553.997,-214.212,805.935,-528.633,-151.622,783.459,-266.695,149.074,962.107,-276.498,93.7644,941.451,-304.715,158.775,956.058,-314.806,103.306,935.705,-322.771,357.232,1620.41,-427.336,321.312,1613.94,-312.974,477.024,1630.42,-408.779,528.528,1626.29
177,0,,,,,,,,,,,,,-559.515,-168.914,955.3,-542.559,-213.749,895.888,-553.996,-214.198,805.936,-528.635,-151.626,783.474,-266.706,149.067,962.119,-276.498,93.7768,941.447,-304.719,158.781,956.048,-314.814,103.316,935.695,-322.77,357.234,1620.4,-426.812,321.397,1613.56,-312.957,477,1630.44,-408.767,528.519,1626.29
178,0,,,,,,,,,,,,,-559.53,-168.929,955.312,-542.558,-213.742,895.884,-553.987,-214.206,805.943,-528.636,-151.608,783.457,-266.702,149.077,962.113,-276.497,93.7735,941.448,-304.723,158.792,956.045,-314.817,103.177,935.826,-322.737,357.206,1620.39,-427.011,321.276,1613.69,-312.946,476.973,1630.46,-408.736,528.518,1626.31
179,0,,,,,,,,,,,,,-559.531,-168.935,955.324,-542.571,-213.749,895.892,-554.002,-214.204,805.947,-528.647,-151.607,783.456,-266.694,149.086,962.107,-276.497,93.7849,941.452,-304.722,158.797,956.037,-314.807,103.196,935.858,-322.731,357.229,1620.35,-427.104,321.34,1613.79,-312.917,476.971,1630.42,-408.705,528.512,1626.29
180,0,,,,,,,,,,,,,-559.542,-168.934,955.31,-542.565,-213.745,895.892,-553.998,-214.188,805.936,-528.677,-151.604,783.449,-266.675,149.099,962.114,-276.479,93.7887,941.453,-304.705,158.826,956.039,-314.792,103.352,935.696,-322.729,357.226,1620.31,-427.116,321.121,1613.8,-312.897,476.95,1630.41,-408.68,528.508,1626.28
181,0,,,,,,,,,,,,,-559.542,-168.932,955.326,-542.581,-213.754,895.886,-553.995,-214.189,805.93,-528.643,-151.608,783.472,-266.658,149.103,962.11,-276.469,93.8041,941.459,-304.688,158.834,956.034,-314.779,103.358,935.695,-322.675,357.224,1620.29,-427.107,321.23,1613.78,-312.851,476.956,1630.39,-408.636,528.508,1626.26
182,0,,,,,,,,,,,,,-559.54,-168.925,955.309,-542.573,-213.758,895.895,-553.986,-214.195,805.94,-528.62,-151.605,783.488,-266.646,149.119,962.115,-276.463,93.8177,941.451,-304.676,158.837,956.044,-314.772,103.37,935.701,-322.655,357.218,1620.28,-426.964,321.233,1613.66,-312.833,476.944,1630.37,-408.61,528.506,1626.26
183,0,,,,,,,,,,,,,-559.54,-168.928,955.327,-542.573,-213.754,895.891,-554.01,-214.212,805.95,-528.625,-151.614,783.479,-266.643,149.112,962.138,-276.458,93.8213,941.445,-304.667,158.844,956.041,-314.764,103.392,935.683,-322.636,357.227,1620.25,-426.987,321.271,1613.79,-312.809,476.937,1630.34,-408.574,528.5,1626.24
184,0,,,,,,,,,,,,,-559.543,-168.939,955.331,-542.573,-213.757,895.889,-553.983,-214.186,805.931,-528.613,-151.623,783.49,-266.618,149.12,962.127,-276.434,93.8275,941.42,-304.651,158.867,956.042,-314.759,103.403,935.689,-322.569,357.208,1620.24,-426.951,321.206,1613.76,-312.768,476.939,1630.33,-408.538,528.513,1626.22
185,0,,,,,,,,,,,,,-559.531,-168.927,955.321,-542.564,-213.745,895.889,-553.988,-214.192,805.936,-528.598,-151.617,783.494,-266.613,149.138,962.122,-276.437,93.8361,941.43,-304.642,158.857,956.047,-314.766,103.352,935.691,-322.534,357.236,1620.2,-426.924,321.194,1613.66,-312.751,476.951,1630.29,-408.496,528.516,1626.21
186,0,,,,,,,,,,,,,-559.537,-168.92,955.323,-542.558,-213.747,895.896,-553.995,-214.198,805.944,-528.629,-151.626,783.477,-266.628,149.129,962.109,-276.448,93.8357,941.401,-304.643,158.888,956.038,-314.775,103.238,935.748,-322.467,357.227,1620.19,-426.925,321.204,1613.7,-312.722,476.979,1630.25,-408.469,528.525,1626.2
187,0,,,,,,,,,,,,,-559.521,-168.927,955.33,-542.557,-213.745,895.89,-553.976,-214.189,805.94,-528.662,-151.602,783.456,-266.634,149.153,962.083,-276.458,93.843,941.412,-304.648,158.884,956.007,-314.762,103.285,935.806,-322.557,357.291,1620.18,-426.874,321.233,1613.81,-312.674,476.992,1630.23,-408.451,528.535,1626.19
188,0,,,,,,,,,,,,,-559.539,-168.944,955.332,-542.57,-213.753,895.894,-553.986,-214.19,805.935,-528.611,-151.634,783.496,-266.633,149.14,962.08,-276.448,93.8373,941.393,-304.64,158.894,955.983,-314.772,103.247,935.782,-322.52,357.326,1620.13,-426.817,321.312,1613.7,-312.645,477.024,1630.2,-408.432,528.54,1626.18
189,0,,,,,,,,,,,,,-559.547,-168.935,955.324,-542.571,-213.744,895.895,-553.997,-214.22,805.939,-528.621,-151.632,783.5,-266.631,149.154,962.056,-276.456,93.8429,941.376,-304.656,158.897,955.967,-314.79,103.251,935.736,-322.51,357.379,1620.06,-426.71,321.354,1613.75,-312.635,477.057,1630.16,-408.41,528.557,1626.16
190,0,,,,,,,,,,,,,-559.54,-168.945,955.322,-542.564,-213.747,895.879,-553.992,-214.192,805.93,-528.624,-151.616,783.481,-266.642,149.163,962.04,-276.466,93.8393,941.375,-304.659,158.904,955.947,-314.775,103.424,935.601,-322.344,357.342,1620.06,-426.724,321.212,1613.65,-312.603,477.087,1630.15,-408.388,528.557,1626.15
191,0,,,,,,,,,,,,,-559.55,-168.948,955.333,-542.569,-213.749,895.887,-554.001,-214.201,805.954,-528.649,-151.61,783.47,-266.654,149.157,962.035,-276.472,93.8583,941.348,-304.665,158.905,955.946,-314.785,103.428,935.587,-322.299,357.389,1620.06,-426.697,321.297,1613.64,-312.596,477.11,1630.12,-408.371,528.582,1626.15
192,0,,,,,,,,,,,,,-559.551,-168.945,955.313,-542.564,-213.749,895.893,-553.992,-214.205,805.939,-528.625,-151.612,783.478,-266.657,149.176,962.017,-276.466,93.8633,941.339,-304.662,158.915,955.921,-314.786,103.325,935.731,-322.238,357.427,1620.04,-426.677,321.219,1613.69,-312.57,477.153,1630.08,-408.365,528.598,1626.14
193,0,,,,,,,,,,,,,-559.537,-168.943,955.333,-542.566,-213.755,895.89,-553.989,-214.194,805.937,-528.68,-151.609,783.428,-266.643,149.178,962.004,-276.473,93.8737,941.334,-304.655,158.925,955.897,-314.777,103.449,935.544,-322.205,357.455,1620.03,-426.629,321.335,1613.66,-312.551,477.185,1630.08,-408.354,528.615,1626.14
194,0,,,,,,,,,,,,,-559.54,-168.94,955.326,-542.566,-213.751,895.889,-553.988,-214.194,805.931,-528.669,-151.594,783.455,-266.649,149.184,961.996,-276.471,93.8809,941.318,-304.653,158.93,955.889,-314.791,103.298,935.723,-322.185,357.505,1620.01,-426.411,321.364,1613.55,-312.523,477.215,1630.07,-408.332,528.632,1626.13
195,0,,,,,,,,,,,,,-559.528,-168.92,955.327,-542.569,-213.756,895.892,-553.994,-214.202,805.938,-528.617,-151.623,783.479,-266.651,149.207,961.991,-276.483,93.8832,941.315,-304.629,159.187,955.58,-314.786,103.367,935.686,-321.721,357.239,1620.2,-426.476,321.32,1613.7,-312.516,477.234,1630.04,-408.324,528.646,1626.13
196,0,,,,,,,,,,,,,-559.535,-168.937,955.327,-542.566,-213.743,895.883,-553.986,-214.184,805.935,-528.654,-151.622,783.454,-266.635,149.203,961.978,-276.475,93.8918,941.302,-304.635,159.158,955.581,-314.772,103.368,935.695,-321.676,357.252,1620.2,-426.473,321.386,1613.66,-312.489,477.259,1630.04,-408.299,528.655,1626.12
197,0,,,,,,,,,,,,,-559.535,-168.931,955.318,-542.565,-213.754,895.899,-554.001,-214.203,805.957,-528.633,-151.615,783.47,-266.645,149.228,961.957,-276.468,93.8936,941.294,-304.646,158.935,955.827,-314.782,103.343,935.696,-321.655,357.273,1620.17,-426.474,321.286,1613.69,-312.467,477.282,1630.03,-408.291,528.655,1626.13
198,0,,,,,,,,,,,,,-559.542,-168.925,955.331,-542.568,-213.753,895.888,-553.987,-214.185,805.937,-528.65,-151.608,783.464,-266.622,149.274,961.911,-276.471,93.9061,941.272,-304.64,158.969,955.801,-314.778,103.392,935.615,-321.609,357.283,1620.17,-426.47,321.282,1613.74,-312.444,477.296,1630.02,-408.278,528.657,1626.13
199,0,,,,,,,,,,,,,-559.538,-168.923,955.323,-542.57,-213.754,895.895,-553.994,-214.197,805.943,-528.673,-151.595,783.456,-266.633,149.247,961.908,-276.471,93.908,941.264,-304.635,158.975,955.787,-314.775,103.362,935.615,-321.603,357.282,1620.16,-426.304,321.312,1613.7,-312.435,477.294,1630.01,-408.24,528.667,1626.13
200,0,,,,,,,,,,,,,-559.536,-168.934,955.322,-542.574,-213.754,895.889,-553.992,-214.195,805.943,-528.631,-151.614,783.472,-266.627,149.26,961.89,-276.468,93.8988,941.26,-304.601,159.24,955.499,-314.78,103.324,935.651,-321.591,357.294,1620.15,-426.334,321.466,1613.64,-312.427,477.298,1630.01,-408.237,528.656,1626.14
201,0,,,,,,,,,,,,,-559.531,-168.926,955.298,-542.574,-213.75,895.886,-553.99,-214.2,805.937,-528.645,-151.621,783.458,-266.621,149.256,961.872,-276.467,93.9134,941.248,-304.596,159.227,955.494,-314.772,103.476,935.452,-321.57,357.295,1620.13,-426.301,321.473,1613.6,-312.409,477.294,1630.02,-408.228,528.645,1626.13
202,0,,,,,,,,,,,,,-559.528,-168.936,955.304,-542.558,-213.751,895.891,-553.988,-214.208,805.943,-528.652,-151.601,783.469,-266.62,149.261,961.877,-276.458,93.9029,941.238,-304.601,159.263,955.46,-314.77,103.369,935.562,-321.535,357.296,1620.14,-426.339,321.419,1613.58,-312.388,477.293,1630.03,-408.202,528.634,1626.15
203,0,,,,,,,,,,,,,-559.528,-168.918,955.327,-542.565,-213.75,895.886,-554.004,-214.213,805.948,-528.602,-151.63,783.5,-266.623,149.266,961.855,-276.477,93.9128,941.221,-304.605,159.272,955.453,-314.768,103.363,935.559,-321.532,357.273,1620.14,-426.206,321.384,1613.43,-312.368,477.277,1630.03,-408.164,528.617,1626.17
204,0,,,,,,,,,,,,,-559.534,-168.925,955.324,-542.558,-213.749,895.889,-553.992,-214.202,805.929,-528.657,-151.603,783.449,-266.617,149.265,961.857,-276.468,93.9234,941.204,-304.615,159,955.721,-314.749,103.397,935.551,-321.531,357.256,1620.12,-426.291,321.327,1613.6,-312.359,477.24,1630.04,-408.164,528.603,1626.18
205,0,,,,,,,,,,,,,-559.534,-168.931,955.326,-542.569,-213.752,895.883,-553.988,-214.201,805.932,-528.621,-151.629,783.463,-266.604,149.281,961.845,-276.46,93.9257,941.214,-304.609,159.013,955.702,-314.751,103.526,935.378,-321.53,357.238,1620.13,-426.294,321.252,1613.59,-312.349,477.207,1630.05,-408.129,528.582,1626.19
206,0,,,,,,,,,,,,,-559.542,-168.942,955.333,-542.572,-213.751,895.892,-553.993,-214.209,805.948,-528.657,-151.607,783.47,-266.605,149.294,961.839,-276.458,93.9372,941.204,-304.587,159.289,955.427,-314.764,103.54,935.368,-321.529,357.213,1620.12,-426.386,321.153,1613.59,-312.343,477.18,1630.08,-408.115,528.559,1626.21
207,0,,,,,,,,,,,,,-559.542,-168.932,955.312,-542.571,-213.746,895.89,-553.986,-214.173,805.93,-528.622,-151.609,783.478,-266.601,149.325,961.822,-276.462,93.945,941.202,-304.582,159.32,955.423,-314.76,103.557,935.35,-321.527,357.174,1620.1,-426.312,321.266,1613.71,-312.328,477.145,1630.08,-408.09,528.533,1626.21
208,0,,,,,,,,,,,,,-559.539,-168.937,955.305,-542.579,-213.764,895.894,-553.994,-214.206,805.948,-528.634,-151.617,783.48,-266.61,149.292,961.844,-276.468,93.9614,941.194,-304.603,159.049,955.675,-314.761,103.403,935.53,-321.514,357.127,1620.11,-426.316,321.264,1613.62,-312.309,477.095,1630.1,-408.055,528.493,1626.22
209,0,,,,,,,,,,,,,-559.536,-168.928,955.325,-542.573,-213.756,895.895,-553.987,-214.201,805.932,-528.629,-151.613,783.486,-266.595,149.317,961.83,-276.462,93.9763,941.179,-304.602,159.076,955.678,-314.759,103.586,935.323,-321.518,357.093,1620.11,-426.388,321.255,1613.61,-312.279,477.07,1630.1,-408.018,528.476,1626.24
210,0,,,,,,,,,,,,,-559.527,-168.922,955.322,-542.558,-213.744,895.883,-553.989,-214.188,805.931,-528.67,-151.6,783.459,-266.601,149.335,961.83,-276.466,93.9829,941.178,-304.58,159.344,955.414,-314.762,103.46,935.489,-321.53,357.065,1620.1,-426.314,321.178,1613.57,-312.268,477.028,1630.12,-408.024,528.463,1626.26
211,0,,,,,,,,,,,,,-559.529,-168.923,955.313,-542.566,-213.759,895.896,-553.991,-214.192,805.938,-528.628,-151.612,783.491,-266.587,149.402,961.789,-276.482,93.9867,941.188,-304.576,159.382,955.395,-314.758,103.61,935.327,-321.543,357.028,1620.1,-426.34,321.156,1613.51,-312.246,476.988,1630.14,-407.985,528.439,1626.26
212,0,,,,,,,,,,,,,-559.531,-168.924,955.341,-542.56,-213.747,895.882,-553.991,-214.196,805.939,-528.621,-151.609,783.486,-266.586,149.415,961.788,-276.479,93.9946,941.184,-304.572,159.375,955.399,-314.766,103.618,935.334,-321.547,356.995,1620.1,-426.42,321.116,1613.58,-312.226,476.949,1630.15,-407.967,528.421,1626.26
213,0,,,,,,,,,,,,,-559.541,-168.935,955.323,-542.563,-213.744,895.891,-554.002,-214.204,805.943,-528.611,-151.617,783.486,-266.599,149.399,961.811,-276.482,94.0029,941.176,-304.571,159.348,955.396,-314.767,103.638,935.321,-321.558,356.965,1620.1,-426.384,321.131,1613.61,-312.213,476.918,1630.13,-407.936,528.397,1626.27
214,0,,,,,,,,,,,,,-559.539,-168.941,955.316,-542.577,-213.762,895.894,-553.994,-214.198,805.934,-528.668,-151.613,783.479,-266.585,149.426,961.78,-276.486,94.0228,941.167,-304.563,159.402,955.398,-314.771,103.526,935.466,-321.568,356.937,1620.11,-426.41,321.121,1613.55,-312.204,476.89,1630.15,-407.935,528.389,1626.27
215,0,,,,,,,,,,,,,-559.543,-168.94,955.313,-542.576,-213.758,895.89,-554.004,-214.207,805.939,-528.649,-151.598,783.455,-266.586,149.424,961.783,-276.499,94.0153,941.169,-304.563,159.415,955.37,-314.762,103.646,935.306,-321.567,356.895,1620.13,-426.368,321.103,1613.47,-312.196,476.863,1630.15,-407.913,528.373,1626.27
216,0,,,,,,,,,,,,,-559.548,-168.933,955.321,-542.573,-213.749,895.883,-553.996,-214.199,805.927,-528.633,-151.62,783.474,-266.585,149.422,961.794,-276.5,94.0208,941.179,-304.561,159.425,955.366,-314.771,103.532,935.492,-321.578,356.9,1620.11,-426.442,321.136,1613.52,-312.175,476.834,1630.16,-407.899,528.377,1626.27
217,0,,,,,,,,,,,,,-559.542,-168.936,955.326,-542.575,-213.755,895.893,-553.993,-214.191,805.926,-528.648,-151.609,783.478,-266.591,149.427,961.786,-276.501,94.0227,941.169,-304.551,159.465,955.358,-314.757,103.574,935.445,-321.59,356.873,1620.12,-426.378,321.148,1613.48,-312.168,476.813,1630.16,-407.888,528.374,1626.27
218,0,,,,,,,,,,,,,-559.536,-168.926,955.312,-542.57,-213.749,895.893,-553.987,-214.198,805.938,-528.636,-151.611,783.477,-266.593,149.421,961.792,-276.503,94.0242,941.17,-304.558,159.467,955.36,-314.767,103.529,935.48,-321.585,356.872,1620.12,-426.48,321.005,1613.57,-312.162,476.812,1630.16,-407.877,528.367,1626.27
219,0,,,,,,,,,,,,,-559.539,-168.932,955.318,-542.568,-213.75,895.896,-553.993,-214.176,805.93,-528.643,-151.613,783.457,-266.595,149.436,961.785,-276.498,94.053,941.151,-304.559,159.501,955.346,-314.772,103.691,935.29,-321.605,356.863,1620.13,-426.448,321.07,1613.53,-312.148,476.809,1630.17,-407.871,528.375,1626.27
220,0,,,,,,,,,,,,,-559.527,-168.92,955.321,-542.56,-213.749,895.895,-553.987,-214.202,805.935,-528.615,-151.601,783.499,-266.59,149.442,961.78,-276.498,94.0531,941.136,-304.557,159.532,955.326,-314.768,103.624,935.394,-321.598,356.865,1620.13,-426.391,321.192,1613.45,-312.156,476.816,1630.16,-407.878,528.368,1626.26
221,0,,,,,,,,,,,,,-559.529,-168.927,955.325,-542.566,-213.76,895.892,-553.995,-214.202,805.94,-528.603,-151.629,783.487,-266.604,149.451,961.778,-276.495,94.0466,941.135,-304.556,159.59,955.3,-314.783,103.669,935.277,-321.592,356.868,1620.14,-426.562,321.027,1613.65,-312.154,476.815,1630.17,-407.869,528.38,1626.27
222,0,,,,,,,,,,,,,-559.526,-168.92,955.327,-542.569,-213.744,895.886,-553.989,-214.188,805.938,-528.634,-151.613,783.482,-266.607,149.458,961.768,-276.506,94.0577,941.132,-304.568,159.558,955.302,-314.786,103.647,935.301,-321.584,356.894,1620.14,-426.703,321.191,1613.71,-312.167,476.84,1630.18,-407.895,528.4,1626.27
223,0,,,,,,,,,,,,,-559.542,-168.93,955.316,-542.562,-213.76,895.887,-553.985,-214.204,805.937,-528.589,-151.625,783.514,-266.608,149.443,961.776,-276.51,94.0455,941.14,-304.569,159.554,955.318,-314.784,103.567,935.439,-321.582,356.913,1620.14,-426.472,321.151,1613.57,-312.183,476.868,1630.17,-407.9,528.404,1626.27
224,0,,,,,,,,,,,,,-559.541,-168.949,955.328,-542.573,-213.744,895.884,-553.992,-214.195,805.94,-528.64,-151.621,783.462,-266.622,149.441,961.775,-276.517,94.0584,941.134,-304.601,159.165,955.629,-314.781,103.547,935.46,-321.587,356.948,1620.15,-426.406,321.106,1613.59,-312.196,476.879,1630.18,-407.916,528.412,1626.27
225,0,,,,,,,,,,,,,-559.541,-168.932,955.325,-542.576,-213.749,895.89,-553.99,-214.186,805.938,-528.642,-151.616,783.476,-266.605,149.438,961.779,-276.502,94.05,941.146,-304.583,159.419,955.36,-314.776,103.568,935.464,-321.586,356.968,1620.16,-426.44,321.132,1613.61,-312.213,476.911,1630.19,-407.926,528.425,1626.28
226,0,,,,,,,,,,,,,-559.547,-168.942,955.328,-542.571,-213.752,895.888,-554.003,-214.212,805.945,-528.646,-151.627,783.456,-266.621,149.428,961.772,-276.513,94.0433,941.139,-304.592,159.406,955.357,-314.781,103.549,935.488,-321.582,356.969,1620.17,-426.47,321.163,1613.59,-312.227,476.931,1630.2,-407.962,528.444,1626.27
227,0,,,,,,,,,,,,,-559.545,-168.942,955.308,-542.57,-213.743,895.886,-554,-214.204,805.94,-528.628,-151.604,783.497,-266.625,149.442,961.767,-276.508,94.0403,941.15,-304.593,159.426,955.36,-314.796,103.594,935.346,-321.591,357.024,1620.15,-426.424,321.262,1613.57,-312.24,476.969,1630.21,-407.97,528.466,1626.29
228,0,,,,,,,,,,,,,-559.53,-168.924,955.32,-542.568,-213.74,895.888,-553.984,-214.183,805.942,-528.663,-151.605,783.45,-266.608,149.429,961.788,-276.51,94.0104,941.18,-304.606,159.146,955.649,-314.781,103.646,935.325,-321.586,357.026,1620.18,-426.384,321.186,1613.61,-312.263,476.994,1630.2,-407.988,528.481,1626.28
229,0,,,,,,,,,,,,,-559.533,-168.926,955.32,-542.571,-213.748,895.887,-553.998,-214.203,805.95,-528.641,-151.627,783.462,-266.597,149.427,961.762,-276.499,94.0022,941.186,-304.579,159.39,955.388,-314.777,103.634,935.313,-321.584,357.056,1620.17,-426.513,321.249,1613.73,-312.27,477.019,1630.2,-408.015,528.499,1626.29
230,0,,,,,,,,,,,,,-559.536,-168.928,955.303,-542.565,-213.747,895.893,-553.999,-214.203,805.939,-528.642,-151.614,783.461,-266.596,149.411,961.772,-276.498,93.9946,941.186,-304.607,159.108,955.664,-314.784,103.513,935.421,-321.598,357.068,1620.18,-426.431,321.262,1613.61,-312.294,477.04,1630.2,-408.029,528.521,1626.3
231,0,,,,,,,,,,,,,-559.521,-168.919,955.314,-542.564,-213.747,895.889,-553.992,-214.192,805.927,-528.63,-151.61,783.464,-266.603,149.39,961.792,-276.495,93.9758,941.196,-304.6,159.129,955.665,-314.775,103.617,935.335,-321.597,357.082,1620.19,-426.405,321.298,1613.55,-312.311,477.066,1630.21,-408.043,528.534,1626.29
232,0,,,,,,,,,,,,,-559.534,-168.93,955.317,-542.572,-213.752,895.891,-553.996,-214.197,805.926,-528.622,-151.624,783.463,-266.606,149.392,961.793,-276.485,93.9764,941.192,-304.57,159.345,955.387,-314.777,103.459,935.522,-321.61,357.106,1620.19,-426.452,321.362,1613.65,-312.333,477.088,1630.2,-408.067,528.559,1626.29
233,0,,,,,,,,,,,,,-559.54,-168.923,955.31,-542.572,-213.757,895.888,-553.981,-214.188,805.929,-528.637,-151.613,783.467,-266.605,149.374,961.798,-276.482,93.9592,941.196,-304.567,159.367,955.395,-314.772,103.591,935.342,-321.614,357.125,1620.2,-426.501,321.367,1613.64,-312.344,477.117,1630.2,-408.078,528.574,1626.29
234,0,,,,,,,,,,,,,-559.541,-168.928,955.31,-542.575,-213.754,895.883,-553.986,-214.181,805.93,-528.66,-151.604,783.449,-266.607,149.361,961.819,-276.48,93.9695,941.2,-304.596,159.086,955.676,-314.774,103.449,935.478,-321.644,357.159,1620.21,-426.451,321.309,1613.67,-312.355,477.142,1630.21,-408.09,528.59,1626.29
235,0,,,,,,,,,,,,,-559.541,-168.926,955.314,-542.565,-213.742,895.888,-553.994,-214.183,805.929,-528.626,-151.618,783.483,-266.595,149.364,961.813,-276.479,93.9566,941.204,-304.568,159.311,955.397,-314.763,103.567,935.369,-321.646,357.171,1620.22,-426.411,321.354,1613.62,-312.376,477.146,1630.21,-408.098,528.605,1626.28
236,0,,,,,,,,,,,,,-559.537,-168.921,955.307,-542.578,-213.749,895.895,-554.006,-214.21,805.948,-528.646,-151.619,783.474,-266.598,149.363,961.816,-276.476,93.9565,941.207,-304.588,159.062,955.694,-314.767,103.568,935.383,-321.656,357.183,1620.24,-426.458,321.362,1613.67,-312.389,477.172,1630.23,-408.121,528.623,1626.27
237,0,,,,,,,,,,,,,-559.524,-168.924,955.308,-542.569,-213.748,895.885,-553.986,-214.193,805.941,-528.659,-151.616,783.457,-266.59,149.356,961.82,-276.465,93.9608,941.213,-304.56,159.321,955.417,-314.754,103.562,935.38,-321.678,357.198,1620.25,-426.5,321.249,1613.68,-312.403,477.19,1630.22,-408.135,528.645,1626.27
238,0,,,,,,,,,,,,,-559.523,-168.925,955.321,-542.562,-213.75,895.892,-553.988,-214.194,805.938,-528.635,-151.609,783.471,-266.588,149.35,961.831,-276.468,93.9587,941.218,-304.59,159.076,955.706,-314.764,103.522,935.418,-321.929,357.399,1620.16,-426.533,321.352,1613.65,-312.411,477.212,1630.23,-408.155,528.668,1626.27
